accession	monosaccharide
G78644SZ	HexNAc
G78644SZ	Man
G78644SZ	NeuAc
G78644SZ	Sia
G78648QN	Gal
G78648QN	GlcNAc
G78648QN	Hex
G78648QN	HexNAc
G78648QN	Man
G78648QN	NeuAc
G78648QN	Sia
G78649WQ	Fuc
G78649WQ	Hex
G78649WQ	HexNAc
G78649WQ	NeuAc
G78649WQ	Sia
G78649WQ	dHex
G78651SL	GlcNAc
G78651SL	Hex
G78651SL	HexNAc
G78651SL	Man
G78651SL	dHex
G78657XR	Fuc
G78657XR	Gal
G78657XR	GalNAc
G78657XR	GalNAc+aldi
G78657XR	GlcNAc
G78657XR	Hex
G78657XR	HexNAc
G78657XR	HexNAc+aldi
G78657XR	NeuAc
G78657XR	Sia
G78657XR	aldi
G78657XR	dHex
G78661LW	Gal
G78661LW	GlcNAc
G78661LW	Hex
G78661LW	HexNAc
G78661LW	Man
G78678ZK	Xxx
G78681QL	Fuc
G78681QL	GlcNAc
G78681QL	Hex
G78681QL	HexNAc
G78681QL	Man
G78681QL	dHex
G78693BX	Fuc
G78693BX	Gal
G78693BX	GalNAc
G78693BX	Hex
G78693BX	HexNAc
G78693BX	dHex
G78694IK	Gal
G78694IK	Hex
G78695LF	Gal
G78695LF	GlcNAc
G78695LF	Hex
G78695LF	HexNAc
G78695LF	Man
G78695LF	NeuAc
G78695LF	Sia
G78698EP	Fuc
G78698EP	Gal
G78698EP	GalNAc
G78698EP	Hex
G78698EP	HexNAc
G78698EP	dHex
G78701GW	Hex
G78701GW	HexNAc
G78701GW	NeuAc
G78701GW	NeuGc
G78701GW	Sia
G78706CK	Fuc
G78706CK	Gal
G78706CK	GlcNAc
G78706CK	Hex
G78706CK	HexNAc
G78706CK	S
G78706CK	dHex
G78713ON	Gal
G78713ON	GalNAc
G78713ON	GlcA
G78713ON	Hex
G78713ON	HexA
G78713ON	HexNAc
G78713ON	Pent
G78713ON	S
G78713ON	Xxx
G78713ON	Xyl
G78713VS	Fuc
G78713VS	Gal
G78713VS	GalNAc
G78713VS	GalNAc+aldi
G78713VS	GlcNAc
G78713VS	Hex
G78713VS	HexNAc
G78713VS	HexNAc+aldi
G78713VS	aldi
G78713VS	dHex
G78716XB	Gal
G78716XB	GlcNAc
G78716XB	Hex
G78716XB	HexNAc
G78716XB	Man
G78723OT	Fuc
G78723OT	Gal
G78723OT	GalNAc
G78723OT	GlcNAc
G78723OT	Hex
G78723OT	HexNAc
G78723OT	Man
G78723OT	NeuAc
G78723OT	Sia
G78723OT	dHex
G78726CB	Hex
G78726CB	HexNAc
G78726CB	NeuAc
G78726CB	Sia
G78726CB	dHex
G78727VW	GlcNAc
G78727VW	Hex
G78727VW	HexNAc
G78727VW	Man
G78730ZV	Fuc
G78730ZV	Gal
G78730ZV	GlcNAc
G78730ZV	Hex
G78730ZV	HexNAc
G78730ZV	Man
G78730ZV	NeuAc
G78730ZV	Sia
G78730ZV	dHex
G78734OE	Fuc
G78734OE	Gal
G78734OE	GalNAc
G78734OE	GlcNAc
G78734OE	Hex
G78734OE	HexNAc
G78734OE	S
G78734OE	dHex
G78737QO	Fuc
G78737QO	Gal
G78737QO	GlcNAc
G78737QO	Hex
G78737QO	HexNAc
G78737QO	Man
G78737QO	dHex
G78739DQ	Hex
G78739DQ	HexNAc
G78739DQ	HexNAc+aldi
G78739DQ	aldi
G78741RD	Fuc
G78741RD	Gal
G78741RD	GlcNAc
G78741RD	Hex
G78741RD	HexNAc
G78741RD	Man
G78741RD	dHex
G78742VP	Fuc
G78742VP	GalNAc
G78742VP	GlcNAc
G78742VP	Hex
G78742VP	HexNAc
G78742VP	Man
G78742VP	S
G78742VP	dHex
G78745RA	Fuc
G78745RA	Gal
G78745RA	GlcNAc
G78745RA	Hex
G78745RA	HexNAc
G78745RA	Man
G78745RA	dHex
G78749MK	Gal
G78749MK	GlcNAc
G78749MK	Hex
G78749MK	HexNAc
G78749MK	Man
G78750JU	GlcNAc
G78750JU	Hex
G78750JU	HexNAc
G78750JU	Man
G78757GA	Gal
G78757GA	GlcNAc
G78757GA	Hex
G78757GA	HexNAc
G78757GA	Man
G78757GA	NeuAc
G78757GA	Sia
G78759HZ	Fuc
G78759HZ	Gal
G78759HZ	GalNAc
G78759HZ	Hex
G78759HZ	HexNAc
G78759HZ	dHex
G78759XX	Gal
G78759XX	GalNAc
G78759XX	GalNAc+aldi
G78759XX	GlcNAc
G78759XX	Hex
G78759XX	HexNAc
G78759XX	HexNAc+aldi
G78759XX	NeuAc
G78759XX	S
G78759XX	Sia
G78759XX	aldi
G78768GH	Glc
G78768GH	GlcNAc
G78768GH	Hex
G78768GH	HexNAc
G78768GH	Man
G78768PN	Gal
G78768PN	GalNAc
G78768PN	Hex
G78768PN	HexNAc
G78768PN	NeuAc
G78768PN	Sia
G78768UQ	Fuc
G78768UQ	Gal
G78768UQ	GlcNAc
G78768UQ	Hex
G78768UQ	HexNAc
G78768UQ	Man
G78768UQ	dHex
G78769BZ	GlcNAc
G78769BZ	Hex
G78769BZ	HexNAc
G78769BZ	Man
G78772VE	Fuc
G78772VE	Gal
G78772VE	GlcNAc
G78772VE	Hex
G78772VE	HexNAc
G78772VE	dHex
G78778QM	Fuc
G78778QM	Gal
G78778QM	GalNAc
G78778QM	GlcNAc
G78778QM	Hex
G78778QM	HexNAc
G78778QM	S
G78778QM	dHex
G78779MC	Fuc
G78779MC	GlcNAc
G78779MC	Hex
G78779MC	HexNAc
G78779MC	Man
G78779MC	NeuAc
G78779MC	Sia
G78779MC	dHex
G78787DI	Fuc
G78787DI	Hex
G78787DI	HexNAc
G78787DI	dHex
G78789AJ	Gal
G78789AJ	GalNAc
G78789AJ	GalNAc+aldi
G78789AJ	GlcNAc
G78789AJ	Hex
G78789AJ	HexNAc
G78789AJ	HexNAc+aldi
G78789AJ	NeuAc
G78789AJ	Sia
G78789AJ	aldi
G78790NZ	Hex
G78790NZ	HexNAc
G78792AJ	Fuc
G78792AJ	Gal
G78792AJ	GalNAc
G78792AJ	GlcNAc
G78792AJ	Hex
G78792AJ	HexNAc
G78792AJ	dHex
G78797VK	Fuc
G78797VK	Gal
G78797VK	GlcNAc
G78797VK	Hex
G78797VK	HexNAc
G78797VK	Man
G78797VK	NeuAc
G78797VK	Sia
G78797VK	dHex
G78800HY	Glc
G78800HY	Hex
G78801YM	Glc
G78801YM	Hex
G78803YD	Gal
G78803YD	GlcNAc
G78803YD	Hex
G78803YD	HexNAc
G78803YD	Man
G78807JW	Fuc
G78807JW	Gal
G78807JW	GlcNAc
G78807JW	Hex
G78807JW	HexNAc
G78807JW	Man
G78807JW	NeuGc
G78807JW	Sia
G78807JW	dHex
G78809DY	GalNAc
G78809DY	GlcA
G78809DY	HexA
G78809DY	HexNAc
G78809DY	Pent
G78809DY	Xyl
G78810JD	Hex
G78810JD	Man
G78811TO	Hex
G78811TO	HexNAc
G78811TO	dHex
G78813BX	Gal
G78813BX	GalNAc
G78813BX	GlcNAc
G78813BX	Hex
G78813BX	HexNAc
G78813BX	Man
G78818SP	Gal
G78818SP	GalNAc
G78818SP	Glc
G78818SP	Hex
G78818SP	HexNAc
G78818SP	NeuAc
G78818SP	Sia
G78825SN	GlcNAc
G78825SN	Hex
G78825SN	HexNAc
G78825SN	Man
G78830IZ	Fuc
G78830IZ	Gal
G78830IZ	GalNAc
G78830IZ	GalNAc+aldi
G78830IZ	GlcNAc
G78830IZ	Hex
G78830IZ	HexNAc
G78830IZ	HexNAc+aldi
G78830IZ	aldi
G78830IZ	dHex
G78841KJ	Fuc
G78841KJ	GlcNAc
G78841KJ	Hex
G78841KJ	HexNAc
G78841KJ	Man
G78841KJ	dHex
G78842DK	Gal
G78842DK	GlcNAc
G78842DK	Hex
G78842DK	HexNAc
G78842KE	GalNAc
G78842KE	GlcNAc
G78842KE	Hex
G78842KE	HexNAc
G78842KE	Man
G78848UG	Fuc
G78848UG	Gal
G78848UG	GlcNAc
G78848UG	Hex
G78848UG	HexNAc
G78848UG	Man
G78848UG	dHex
G78854MO	Fuc
G78854MO	GlcNAc
G78854MO	Hex
G78854MO	HexNAc
G78854MO	Man
G78854MO	NeuAc
G78854MO	Sia
G78854MO	dHex
G78855IG	Fuc
G78855IG	Gal
G78855IG	GlcNAc
G78855IG	Hex
G78855IG	HexNAc
G78855IG	Man
G78855IG	NeuAc
G78855IG	Sia
G78855IG	dHex
G78862RD	Glc
G78862RD	GlcNAc
G78862RD	Hex
G78862RD	HexNAc
G78862RD	Man
G78863BJ	Fuc
G78863BJ	Gal
G78863BJ	GlcNAc
G78863BJ	Hex
G78863BJ	HexNAc
G78863BJ	Man
G78863BJ	NeuAc
G78863BJ	Sia
G78863BJ	dHex
G78869YX	Fuc
G78869YX	Gal
G78869YX	GlcNAc
G78869YX	Hex
G78869YX	HexNAc
G78869YX	Man
G78869YX	NeuAc
G78869YX	Sia
G78869YX	dHex
G78881HO	Hex
G78881HO	HexNAc
G78881HO	HexNAc+aldi
G78881HO	aldi
G78881HO	dHex
G78882XO	Gal
G78882XO	GalNAc
G78882XO	Hex
G78882XO	HexNAc
G78884WZ	Gal
G78884WZ	Glc
G78884WZ	GlcNAc
G78884WZ	Hex
G78884WZ	HexNAc
G78884WZ	NeuGc
G78884WZ	Sia
G78885JL	Glc
G78885JL	Hex
G78885XB	Fuc
G78885XB	Gal
G78885XB	GlcNAc
G78885XB	Hex
G78885XB	HexNAc
G78885XB	Man
G78885XB	NeuAc
G78885XB	Sia
G78885XB	dHex
G78890AO	Fuc
G78890AO	Gal
G78890AO	GlcNAc
G78890AO	Hex
G78890AO	HexNAc
G78890AO	Man
G78890AO	dHex
G78890OB	Gal
G78890OB	GalNAc
G78890OB	GlcNAc
G78890OB	Hex
G78890OB	HexNAc
G78890OB	Man
G78890OB	S
G78894EE	Fuc
G78894EE	Gal
G78894EE	GlcNAc
G78894EE	GlcNAc+aldi
G78894EE	Hex
G78894EE	HexNAc
G78894EE	HexNAc+aldi
G78894EE	Man
G78894EE	aldi
G78894EE	dHex
G78900SX	Fuc
G78900SX	Gal
G78900SX	GalNAc
G78900SX	GlcNAc
G78900SX	Hex
G78900SX	HexNAc
G78900SX	dHex
G78902VT	Glc
G78902VT	Hex
G78908IP	Gal
G78908IP	GlcNAc
G78908IP	Hex
G78908IP	HexNAc
G78909JC	Fuc
G78909JC	Gal
G78909JC	GlcNAc
G78909JC	Hex
G78909JC	HexNAc
G78909JC	Man
G78909JC	dHex
G78910WQ	Gal
G78910WQ	GlcNAc
G78910WQ	Hex
G78910WQ	HexNAc
G78910WQ	Man
G78910WQ	NeuAc
G78910WQ	Sia
G78913DE	Gal
G78913DE	GlcNAc
G78913DE	Hex
G78913DE	HexNAc
G78913DE	Man
G78913DE	NeuGc
G78913DE	Sia
G78915OI	Fuc
G78915OI	Gal
G78915OI	GalNAc
G78915OI	GalNAc+aldi
G78915OI	GlcNAc
G78915OI	Hex
G78915OI	HexNAc
G78915OI	HexNAc+aldi
G78915OI	aldi
G78915OI	dHex
G78918BK	Fuc
G78918BK	Gal
G78918BK	GalNAc
G78918BK	GlcNAc
G78918BK	Hex
G78918BK	HexNAc
G78918BK	dHex
G78923UG	Hex
G78923UG	HexNAc
G78923UG	P
G78926JO	Hex
G78926JO	Man
G78928PU	Fuc
G78928PU	Gal
G78928PU	GalNAc
G78928PU	GlcNAc
G78928PU	Hex
G78928PU	HexNAc
G78928PU	dHex
G78929WE	Fuc
G78929WE	Gal
G78929WE	Glc
G78929WE	GlcNAc
G78929WE	Hex
G78929WE	HexNAc
G78929WE	NeuAc
G78929WE	Sia
G78929WE	dHex
G78930SC	Gal
G78930SC	GalNAc
G78930SC	GlcNAc
G78930SC	Hex
G78930SC	HexNAc
G78941GA	Fuc
G78941GA	Gal
G78941GA	Glc
G78941GA	GlcNAc
G78941GA	Hex
G78941GA	HexNAc
G78941GA	dHex
G78944YP	Gal
G78944YP	GalNAc
G78944YP	GlcNAc
G78944YP	Hex
G78944YP	HexNAc
G78944YP	Man
G78945LF	Gal
G78945LF	GalNAc
G78945LF	Glc
G78945LF	Hex
G78945LF	HexNAc
G78945LF	NeuAc
G78945LF	Sia
G78945TI	Hex
G78945TI	Man
G78951XL	Fuc
G78951XL	GlcNAc
G78951XL	Hex
G78951XL	HexNAc
G78951XL	Man
G78951XL	dHex
G78955IC	Fuc
G78955IC	Gal
G78955IC	GalNAc
G78955IC	GlcNAc
G78955IC	Hex
G78955IC	HexNAc
G78955IC	Man
G78955IC	dHex
G78955JC	Gal
G78955JC	Glc
G78955JC	Glc+aldi
G78955JC	GlcNAc
G78955JC	Hex
G78955JC	Hex+aldi
G78955JC	HexNAc
G78955JC	NeuAc
G78955JC	Sia
G78955JC	aldi
G78956IC	Fuc
G78956IC	Gal
G78956IC	GlcNAc
G78956IC	Hex
G78956IC	HexNAc
G78956IC	Man
G78956IC	NeuAc
G78956IC	Sia
G78956IC	dHex
G78959US	Gal
G78959US	GlcNAc
G78959US	Hex
G78959US	HexNAc
G78959US	NeuAc
G78959US	Sia
G78961SJ	Gal
G78961SJ	Glc
G78961SJ	Hex
G78961ZT	Fuc
G78961ZT	GlcNAc
G78961ZT	GlcNAc+aldi
G78961ZT	Hex
G78961ZT	HexNAc
G78961ZT	HexNAc+aldi
G78961ZT	Man
G78961ZT	aldi
G78961ZT	dHex
G78977TF	Hex
G78977TF	HexNAc
G78980OK	Fuc
G78980OK	Gal
G78980OK	GlcNAc
G78980OK	Hex
G78980OK	HexNAc
G78980OK	Man
G78980OK	dHex
G78983WZ	Hex
G78983WZ	HexNAc
G78983WZ	NeuGc
G78983WZ	Sia
G78986EI	Glc
G78986EI	Hex
G78986LU	Gal
G78986LU	Gal+aldi
G78986LU	Glc
G78986LU	Hex
G78986LU	Hex+aldi
G78986LU	aldi
G78992FU	Fuc
G78992FU	Gal
G78992FU	GalNAc
G78992FU	GlcNAc
G78992FU	Hex
G78992FU	HexNAc
G78992FU	dHex
G78999VN	Fuc
G78999VN	Gal
G78999VN	GalNAc
G78999VN	GlcNAc
G78999VN	Hex
G78999VN	HexNAc
G78999VN	dHex
G79003DV	GalNAc
G79003DV	GlcNAc
G79003DV	HexNAc
G79003DV	S
G79004VG	Gal
G79004VG	Glc
G79004VG	Hex
G79010NG	Fuc
G79010NG	Gal
G79010NG	GlcNAc
G79010NG	Hex
G79010NG	HexNAc
G79010NG	NeuAc
G79010NG	Sia
G79010NG	dHex
G79010UT	Fuc
G79010UT	Gal
G79010UT	GalNAc
G79010UT	GlcNAc
G79010UT	Hex
G79010UT	HexNAc
G79010UT	Man
G79010UT	NeuAc
G79010UT	Sia
G79010UT	dHex
G79014VD	Fuc
G79014VD	Gal
G79014VD	GlcNAc
G79014VD	Hex
G79014VD	HexNAc
G79014VD	Man
G79014VD	dHex
G79017QZ	Gal
G79017QZ	GalNAc
G79017QZ	GlcNAc
G79017QZ	Hex
G79017QZ	HexNAc
G79018NX	Fuc
G79018NX	Gal
G79018NX	GalNAc
G79018NX	GlcNAc
G79018NX	Hex
G79018NX	HexNAc
G79018NX	Man
G79018NX	NeuAc
G79018NX	Sia
G79018NX	dHex
G79021MB	Fuc
G79021MB	Gal
G79021MB	GalNAc
G79021MB	GalNAc+aldi
G79021MB	GlcNAc
G79021MB	Hex
G79021MB	HexNAc
G79021MB	HexNAc+aldi
G79021MB	aldi
G79021MB	dHex
G79021WI	Fuc
G79021WI	Gal
G79021WI	GalNAc
G79021WI	GalNAc+aldi
G79021WI	GlcNAc
G79021WI	Hex
G79021WI	HexNAc
G79021WI	HexNAc+aldi
G79021WI	NeuAc
G79021WI	Sia
G79021WI	aldi
G79021WI	dHex
G79023HI	Glc
G79023HI	GlcNAc
G79023HI	Hex
G79023HI	HexNAc
G79023HI	Man
G79023HL	Xxx
G79025AQ	Gal
G79025AQ	GalNAc
G79025AQ	Glc
G79025AQ	Hex
G79025AQ	HexNAc
G79025AQ	S
G79026TT	Fuc
G79026TT	Gal
G79026TT	GlcNAc
G79026TT	Hex
G79026TT	HexNAc
G79026TT	Man
G79026TT	NeuAc
G79026TT	Sia
G79026TT	dHex
G79028QV	Fuc
G79028QV	Gal
G79028QV	GlcNAc
G79028QV	Hex
G79028QV	HexNAc
G79028QV	dHex
G79028VB	Gal
G79028VB	Glc
G79028VB	Hex
G79029KQ	Gal
G79029KQ	Glc
G79029KQ	Hex
G79029VZ	Fuc
G79029VZ	Gal
G79029VZ	GalNAc
G79029VZ	GlcNAc
G79029VZ	Hex
G79029VZ	HexNAc
G79029VZ	Man
G79029VZ	dHex
G79031AA	Gal
G79031AA	Glc
G79031AA	GlcNAc
G79031AA	Hex
G79031AA	HexNAc
G79033HI	Glc
G79033HI	GlcNAc
G79033HI	Hex
G79033HI	HexNAc
G79033HI	Man
G79035BB	Fuc
G79035BB	Gal
G79035BB	Glc
G79035BB	GlcNAc
G79035BB	Hex
G79035BB	HexNAc
G79035BB	NeuAc
G79035BB	Sia
G79035BB	dHex
G79037RU	Fuc
G79037RU	Gal
G79037RU	GlcNAc
G79037RU	Hex
G79037RU	HexNAc
G79037RU	Man
G79037RU	NeuAc
G79037RU	Sia
G79037RU	dHex
G79040NI	Gal
G79040NI	Glc
G79040NI	Hex
G79042KJ	Glc
G79042KJ	Hex
G79044TC	Fuc
G79044TC	GlcNAc
G79044TC	GlcNAc+aldi
G79044TC	Hex
G79044TC	HexNAc
G79044TC	HexNAc+aldi
G79044TC	Man
G79044TC	aldi
G79044TC	dHex
G79045OC	Fuc
G79045OC	Gal
G79045OC	Glc
G79045OC	Hex
G79045OC	dHex
G79051IT	Gal
G79051IT	GlcNAc
G79051IT	Hex
G79051IT	HexNAc
G79051IT	Man
G79066FM	Fuc
G79066FM	Gal
G79066FM	GlcNAc
G79066FM	Hex
G79066FM	HexNAc
G79066FM	Man
G79066FM	NeuAc
G79066FM	Sia
G79066FM	dHex
G79066ZG	Gal
G79066ZG	GlcNAc
G79066ZG	Hex
G79066ZG	HexNAc
G79066ZG	Man
G79070AX	Fuc
G79070AX	Gal
G79070AX	Glc
G79070AX	GlcNAc
G79070AX	Hex
G79070AX	HexNAc
G79070AX	dHex
G79070VJ	Hex
G79070VJ	HexNAc
G79070VJ	NeuAc
G79070VJ	Sia
G79070VJ	dHex
G79071YL	Glc
G79071YL	GlcNAc
G79071YL	Hex
G79071YL	HexNAc
G79071YL	Man
G79073WA	Fuc
G79073WA	Gal
G79073WA	GlcN
G79073WA	Hex
G79073WA	HexN
G79073WA	dHex
G79083TK	Fuc
G79083TK	GlcNAc
G79083TK	Hex
G79083TK	HexNAc
G79083TK	Man
G79083TK	dHex
G79083TY	Fuc
G79083TY	Gal
G79083TY	GalNAc
G79083TY	GlcNAc
G79083TY	Hex
G79083TY	HexNAc
G79083TY	dHex
G79084MU	Fuc
G79084MU	Gal
G79084MU	GlcNAc
G79084MU	Hex
G79084MU	HexNAc
G79084MU	Man
G79084MU	dHex
G79088GV	Fuc
G79088GV	Gal
G79088GV	GlcNAc
G79088GV	Hex
G79088GV	HexNAc
G79088GV	Man
G79088GV	NeuAc
G79088GV	Sia
G79088GV	dHex
G79088TX	Fuc
G79088TX	Gal
G79088TX	GlcNAc
G79088TX	Hex
G79088TX	HexNAc
G79088TX	Man
G79088TX	dHex
G79089EU	Fuc
G79089EU	Gal
G79089EU	GlcNAc
G79089EU	Hex
G79089EU	HexNAc
G79089EU	Man
G79089EU	dHex
G79089IH	Gal
G79089IH	GlcNAc
G79089IH	Hex
G79089IH	HexNAc
G79089IH	Man
G79093TF	Fuc
G79093TF	Gal
G79093TF	GalNAc
G79093TF	GlcNAc
G79093TF	Hex
G79093TF	HexNAc
G79093TF	dHex
G79094AA	Gal
G79094AA	Glc
G79094AA	Hex
G79098NN	Hex
G79098NN	HexNAc
G79098NN	NeuAc
G79098NN	Sia
G79098NN	dHex
G79099UV	Gal
G79099UV	GlcNAc
G79099UV	Hex
G79099UV	HexNAc
G79099UV	Man
G79099UV	NeuAc
G79099UV	Sia
G79101YL	GalNAc
G79101YL	HexNAc
G79101YL	NeuAc
G79101YL	Sia
G79103DD	Fuc
G79103DD	Gal
G79103DD	GlcNAc
G79103DD	Hex
G79103DD	HexNAc
G79103DD	Man
G79103DD	dHex
G79107GH	Gal
G79107GH	GalNAc
G79107GH	Glc
G79107GH	Hex
G79107GH	HexNAc
G79107GH	NeuAc
G79107GH	Sia
G79118OO	GalNAc
G79118OO	GlcA
G79118OO	HexA
G79118OO	HexNAc
G79118OO	S
G79120BW	GalNAc
G79120BW	GalNAc+aldi
G79120BW	HexNAc
G79120BW	HexNAc+aldi
G79120BW	NeuGc
G79120BW	Sia
G79120BW	aldi
G79126UL	Glc
G79126UL	GlcNAc
G79126UL	Hex
G79126UL	HexNAc
G79126UL	Man
G79127VA	Hex
G79127VA	Man
G79132FD	Fuc
G79132FD	Gal
G79132FD	GlcNAc
G79132FD	Hex
G79132FD	HexNAc
G79132FD	Man
G79132FD	dHex
G79136PB	Fuc
G79136PB	GlcNAc
G79136PB	Hex
G79136PB	HexNAc
G79136PB	Man
G79136PB	dHex
G79137JG	Fuc
G79137JG	Gal
G79137JG	GlcNAc
G79137JG	Hex
G79137JG	HexNAc
G79137JG	Man
G79137JG	NeuAc
G79137JG	Sia
G79137JG	dHex
G79137TM	Gal
G79137TM	GalNAc
G79137TM	GlcNAc
G79137TM	Hex
G79137TM	HexNAc
G79137ZX	Gal
G79137ZX	GlcNAc
G79137ZX	Hex
G79137ZX	HexNAc
G79137ZX	Man
G79137ZX	NeuAc
G79137ZX	Sia
G79141MO	Fuc
G79141MO	Gal
G79141MO	GlcNAc
G79141MO	Hex
G79141MO	HexNAc
G79141MO	Man
G79141MO	NeuAc
G79141MO	Sia
G79141MO	dHex
G79150MP	Gal
G79150MP	GalNAc
G79150MP	Hex
G79150MP	HexNAc
G79151XT	Gal
G79151XT	GalNAc
G79151XT	GlcNAc
G79151XT	Hex
G79151XT	HexNAc
G79157DT	Fuc
G79157DT	Gal
G79157DT	GalNAc
G79157DT	GalNAc+aldi
G79157DT	GlcNAc
G79157DT	Hex
G79157DT	HexNAc
G79157DT	HexNAc+aldi
G79157DT	aldi
G79157DT	dHex
G79160YE	Fuc
G79160YE	Gal
G79160YE	GlcNAc
G79160YE	Hex
G79160YE	HexNAc
G79160YE	Man
G79160YE	NeuGc
G79160YE	Sia
G79160YE	dHex
G79162UM	Gal
G79162UM	GalNAc
G79162UM	GlcNAc
G79162UM	Hex
G79162UM	HexNAc
G79162UM	NeuAc
G79162UM	Sia
G79166HY	Gal
G79166HY	GalNAc
G79166HY	GlcNAc
G79166HY	Hex
G79166HY	HexNAc
G79166HY	S
G79167DN	Gal
G79167DN	GlcNAc
G79167DN	Hex
G79167DN	HexNAc
G79167DN	Man
G79168XT	Glc
G79168XT	Hex
G79172UW	GlcNAc
G79172UW	Hex
G79172UW	HexNAc
G79172UW	Man
G79176OI	Glc
G79176OI	Hex
G79177NG	GlcNAc
G79177NG	Hex
G79177NG	HexNAc
G79177NG	Man
G79183WP	Fuc
G79183WP	Gal
G79183WP	GlcNAc
G79183WP	Hex
G79183WP	HexNAc
G79183WP	Man
G79183WP	dHex
G79184DN	Gal
G79184DN	GlcNAc
G79184DN	Hex
G79184DN	HexNAc
G79184DN	Man
G79184DN	NeuAc
G79184DN	S
G79184DN	Sia
G79187YF	Fuc
G79187YF	Gal
G79187YF	GlcNAc
G79187YF	Hex
G79187YF	HexNAc
G79187YF	Man
G79187YF	NeuAc
G79187YF	Sia
G79187YF	dHex
G79190JZ	Fuc
G79190JZ	GalNAc
G79190JZ	GlcNAc
G79190JZ	Hex
G79190JZ	HexNAc
G79190JZ	Man
G79190JZ	dHex
G79194SI	Fuc
G79194SI	Gal
G79194SI	GlcNAc
G79194SI	Hex
G79194SI	HexNAc
G79194SI	Man
G79194SI	NeuAc
G79194SI	Sia
G79194SI	dHex
G79195SF	Fuc
G79195SF	Gal
G79195SF	GlcNAc
G79195SF	Hex
G79195SF	HexNAc
G79195SF	Man
G79195SF	dHex
G79198BK	GlcNAc
G79198BK	Hex
G79198BK	HexNAc
G79198BK	Man
G79198HM	GlcNAc
G79198HM	Hex
G79198HM	HexNAc
G79198HM	Man
G79202GR	Gal
G79202GR	GlcNAc
G79202GR	GlcNAc+aldi
G79202GR	Hex
G79202GR	HexNAc
G79202GR	HexNAc+aldi
G79202GR	Man
G79202GR	NeuAc
G79202GR	Sia
G79202GR	aldi
G79204KL	Fuc
G79204KL	Gal
G79204KL	GlcNAc
G79204KL	GlcNAc+aldi
G79204KL	Hex
G79204KL	HexNAc
G79204KL	HexNAc+aldi
G79204KL	Man
G79204KL	aldi
G79204KL	dHex
G79211JZ	GlcNAc
G79211JZ	HexNAc
G79212MF	Gal
G79212MF	GalNAc
G79212MF	Glc
G79212MF	Hex
G79212MF	HexNAc
G79212MF	S
G79214AG	Gal
G79214AG	Glc
G79214AG	Hex
G79215KX	Gal
G79215KX	GlcNAc
G79215KX	Hex
G79215KX	HexNAc
G79215KX	S
G79215KX	aldi
G79215ZS	Fuc
G79215ZS	Gal
G79215ZS	GlcNAc
G79215ZS	Hex
G79215ZS	HexNAc
G79215ZS	Man
G79215ZS	NeuAc
G79215ZS	Sia
G79215ZS	dHex
G79222ND	Fuc
G79222ND	Gal
G79222ND	GalNAc
G79222ND	GlcNAc
G79222ND	Hex
G79222ND	HexNAc
G79222ND	dHex
G79223ZW	Hex
G79223ZW	HexNAc
G79223ZW	HexNAc+aldi
G79223ZW	aldi
G79224KH	Fuc
G79224KH	Gal
G79224KH	GalNAc
G79224KH	GalNAc+aldi
G79224KH	GlcNAc
G79224KH	Hex
G79224KH	HexNAc
G79224KH	HexNAc+aldi
G79224KH	S
G79224KH	aldi
G79224KH	dHex
G79231KU	Gal
G79231KU	Glc
G79231KU	Hex
G79234KH	GlcNAc
G79234KH	Hex
G79234KH	HexNAc
G79234KH	Man
G79238AQ	Fuc
G79238AQ	Gal
G79238AQ	GlcNAc
G79238AQ	Hex
G79238AQ	HexNAc
G79238AQ	Man
G79238AQ	NeuAc
G79238AQ	Sia
G79238AQ	dHex
G79242MX	Glc
G79242MX	GlcNAc
G79242MX	Hex
G79242MX	HexNAc
G79242MX	Man
G79243QP	Fuc
G79243QP	Gal
G79243QP	GalNAc
G79243QP	GlcNAc
G79243QP	Hex
G79243QP	HexNAc
G79243QP	dHex
G79245YF	Fuc
G79245YF	Gal
G79245YF	GlcNAc
G79245YF	Hex
G79245YF	Hex+aldi
G79245YF	HexNAc
G79245YF	Man
G79245YF	Man+aldi
G79245YF	aldi
G79245YF	dHex
G79247QI	Gal
G79247QI	GlcNAc
G79247QI	Hex
G79247QI	HexNAc
G79247QI	Man
G79247QI	NeuAc
G79247QI	Sia
G79248YJ	Gal
G79248YJ	GalNAc
G79248YJ	Glc
G79248YJ	Hex
G79248YJ	HexNAc
G79248YJ	NeuAc
G79248YJ	Sia
G79249GP	Gal
G79249GP	GlcNAc
G79249GP	Hex
G79249GP	HexNAc
G79249GP	Man
G79249VN	Fuc
G79249VN	Gal
G79249VN	Glc
G79249VN	GlcNAc
G79249VN	Hex
G79249VN	HexNAc
G79249VN	dHex
G79253ZP	GlcNAc
G79253ZP	HexNAc
G79254FF	Fuc
G79254FF	Gal
G79254FF	GalNAc
G79254FF	GlcNAc
G79254FF	Hex
G79254FF	HexNAc
G79254FF	NeuAc
G79254FF	Sia
G79254FF	dHex
G79254LX	Fuc
G79254LX	Gal
G79254LX	GalNAc
G79254LX	GlcNAc
G79254LX	Hex
G79254LX	HexNAc
G79254LX	dHex
G79256WE	Gal
G79256WE	GlcNAc
G79256WE	Hex
G79256WE	HexNAc
G79256WE	Man
G79256WE	NeuAc
G79256WE	Sia
G79265CF	Hex
