accession	monosaccharide
G88227HW	GlcNAc
G88227HW	HexNAc
G88227QI	GlcNAc
G88227QI	HexNAc
G88229ZV	GlcNAc
G88229ZV	HexNAc
G88235NV	GlcNAc
G88235NV	HexNAc
G88235TO	GlcNAc
G88235TO	HexNAc
G88237OS	GlcNAc
G88237OS	HexNAc
G88239JU	GlcNAc
G88239JU	HexNAc
G88242BL	GlcNAc
G88242BL	HexNAc
G88245FJ	GalNAc
G88245FJ	HexNAc
G88245YU	Hex
G88245YU	Man
G88249DW	GlcNAc
G88249DW	HexNAc
G88263BY	GalNAc
G88263BY	HexNAc
G88274IU	GalNAc
G88274IU	HexNAc
G88277SL	GlcNAc
G88277SL	HexNAc
G88286KJ	GalNAc
G88286KJ	HexNAc
G88301IL	GlcNAc
G88301IL	HexNAc
G88303DD	GlcNAc
G88303DD	HexNAc
G88304RN	GlcNAc
G88304RN	HexNAc
G88305GR	Gal
G88305GR	Hex
G88310CR	GlcNAc
G88310CR	HexNAc
G88310KZ	GlcNAc
G88310KZ	HexNAc
G88313DY	GalNAc
G88313DY	HexNAc
G88321DT	GlcNAc
G88321DT	HexNAc
G88325LV	GlcNAc
G88325LV	HexNAc
G88325OQ	GlcNAc
G88325OQ	HexNAc
G88329BN	GlcNAc
G88329BN	HexNAc
G88329MH	GlcNAc
G88329MH	HexNAc
G88334IC	GlcNAc
G88334IC	HexNAc
G88334VA	GlcNAc
G88334VA	HexNAc
G88340HP	GlcNAc
G88340HP	HexNAc
G88346DO	GlcNAc
G88346DO	HexNAc
G88346TM	Glc
G88346TM	Hex
G88349NZ	Glc
G88349NZ	Hex
G88356CV	GalNAc
G88356CV	HexNAc
G88356HA	Glc
G88356HA	Hex
G88357LX	GlcNAc
G88357LX	HexNAc
G88357PE	GalNAc
G88357PE	HexNAc
G88361OI	HexNAc
G88361PY	GlcN
G88361PY	HexN
G88362BO	GlcNAc
G88362BO	HexNAc
G88362QR	Glc
G88362QR	Hex
G88364UA	GlcNAc
G88364UA	HexNAc
G88365LW	GlcNAc
G88365LW	HexNAc
G88366YR	GalNAc
G88366YR	HexNAc
G88372CM	GlcNAc
G88372CM	HexNAc
G88372NG	GlcNAc
G88372NG	HexNAc
G88373TQ	Glc
G88373TQ	Hex
G88374EZ	Glc
G88374EZ	Hex
G88376DR	GalNAc
G88376DR	HexNAc
G88376OI	GlcNAc
G88376OI	HexNAc
G88380UG	GlcNAc
G88380UG	HexNAc
G88381SG	GalNAc
G88381SG	HexNAc
G88382QE	GlcNAc
G88382QE	HexNAc
G88393MK	GlcNAc
G88393MK	HexNAc
G88396AL	GlcNAc
G88396AL	HexNAc
G88416XN	GlcNAc
G88416XN	HexNAc
G88417ED	GlcNAc
G88417ED	HexNAc
G88421PE	GlcNAc
G88421PE	HexNAc
G88425HX	GlcNAc
G88425HX	HexNAc
G88426KH	Glc
G88426KH	Hex
G88426SE	GlcNAc
G88426SE	HexNAc
G88426XR	GlcNAc
G88426XR	HexNAc
G88432QZ	GalNAc
G88432QZ	HexNAc
G88433PA	GlcNAc
G88433PA	HexNAc
G88435BP	Glc
G88435BP	Hex
G88435GS	Glc
G88435GS	Hex
G88435TS	GlcNAc
G88435TS	HexNAc
G88437QR	GlcNAc
G88437QR	HexNAc
G88438YV	Xxx
G88449CR	GlcNAc
G88449CR	HexNAc
G88455FN	GlcNAc
G88455FN	HexNAc
G88459TY	Xxx
G88459ZR	GlcNAc
G88459ZR	HexNAc
G88460TP	GlcNAc
G88460TP	HexNAc
G88461FF	GlcNAc
G88461FF	HexNAc
G88464ZX	GalNAc
G88464ZX	HexNAc
G88468EP	GlcNAc
G88468EP	HexNAc
G88469YE	GlcNAc
G88469YE	HexNAc
G88485AW	GlcNAc
G88485AW	HexNAc
G88486YW	GalNAc
G88486YW	HexNAc
G88489PQ	GlcNAc
G88489PQ	HexNAc
G88492IK	GlcNAc
G88492IK	HexNAc
G88494BA	GlcNAc
G88494BA	HexNAc
G88495BI	GlcNAc
G88495BI	HexNAc
G88496AL	Gal
G88496AL	Hex
G88499VE	GlcNAc
G88499VE	HexNAc
G88500KL	GalNAc
G88500KL	HexNAc
G88500SX	GlcNAc
G88500SX	HexNAc
G88505QR	GalNAc
G88505QR	HexNAc
G88507CA	GlcNAc
G88507CA	HexNAc
G88509SO	GlcNAc
G88509SO	HexNAc
G88525OG	Glc
G88525OG	Hex
G88530VK	GlcNAc
G88530VK	HexNAc
G88533QR	GlcNAc
G88533QR	HexNAc
G88537BJ	GlcNAc
G88537BJ	HexNAc
G88544LM	Gal
G88544LM	Hex
G88548LG	Hex
G88554FS	Xxx
G88555GL	GlcNAc
G88555GL	HexNAc
G88561PH	GlcNAc
G88561PH	HexNAc
G88567PL	HexNAc
G88569LV	GlcNAc
G88569LV	HexNAc
G88572NY	Hex
G88573VH	GlcNAc
G88573VH	HexNAc
G88582ZD	GlcNAc
G88582ZD	HexNAc
G88586HW	Glc
G88586HW	Hex
G88586VC	GlcNAc
G88586VC	HexNAc
G88587QY	Glc
G88587QY	Hex
G88605BA	GlcNAc
G88605BA	HexNAc
G88605PL	Hex
G88605PL	Man
G88609PK	GalNAc
G88609PK	HexNAc
G88615UK	GlcNAc
G88615UK	HexNAc
G88622CQ	Gal
G88622CQ	Hex
G88624YG	GalNAc
G88624YG	HexNAc
G88626TR	Gal
G88626TR	Hex
G88641OF	Gal
G88641OF	Hex
G88641WO	GlcNAc
G88641WO	HexNAc
G88648CM	Glc
G88648CM	Hex
G88655ZW	GlcNAc
G88655ZW	HexNAc
G88656FC	GlcNAc
G88656FC	HexNAc
G88663JN	GlcNAc
G88663JN	HexNAc
G88663ZX	GlcNAc
G88663ZX	HexNAc
G88664VT	GlcNAc
G88664VT	HexNAc
G88670FJ	GlcNAc
G88670FJ	HexNAc
G88673AA	GlcNAc
G88673AA	HexNAc
G88675ZE	Gal
G88675ZE	Hex
G88683WL	GlcNAc
G88683WL	HexNAc
G88687UE	GalNAc
G88687UE	HexNAc
G88692PI	Glc
G88692PI	Hex
G88695HT	GlcNAc
G88695HT	HexNAc
G88696BY	GalNAc
G88696BY	HexNAc
G88696CU	GlcNAc
G88696CU	HexNAc
G88696KG	GlcNAc
G88696KG	HexNAc
G88702ZJ	Glc
G88702ZJ	Hex
G88703MC	Gal
G88703MC	Hex
G88703UQ	HexNAc
G88707IJ	GlcNAc
G88707IJ	HexNAc
G88708GQ	GlcN
G88708GQ	HexN
G88708RX	GalNAc
G88708RX	HexNAc
G88708XF	GlcNAc
G88708XF	HexNAc
G88711NV	GlcNAc
G88711NV	HexNAc
G88716RM	Glc
G88716RM	Hex
G88721JO	GalNAc
G88721JO	HexNAc
G88722CB	Glc
G88722CB	Hex
G88725FA	GalNAc
G88725FA	HexNAc
G88727SH	GlcNAc
G88727SH	HexNAc
G88734GE	GlcNAc
G88734GE	HexNAc
G88735PQ	GlcNAc
G88735PQ	HexNAc
G88741AN	GlcNAc
G88741AN	HexNAc
G88743PL	Gal
G88743PL	Hex
G88748KA	GlcNAc
G88748KA	HexNAc
G88749TS	GlcNAc
G88749TS	HexNAc
G88751GL	GlcNAc
G88751GL	HexNAc
G88752GW	GlcNAc
G88752GW	HexNAc
G88757PX	GlcNAc
G88757PX	HexNAc
G88761ZT	GlcNAc
G88761ZT	HexNAc
G88766TD	Gal
G88766TD	Hex
G88770MJ	GalNAc
G88770MJ	HexNAc
G88776LK	GalNAc
G88776LK	HexNAc
G88779WR	GlcNAc
G88779WR	HexNAc
G88780VN	GalNAc
G88780VN	HexNAc
G88783OQ	Glc
G88783OQ	Hex
G88784RE	Hex
G88784RE	Man
G88784SV	GlcNAc
G88784SV	HexNAc
G88792RE	GlcNAc
G88792RE	HexNAc
G88796VR	GlcNAc
G88796VR	HexNAc
G88796VX	GalNAc
G88796VX	HexNAc
G88799YH	GlcN
G88799YH	HexN
G88800UV	GlcNAc
G88800UV	HexNAc
G88803KC	GalNAc
G88803KC	HexNAc
G88805MZ	Pent
G88805MZ	Xyl
G88810ZP	Hex
G88813UU	Xxx
G88814JN	Hex
G88814JN	Man
G88814KX	GlcNAc
G88814KX	HexNAc
G88818UA	GlcNAc
G88818UA	HexNAc
G88822AB	Glc
G88822AB	Hex
G88825PV	GlcNAc
G88825PV	HexNAc
G88827CD	GlcNAc
G88827CD	HexNAc
G88828CK	GalNAc
G88828CK	HexNAc
G88830DA	GalNAc
G88830DA	HexNAc
G88837PJ	GalNAc
G88837PJ	HexNAc
G88854RG	GlcNAc
G88854RG	HexNAc
G88862KB	Hex
G88862KB	Man
G88864RV	GlcNAc
G88864RV	HexNAc
G88865JK	GlcNAc
G88865JK	HexNAc
G88869IJ	Glc
G88869IJ	Hex
G88872ON	GlcNAc
G88872ON	HexNAc
G88875CC	Glc
G88875CC	Hex
G88876JD	GlcNAc
G88876JD	HexNAc
G88876JQ	GlcNAc
G88876JQ	HexNAc
G88878CV	GlcNAc
G88878CV	HexNAc
G88879NY	GlcNAc
G88879NY	HexNAc
G88880RW	Gal
G88880RW	Hex
G88884NJ	GlcNAc
G88884NJ	HexNAc
G88885UE	GlcNAc
G88885UE	HexNAc
G88888LR	GlcNAc
G88888LR	HexNAc
G88893JD	Xxx
G88896SG	GlcNAc
G88896SG	HexNAc
G88901KN	Glc
G88901KN	Hex
G88904EB	GlcNAc
G88904EB	HexNAc
G88906FZ	GalNAc
G88906FZ	HexNAc
G88908BO	GalNAc
G88908BO	HexNAc
G88913VB	GlcNAc
G88913VB	HexNAc
G88922EN	Glc
G88922EN	Hex
G88928GI	GlcNAc
G88928GI	HexNAc
G88931YV	GlcNAc
G88931YV	HexNAc
G88936JZ	GalNAc
G88936JZ	HexNAc
G88938QF	GalNAc
G88938QF	HexNAc
G88947NR	GlcNAc
G88947NR	HexNAc
G88948CY	GlcNAc
G88948CY	HexNAc
G88966ZO	GlcNAc
G88966ZO	HexNAc
G88972LX	GlcNAc
G88972LX	HexNAc
G88975YV	GlcNAc
G88975YV	HexNAc
G88978UV	GalNAc
G88978UV	HexNAc
G88980IR	Xxx
G88985UF	Xxx
G88989VY	GlcNAc
G88989VY	HexNAc
G88990JZ	Glc
G88990JZ	Hex
G88992QY	GlcNAc
G88992QY	HexNAc
G88998BE	GlcNAc
G88998BE	HexNAc
G88998CC	GlcNAc
G88998CC	HexNAc
G89003TI	Xxx
G89008DB	GlcNAc
G89008DB	HexNAc
G89009CR	GalNAc
G89009CR	HexNAc
G89012BV	GlcNAc
G89012BV	HexNAc
G89016LL	Xxx
G89026DU	GalNAc
G89026DU	HexNAc
G89026PK	GlcNAc
G89026PK	HexNAc
G89027OP	Glc
G89027OP	Hex
G89032VF	GlcN
G89032VF	HexN
G89034YM	Glc
G89034YM	Hex
G89036WC	GlcNAc
G89036WC	HexNAc
G89039YE	GlcNAc
G89039YE	HexNAc
G89049LM	GlcNAc
G89049LM	HexNAc
G89058HG	GalNAc
G89058HG	HexNAc
G89058LG	GalNAc
G89058LG	HexNAc
G89058RF	GlcNAc
G89058RF	HexNAc
G89059EZ	Pent
G89059EZ	Xyl
G89059YU	GlcNAc
G89059YU	HexNAc
G89074AP	Glc
G89074AP	Hex
G89080KU	GlcNAc
G89080KU	HexNAc
G89080QE	GlcNAc
G89080QE	HexNAc
G89082AM	Hex
G89082AM	Man
G89082SI	Glc
G89082SI	Hex
G89085RN	GlcNAc
G89085RN	HexNAc
G89089ML	Glc
G89089ML	Hex
G89089XB	GalNAc
G89089XB	HexNAc
G89090WX	Glc
G89090WX	Hex
G89097OO	GlcNAc
G89097OO	HexNAc
G89097YO	GlcNAc
G89097YO	HexNAc
G89099NM	GlcNAc
G89099NM	HexNAc
G89102AG	GlcNAc
G89102AG	HexNAc
G89104MS	GalNAc
G89104MS	HexNAc
G89108VR	GlcNAc
G89108VR	HexNAc
G89117DH	GlcNAc
G89117DH	HexNAc
G89120HZ	HexNAc
G89121ED	GlcNAc
G89121ED	HexNAc
G89126NI	GlcNAc
G89126NI	HexNAc
G89129AU	GalNAc
G89129AU	HexNAc
G89136NX	GalNAc
G89136NX	HexNAc
G89137AE	GalNAc
G89137AE	HexNAc
G89141ZC	GlcNAc
G89141ZC	HexNAc
G89143RS	GlcNAc
G89143RS	HexNAc
G89144TN	GlcNAc
G89144TN	HexNAc
G89153EV	GlcNAc
G89153EV	HexNAc
G89159EV	GlcNAc
G89159EV	HexNAc
G89168IV	GlcNAc
G89168IV	HexNAc
G89168LM	GlcNAc
G89168LM	HexNAc
G89170GQ	GlcNAc
G89170GQ	HexNAc
G89177YT	GlcNAc
G89177YT	HexNAc
G89181JW	GlcNAc
G89181JW	HexNAc
G89186VO	GlcNAc
G89186VO	HexNAc
G89188DV	GlcNAc
G89188DV	HexNAc
G89193CB	GlcNAc
G89193CB	HexNAc
G89194TJ	GalNAc
G89194TJ	HexNAc
G89203PY	Glc
G89203PY	Hex
G89203XK	GlcNAc
G89203XK	HexNAc
G89206JP	GlcNAc
G89206JP	HexNAc
G89208KM	GlcNAc
G89208KM	HexNAc
G89210OT	GalNAc
G89210OT	HexNAc
G89223UY	Glc
G89223UY	Hex
G89224NK	GlcNAc
G89224NK	HexNAc
G89225LT	GlcNAc
G89225LT	HexNAc
G89230YO	GalNAc
G89230YO	HexNAc
G89233BN	GlcNAc
G89233BN	HexNAc
G89236VE	Glc
G89236VE	Hex
G89237QS	Glc
G89237QS	Hex
G89241QS	GlcNAc
G89241QS	HexNAc
G89246EJ	GlcNAc
G89246EJ	HexNAc
G89247EO	GlcNAc
G89247EO	HexNAc
G89253ZV	GlcNAc
G89253ZV	HexNAc
G89255EP	GlcNAc
G89255EP	HexNAc
G89259NV	GlcNAc
G89259NV	HexNAc
G89261EQ	GlcNAc
G89261EQ	HexNAc
G89264ZR	GlcNAc
G89264ZR	HexNAc
G89268FO	GlcNAc
G89268FO	HexNAc
G89270VP	GalNAc
G89270VP	HexNAc
G89279HX	GlcN
G89279HX	HexN
G89279YZ	Pent
G89279YZ	Xyl
G89283LM	GlcNAc
G89283LM	HexNAc
G89285HT	GlcNAc
G89285HT	HexNAc
G89285QP	GlcNAc
G89285QP	HexNAc
G89290XU	GlcNAc
G89290XU	HexNAc
G89291QX	GlcNAc
G89291QX	HexNAc
G89291WX	Gal
G89291WX	Hex
G89293FU	Xxx
G89307GT	GlcNAc
G89307GT	HexNAc
G89307HV	GlcNAc
G89307HV	HexNAc
G89315II	GalNAc
G89315II	HexNAc
G89319AW	GlcNAc
G89319AW	HexNAc
G89323TE	GlcNAc
G89323TE	HexNAc
G89323ZD	GlcNAc
G89323ZD	HexNAc
G89324AP	GlcNAc
G89324AP	HexNAc
G89324UD	Glc
G89324UD	Hex
G89325VN	GlcNAc
G89325VN	HexNAc
G89326DO	GlcNAc
G89326DO	HexNAc
G89328HG	GalNAc
G89328HG	HexNAc
G89329UM	Gal
G89329UM	Hex
G89333JG	Gal
G89333JG	Hex
G89333WS	GlcNAc
G89333WS	HexNAc
G89336CA	GlcNAc
G89336CA	HexNAc
G89337EE	GalNAc
G89337EE	HexNAc
G89339VV	GlcNAc
G89339VV	HexNAc
G89343RJ	GlcNAc
G89343RJ	HexNAc
G89345GA	GlcNAc
G89345GA	HexNAc
G89349EJ	GlcNAc
G89349EJ	HexNAc
G89353OJ	GlcNAc
G89353OJ	HexNAc
G89354EL	GalNAc
G89354EL	HexNAc
G89362MU	GlcNAc
G89362MU	HexNAc
G89364NG	GlcNAc
G89364NG	HexNAc
G89366NN	GlcNAc
G89366NN	HexNAc
G89368FV	Glc
G89368FV	Hex
G89370FG	GlcNAc
G89370FG	HexNAc
G89375LQ	GlcNAc
G89375LQ	HexNAc
G89378UY	GlcNAc
G89378UY	HexNAc
G89380NB	GalNAc
G89380NB	HexNAc
G89387SN	GlcNAc
G89387SN	HexNAc
G89393WA	Glc
G89393WA	Hex
G89395YL	GlcNAc
G89395YL	HexNAc
G89398CR	GlcNAc
G89398CR	HexNAc
G89398MH	GalNAc
G89398MH	HexNAc
G89404RT	GlcNAc
G89404RT	HexNAc
G89417VQ	GlcNAc
G89417VQ	HexNAc
G89419JW	GlcNAc
G89419JW	HexNAc
G89425XZ	GlcNAc
G89425XZ	HexNAc
G89427FI	Glc
G89427FI	Hex
G89432KZ	GlcNAc
G89432KZ	HexNAc
G89437NK	GlcNAc
G89437NK	HexNAc
G89438JH	GlcNAc
G89438JH	HexNAc
G89441YR	GlcNAc
G89441YR	HexNAc
G89445RP	GlcNAc
G89445RP	HexNAc
G89459KY	Glc
G89459KY	Hex
G89465JB	GlcNAc
G89465JB	HexNAc
G89466MK	GlcNAc
G89466MK	HexNAc
G89466VC	Glc
G89466VC	Hex
G89467PI	Glc
G89467PI	Hex
G89474SN	Glc
G89474SN	Hex
G89477FF	GalNAc
G89477FF	HexNAc
G89481IZ	GlcNAc
G89481IZ	HexNAc
G89481WO	GlcNAc
G89481WO	HexNAc
G89496BI	GlcNAc
G89496BI	HexNAc
G89498BT	GlcNAc
G89498BT	HexNAc
G89499FB	GlcNAc
G89499FB	HexNAc
G89501QI	GlcNAc
G89501QI	HexNAc
G89502OE	GlcNAc
G89502OE	HexNAc
G89512OO	Glc
G89512OO	Hex
G89518IN	Pent
G89518IN	Xyl
G89518YP	Glc
G89518YP	Hex
G89523CC	Glc
G89523CC	Hex
G89524PP	GalNAc
G89524PP	HexNAc
G89531JR	GlcNAc
G89531JR	HexNAc
G89532GI	GlcNAc
G89532GI	HexNAc
G89535FF	GlcNAc
G89535FF	HexNAc
G89536HI	GalNAc
G89536HI	HexNAc
G89539AQ	GlcNAc
G89539AQ	HexNAc
G89544LF	GalNAc
G89544LF	HexNAc
G89547ME	NeuAc
G89547ME	Sia
G89547PG	GlcNAc
G89547PG	HexNAc
G89561DW	GlcNAc
G89561DW	HexNAc
G89565QL	GlcNAc
G89565QL	HexNAc
G89570VS	GalNAc
G89570VS	HexNAc
G89571JU	GlcNAc
G89571JU	HexNAc
G89575QC	Glc
G89575QC	Hex
G89576SX	GlcNAc
G89576SX	HexNAc
G89581PC	Xxx
G89584RR	GlcNAc
G89584RR	HexNAc
G89585FG	GalNAc
G89585FG	HexNAc
G89587BP	GlcNAc
G89587BP	HexNAc
G89591DK	GlcNAc
G89591DK	HexNAc
G89597MB	GlcNAc
G89597MB	HexNAc
G89598JT	Gal
G89598JT	Hex
G89602RY	GlcNAc
G89602RY	HexNAc
G89603EU	GalNAc
G89603EU	HexNAc
G89604OA	GlcNAc
G89604OA	HexNAc
G89607XO	Xxx
G89611JH	GalNAc
G89611JH	HexNAc
G89615SV	GlcNAc
G89615SV	HexNAc
G89619KY	GlcNAc
G89619KY	HexNAc
G89620MG	GlcNAc
G89620MG	HexNAc
G89620UQ	GlcNAc
G89620UQ	HexNAc
G89623FN	Glc
G89623FN	Hex
G89623PK	GlcNAc
G89623PK	HexNAc
G89624LF	GlcNAc
G89624LF	HexNAc
G89628EO	Hex
G89628EO	Man
G89628NS	Hex
G89628NS	Man
G89637WE	GlcNAc
G89637WE	HexNAc
G89637YC	GlcNAc
G89637YC	HexNAc
G89640BO	GlcNAc
G89640BO	HexNAc
G89641ZV	GlcNAc
G89641ZV	HexNAc
G89643QK	GlcNAc
G89643QK	HexNAc
G89646CH	GalNAc
G89646CH	HexNAc
G89649LQ	GlcNAc
G89649LQ	HexNAc
G89649RN	GalNAc
G89649RN	HexNAc
G89654YT	GlcNAc
G89654YT	HexNAc
G89657SF	GlcNAc
G89657SF	HexNAc
G89659QV	Glc
G89659QV	Hex
G89661WR	GalNAc
G89661WR	HexNAc
G89663TB	GlcNAc
G89663TB	HexNAc
G89664KV	GlcNAc
G89664KV	HexNAc
G89669IB	GlcNAc
G89669IB	HexNAc
G89673VM	GlcNAc
G89673VM	HexNAc
G89679LH	GlcNAc
G89679LH	HexNAc
G89682CT	GalNAc
G89682CT	HexNAc
G89685ZW	GlcNAc
G89685ZW	HexNAc
G89689HB	Glc
G89689HB	Hex
G89699BW	Xxx
G89704JD	GlcNAc
G89704JD	HexNAc
G89704UL	GlcNAc
G89704UL	HexNAc
G89718HW	GlcNAc
G89718HW	HexNAc
G89719WD	Hex
G89719WD	Man
G89720WL	GalNAc
G89720WL	HexNAc
G89721BJ	GalNAc
G89721BJ	HexNAc
G89722NR	GlcNAc
G89722NR	HexNAc
G89724ZE	GlcNAc
G89724ZE	HexNAc
G89726CP	Glc
G89726CP	Hex
G89728KJ	Glc
G89728KJ	Hex
G89730XL	Glc
G89730XL	Hex
G89736UW	Glc
G89736UW	Hex
G89738LW	GlcNAc
G89738LW	HexNAc
G89738QR	Hex
G89738QR	Man
G89738UT	GlcNAc
G89738UT	HexNAc
G89739ZO	GlcNAc
G89739ZO	HexNAc
G89743EH	GlcNAc
G89743EH	HexNAc
G89748NG	GalNAc
G89748NG	HexNAc
G89749SX	GalNAc
G89749SX	HexNAc
G89749WS	GlcNAc
G89749WS	HexNAc
G89752JQ	GlcNAc
G89752JQ	HexNAc
G89753VJ	HexN
G89753YM	GlcNAc
G89753YM	HexNAc
G89762UA	Glc
G89762UA	Hex
G89774MA	GlcNAc
G89774MA	HexNAc
G89797AN	GlcNAc
G89797AN	HexNAc
G89797IW	GlcNAc
G89797IW	HexNAc
G89797XK	GlcNAc
G89797XK	HexNAc
G89798IM	GalNAc
G89798IM	HexNAc
G89799OK	GlcNAc
G89799OK	HexNAc
G89808TP	GlcNAc
G89808TP	HexNAc
G89816MU	GalNAc
G89816MU	HexNAc
G89820BU	Hex
G89820BU	Man
G89821SF	GlcA
G89821SF	HexA
G89825IM	Glc
G89825IM	Hex
G89826GE	GlcNAc
G89826GE	HexNAc
G89827NJ	GlcNAc
G89827NJ	HexNAc
G89831BA	Gal
G89831BA	Hex
G89834SY	GlcNAc
G89834SY	HexNAc
G89835HT	GlcNAc
G89835HT	HexNAc
G89838LO	GlcNAc
G89838LO	HexNAc
G89840WM	Glc
G89840WM	Hex
G89845CN	GlcNAc
G89845CN	HexNAc
G89846HT	GlcNAc
G89846HT	HexNAc
G89854FG	Hex
G89854FG	Man
G89854YO	GalNAc
G89854YO	HexNAc
G89856DT	GlcNAc
G89856DT	HexNAc
G89858IA	GlcNAc
G89858IA	HexNAc
G89858RO	GalNAc
G89858RO	HexNAc
G89864BN	GlcNAc
G89864BN	HexNAc
G89865CB	GlcNAc
G89865CB	HexNAc
G89875GG	GlcNAc
G89875GG	HexNAc
G89875US	GlcNAc
G89875US	HexNAc
G89877CA	HexNAc
G89877QI	GlcNAc
G89877QI	HexNAc
G89878AA	GlcNAc
G89878AA	HexNAc
G89878JQ	GlcNAc
G89878JQ	HexNAc
G89878ZY	GlcNAc
G89878ZY	HexNAc
G89885AF	Xxx
G89897ZH	GalNAc
G89897ZH	HexNAc
G89898CK	GlcNAc
G89898CK	HexNAc
G89905SH	GlcNAc
G89905SH	HexNAc
G89907WF	Xxx
G89911NQ	GlcNAc
G89911NQ	HexNAc
G89918MO	Gal
G89918MO	Hex
G89920YU	GlcNAc
G89920YU	HexNAc
G89923TD	GlcNAc
G89923TD	HexNAc
G89925KE	Glc
G89925KE	Hex
G89928FY	GalNAc
G89928FY	HexNAc
G89929QO	Glc
G89929QO	Hex
G89938OA	GlcNAc
G89938OA	HexNAc
G89941FZ	GlcNAc
G89941FZ	HexNAc
G89946SW	GalNAc
G89946SW	HexNAc
G89949WN	GlcNAc
G89949WN	HexNAc
G89970AS	GlcNAc
G89970AS	HexNAc
G89970IY	GlcNAc
G89970IY	HexNAc
G89973QY	GalNAc
G89973QY	HexNAc
G89974ZJ	Hex
G89974ZJ	Man
G89986VM	GlcNAc
G89986VM	HexNAc
G89991FT	GlcNAc
G89991FT	HexNAc
G89993FE	GlcNAc
G89993FE	HexNAc
G89999GG	GlcNAc
G89999GG	HexNAc
G90000GD	GlcNAc
G90000GD	HexNAc
G90000WS	GlcNAc
G90000WS	HexNAc
G90000ZH	GalNAc
G90000ZH	HexNAc
G90001LE	GalNAc
G90001LE	HexNAc
G90010NX	GlcNAc
G90010NX	HexNAc
G90014ZG	Gal
G90014ZG	Hex
G90017UO	GlcNAc
G90017UO	HexNAc
G90021YH	GlcNAc
G90021YH	HexNAc
G90028HY	GlcNAc
G90028HY	HexNAc
G90033AN	GlcNAc
G90033AN	HexNAc
G90037CR	Fuc
G90037CR	dHex
G90039BP	GlcNAc
G90039BP	HexNAc
G90047IV	GalNAc
G90047IV	HexNAc
G90049YI	GalNAc
G90049YI	HexNAc
G90053KJ	GlcNAc
G90053KJ	HexNAc
G90054DB	GalNAc
G90054DB	HexNAc
G90054TK	GlcNAc
G90054TK	HexNAc
G90057EW	GalNAc
G90057EW	HexNAc
G90065BD	GlcNAc
G90065BD	HexNAc
G90077BJ	GalNAc
G90077BJ	HexNAc
G90079JP	GlcNAc
G90079JP	HexNAc
G90079JR	Xxx
G90079WZ	GalNAc
G90079WZ	HexNAc
G90083OQ	GlcNAc
G90083OQ	HexNAc
G90089OR	GalNAc
G90089OR	HexNAc
G90091ZQ	GlcNAc
G90091ZQ	HexNAc
G90098HD	GalNAc
G90098HD	HexNAc
G90099GV	GlcNAc
G90099GV	HexNAc
G90100QW	Glc
G90100QW	Hex
G90101BB	Glc
G90101BB	Hex
G90102BY	GlcNAc
G90102BY	HexNAc
G90103BD	Glc
G90103BD	Hex
G90103MR	GalNAc
G90103MR	HexNAc
G90107JW	GlcNAc
G90107JW	HexNAc
G90111MD	GlcNAc
G90111MD	HexNAc
G90115NI	Glc
G90115NI	Hex
G90117CX	GlcNAc
G90117CX	HexNAc
G90121OL	GlcNAc
G90121OL	HexNAc
G90128OJ	Glc
G90128OJ	Hex
G90129SC	HexNAc
G90130AG	GlcNAc
G90130AG	HexNAc
G90133IH	GlcNAc
G90133IH	HexNAc
G90135ZJ	GalNAc
G90135ZJ	HexNAc
G90139FX	Pent
G90139FX	Xyl
G90142YY	GlcNAc
G90142YY	HexNAc
G90146ME	GalNAc
G90146ME	HexNAc
G90150OT	GlcNAc
G90150OT	HexNAc
G90154FT	Xxx
G90158QT	GlcNAc
G90158QT	HexNAc
G90160KO	GlcNAc
G90160KO	HexNAc
G90163GT	GlcNAc
G90163GT	HexNAc
G90163II	GlcNAc
G90163II	HexNAc
G90175OT	GlcNAc
G90175OT	HexNAc
G90182FM	GalNAc
G90182FM	HexNAc
G90187BH	GlcNAc
G90187BH	HexNAc
G90200FT	Gal
G90200FT	Hex
G90202LF	GlcNAc
G90202LF	HexNAc
G90204HK	GlcNAc
G90204HK	HexNAc
G90205AB	GalNAc
G90205AB	HexNAc
G90206GU	GlcNAc
G90206GU	HexNAc
G90211BB	GlcNAc
G90211BB	HexNAc
G90221FQ	GalNAc
G90221FQ	HexNAc
G90223GH	GlcNAc
G90223GH	HexNAc
G90230CI	GlcNAc
G90230CI	HexNAc
G90233EO	GalNAc
G90233EO	HexNAc
G90237SJ	GlcNAc
G90237SJ	HexNAc
G90241LW	GlcNAc
G90241LW	HexNAc
G90241MQ	GlcNAc
G90241MQ	HexNAc
G90242XR	GalNAc
G90242XR	HexNAc
G90243UL	GlcNAc
G90243UL	HexNAc
G90244AZ	GlcNAc
G90244AZ	HexNAc
G90250TR	Glc
G90250TR	Hex
G90251SV	GalNAc
G90251SV	HexNAc
G90255XH	Gal
G90255XH	Hex
G90258MA	HexNAc
G90264PL	Glc
G90264PL	Hex
G90267TS	GlcNAc
G90267TS	HexNAc
G90270UN	Glc
G90270UN	Hex
G90271HJ	Glc
G90271HJ	Hex
G90276LY	Xxx
G90284FM	GlcNAc
G90284FM	HexNAc
G90290ME	GlcNAc
G90290ME	HexNAc
G90293ZO	Glc
G90293ZO	Hex
G90295ID	GalNAc
G90295ID	HexNAc
G90298QO	GalNAc
G90298QO	HexNAc
G90300MX	Glc
G90300MX	Hex
G90304FZ	GlcNAc
