GlyTouCan AC	Tissue	Species	AnnotationCategory	Source	Source ID
G75937HT	UBERON:0000029	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0000948	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0001155	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0002048	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0002106	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0002107	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0002419	Human	Subsumption	GNOme	G11801TI
G75937HT	UBERON:0002107	Human	Subsumption	GNOme	G29298WY
G75937HT	UBERON:0000178	Human	Subsumption	GNOme	G31263FF
G75937HT	UBERON:0001969	Human	Subsumption	GNOme	G31263FF
G75937HT	UBERON:0001977	Human	Subsumption	GNOme	G48713OY
G75937HT	UBERON:0000178	Human	Subsumption	GNOme	G63359KO
G75937HT	UBERON:0002048	Human	Subsumption	GNOme	G65573RJ
G75937HT	UBERON:0002107	Human	Subsumption	GNOme	G75731LQ
G75937HT	UBERON:0002107	Human	Subsumption	GNOme	G86411RZ
G75939KS	UBERON:0002106	Human	Subsumption	GNOme	G08344IT
G75939KS	UBERON:0000955	Mouse	Subsumption	GNOme	G14010WM
G75958RL	UBERON:0000160	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0000473	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0000948	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0000955	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0000992	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0002107	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0002419	ZebraFish	Subsumption	GNOme	G74621DY
G75958RL	UBERON:0002535	ZebraFish	Subsumption	GNOme	G74621DY
G75963MI	UBERON:0000165	Human	Subsumption	GNOme	G71606HZ
G75983OB	UBERON:0002048	Human	Subsumption	GNOme	G02079RR
G75983OB	UBERON:0001969	Human	Subsumption	GNOme	G64863RO
G75983OB	UBERON:0001155	Human	Subsumption	GNOme	G77621PZ
G75983OB	UBERON:0002106	Human	Subsumption	GNOme	G77621PZ
G75983OB	UBERON:0000178	Human	Subsumption	GNOme	G96066GB
G75983OB	UBERON:0001969	Human	Subsumption	GNOme	G96066GB
G75983OB	UBERON:0000955	Mouse	Subsumption	GNOme	G77621PZ
G75998XY	UBERON:0000473	ZebraFish	Subsumption	GNOme	G36780GT
G75998XY	UBERON:0000992	ZebraFish	Subsumption	GNOme	G36780GT
G75998XY	UBERON:0002535	ZebraFish	Subsumption	GNOme	G36780GT
G75998XY	UBERON:0000473	ZebraFish	Subsumption	GNOme	G48560LJ
G75998XY	UBERON:0000992	ZebraFish	Subsumption	GNOme	G48560LJ
G75998XY	UBERON:0002535	ZebraFish	Subsumption	GNOme	G48560LJ
G75998XY	UBERON:0000473	ZebraFish	Subsumption	GNOme	G52833UW
G75998XY	UBERON:0000948	ZebraFish	Subsumption	GNOme	G52833UW
G75998XY	UBERON:0000992	ZebraFish	Subsumption	GNOme	G52833UW
G75998XY	UBERON:0002419	ZebraFish	Subsumption	GNOme	G52833UW
G75998XY	UBERON:0002535	ZebraFish	Subsumption	GNOme	G52833UW
G76001GO	UBERON:0000178	Human	Subsumption	GNOme	G70323CJ
G76001TH	UBERON:0001155	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G76001TH	UBERON:0002108	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G76001TH	UBERON:0001155	Human	Direct	GlyCosmos	G76001TH
G76001TH	UBERON:0002108	Human	Direct	GlyCosmos	G76001TH
G76003AT	UBERON:0000948	Human	Direct	PubMed	39988192
G76003AT	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G76004QW	UBERON:0000160	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G76004QW	UBERON:0000473	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G76004QW	UBERON:0000948	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G76004QW	UBERON:0002535	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G76004QW	UBERON:0000160	ZebraFish	Direct	GlyCosmos	G76004QW
G76004QW	UBERON:0000473	ZebraFish	Direct	GlyCosmos	G76004QW
G76004QW	UBERON:0000948	ZebraFish	Direct	GlyCosmos	G76004QW
G76004QW	UBERON:0002535	ZebraFish	Direct	GlyCosmos	G76004QW
G76004QW	UBERON:0000160	ZebraFish	Direct	PubMed	30405127
G76004QW	UBERON:0000473	ZebraFish	Direct	PubMed	30405127
G76004QW	UBERON:0000948	ZebraFish	Direct	PubMed	30405127
G76004QW	UBERON:0002535	ZebraFish	Direct	PubMed	30405127
G76031GT	UBERON:0002185	Human	Subsumption	GNOme	G68914XE
G76037VI	UBERON:0000323	FruitFly	Subsumption	GNOme	G88489PQ
G76037VI	UBERON:0000922	FruitFly	Subsumption	GNOme	G88489PQ
G76037VI	UBERON:0019248	FruitFly	Subsumption	GNOme	G88489PQ
G76037VI	UBERON:0002107	Human	Subsumption	GNOme	G17342OD
G76037VI	UBERON:0001969	Human	Subsumption	GNOme	G62257HU
G76037VI	UBERON:0000029	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0000948	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0001155	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002048	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002107	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002108	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002419	Human	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0000473	Mouse	Subsumption	GNOme	G60092VE
G76037VI	UBERON:0001155	Mouse	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002107	Mouse	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002113	Mouse	Subsumption	GNOme	G90484GL
G76037VI	UBERON:0002370	Mouse	Subsumption	GNOme	G90484GL
G76054RA	UBERON:0000165	Human	Subsumption	GNOme	G16768LX
G76054RA	UBERON:0000948	Human	Subsumption	GNOme	G53840EW
G76062CD	UBERON:0000178	Human	Subsumption	GNOme	G44345UH
G76062CD	UBERON:0000160	ZebraFish	Subsumption	GNOme	G77824XV
G76062CD	UBERON:0000948	ZebraFish	Subsumption	GNOme	G77824XV
G76062CD	UBERON:0002107	ZebraFish	Subsumption	GNOme	G77824XV
G76064HC	UBERON:0000992	ZebraFish	Direct	DOI	10.1038/s41467-018-06950-3
G76064HC	UBERON:0000992	ZebraFish	Direct	GlyCosmos	G76064HC
G76064HC	UBERON:0000992	ZebraFish	Direct	PubMed	30405127
G76080EE	UBERON:0002107	ZebraFish	Subsumption	GNOme	G28604UG
G76085KR	UBERON:0001977	Human	Subsumption	GNOme	G65984FE
G76085KR	UBERON:0001969	Human	Subsumption	GNOme	G80858MF
G76085KR	UBERON:0000160	ZebraFish	Subsumption	GNOme	G65984FE
G76085KR	UBERON:0000473	ZebraFish	Subsumption	GNOme	G65984FE
G76086FR	UBERON:0000178	Human	Direct	PubMed	29792883
G76086FR	UBERON:0001969	Human	Direct	PubMed	29792883
G76086FR	UBERON:0000178	Human	Direct	PubMed	30251656
G76086FR	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G76086FR	UBERON:0001969	Human	Direct	TableMaker	GLY_001408
G76097GZ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G64851ON
G76097GZ	UBERON:0002535	ZebraFish	Subsumption	GNOme	G64851ON
G76100HQ	UBERON:0001155	Human	Subsumption	GNOme	G39369QQ
G76100HQ	UBERON:0002107	Human	Subsumption	GNOme	G39369QQ
G76100HQ	UBERON:0001155	Human	Subsumption	GNOme	G55192YV
G76100HQ	UBERON:0002107	Human	Subsumption	GNOme	G55192YV
G76100HQ	UBERON:0000964	Mouse	Subsumption	GNOme	G39369QQ
G76100HQ	UBERON:0002113	Mouse	Subsumption	GNOme	G39369QQ
G76100HQ	UBERON:0000964	Mouse	Subsumption	GNOme	G55192YV
G76100HQ	UBERON:0002113	Mouse	Subsumption	GNOme	G55192YV
G76100HQ	UBERON:0000160	ZebraFish	Subsumption	GNOme	G49527BY
G76100HQ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G49527BY
G76100HQ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G49527BY
G76100HQ	UBERON:0002535	ZebraFish	Subsumption	GNOme	G49527BY
G76100HQ	UBERON:0000160	ZebraFish	Subsumption	GNOme	G62146JX
G76100HQ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G62146JX
G76100HQ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G62146JX
G76100HQ	UBERON:0002419	ZebraFish	Subsumption	GNOme	G62146JX
G76100HQ	UBERON:0002535	ZebraFish	Subsumption	GNOme	G62146JX
G76108YJ	UBERON:0001969	Human	Subsumption	GNOme	G78059CC
G76128PG	UBERON:0001969	Human	Subsumption	GNOme	G27919IH
G76128PG	UBERON:0001969	Human	Subsumption	GNOme	G58667NI
G76128PG	UBERON:0000029	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000948	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0001155	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002048	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002106	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002107	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002108	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002419	Human	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000473	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000948	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000955	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000964	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000992	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0001155	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002048	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002106	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002107	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0002108	Mouse	Subsumption	GNOme	G99873PN
G76128PG	UBERON:0000473	ZebraFish	Subsumption	GNOme	G03015LB
G76128PG	UBERON:0000955	ZebraFish	Subsumption	GNOme	G03015LB
G76128PG	UBERON:0002535	ZebraFish	Subsumption	GNOme	G03015LB
G76128YH	UBERON:0001977	Human	Subsumption	GNOme	G52928OQ
G76142UY	UBERON:0000160	ZebraFish	Subsumption	GNOme	G81928IQ
G76142UY	UBERON:0000473	ZebraFish	Subsumption	GNOme	G81928IQ
G76142UY	UBERON:0000955	ZebraFish	Subsumption	GNOme	G81928IQ
G76163CP	UBERON:0001155	Human	Subsumption	GNOme	G13523IF
G76163CP	UBERON:0002048	Human	Subsumption	GNOme	G22725MK
G76163CP	UBERON:0000964	Mouse	Subsumption	GNOme	G13523IF
G76163CP	UBERON:0002113	Mouse	Subsumption	GNOme	G22725MK
G76219EF	UBERON:0001977	Human	Subsumption	GNOme	G65984FE
G76219EF	UBERON:0001969	Human	Subsumption	GNOme	G80858MF
G76219EF	UBERON:0000160	ZebraFish	Subsumption	GNOme	G65984FE
G76219EF	UBERON:0000473	ZebraFish	Subsumption	GNOme	G65984FE
G76233WI	UBERON:0000964	Mouse	Subsumption	GNOme	G67624TW
G76243VM	UBERON:0001969	Human	Subsumption	GNOme	G09158RM
G76243VM	UBERON:0002048	Human	Subsumption	GNOme	G36411SK
G76243VM	UBERON:0000178	Human	Subsumption	GNOme	G39827BD
G76243VM	UBERON:0001969	Human	Subsumption	GNOme	G43700LL
G76243VM	UBERON:0000178	Human	Subsumption	GNOme	G70943HL
G76243VM	UBERON:0000178	Human	Subsumption	GNOme	G77983AR
G76245LG	UBERON:0000160	ZebraFish	Subsumption	GNOme	G56516VH
G76245LG	UBERON:0000473	ZebraFish	Subsumption	GNOme	G56516VH
G76245LG	UBERON:0000948	ZebraFish	Subsumption	GNOme	G56516VH
G76245LG	UBERON:0000955	ZebraFish	Subsumption	GNOme	G56516VH
G76245LG	UBERON:0002419	ZebraFish	Subsumption	GNOme	G56516VH
G76245LG	UBERON:0002535	ZebraFish	Subsumption	GNOme	G56516VH
G76264IE	UBERON:0000323	FruitFly	Subsumption	GNOme	G77141OA
G76264IE	UBERON:0000922	FruitFly	Subsumption	GNOme	G77141OA
G76264IE	UBERON:0019248	FruitFly	Subsumption	GNOme	G77141OA
G76264IE	UBERON:0000323	FruitFly	Subsumption	GNOme	G88918AF
G76264IE	UBERON:0000922	FruitFly	Subsumption	GNOme	G88918AF
G76264IE	UBERON:0019248	FruitFly	Subsumption	GNOme	G88918AF
G76283SF	UBERON:0002108	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G76283SF	UBERON:0002108	Mouse	Direct	GlyCosmos	G76283SF
G76288KM	UBERON:0001977	Human	Subsumption	GNOme	G86385RC
G76288KM	UBERON:0000955	ZebraFish	Subsumption	GNOme	G67272DI
G76292WC	UBERON:0001977	Human	Subsumption	GNOme	G69725KG
G76295SF	UBERON:0002107	Human	Subsumption	GNOme	G09984BR
G76295SF	UBERON:0000948	Human	Subsumption	GNOme	G15720UK
G76295SF	UBERON:0001155	Human	Subsumption	GNOme	G15720UK
G76295SF	UBERON:0002048	Human	Subsumption	GNOme	G15720UK
G76295SF	UBERON:0002419	Human	Subsumption	GNOme	G15720UK
G76295SF	UBERON:0000948	Human	Subsumption	GNOme	G64574OS
G76295SF	UBERON:0001969	Human	Subsumption	GNOme	G64574OS
G76295SF	UBERON:0001977	Human	Subsumption	GNOme	G64574OS
G76295SF	UBERON:0001969	Human	Subsumption	GNOme	G69918ER
G76295SF	UBERON:0000178	Human	Direct	PubMed	29792883
G76295SF	UBERON:0000178	Human	Direct	PubMed	30093973
G76295SF	UBERON:0000178	Human	Direct	PubMed	30251656
G76295SF	UBERON:0000178	Human	Direct	PubMed	30844485
G76295SF	UBERON:0000178	Human	Direct	PubMed	32898301
G76295SF	UBERON:0000178	Human	Direct	PubMed	33877489
G76295SF	UBERON:0000178	Human	Direct	PubMed	37485378
G76295SF	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G76295SF	UBERON:0000955	Mouse	Subsumption	GNOme	G15720UK
G76295SF	UBERON:0000955	ZebraFish	Subsumption	GNOme	G43009BI
G76295SF	UBERON:0000955	ZebraFish	Subsumption	GNOme	G77703ZT
G76312OL	UBERON:0000948	Human	Direct	PubMed	39988192
G76312OL	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G76317SK	UBERON:0000323	FruitFly	Direct	PubMed	17264077
G76317SK	UBERON:0000922	FruitFly	Direct	PubMed	17264077
G76317SK	UBERON:0019248	FruitFly	Direct	PubMed	17264077
G76317SK	UBERON:0000323	FruitFly	Direct	TableMaker	GLY_001253
G76317SK	UBERON:0000922	FruitFly	Direct	TableMaker	GLY_001253
G76317SK	UBERON:0019248	FruitFly	Direct	TableMaker	GLY_001253
G76329LA	UBERON:0000948	Human	Direct	PubMed	39988192
G76329LA	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G76329LA	UBERON:0000955	Mouse	Subsumption	GNOme	G93934MI
G76351FY	UBERON:0001155	Human	Subsumption	GNOme	G28378DY
G76351FY	UBERON:0000964	Mouse	Subsumption	GNOme	G28378DY
G76351FY	UBERON:0001155	Mouse	Subsumption	GNOme	G28378DY
G76351FY	UBERON:0002106	Mouse	Subsumption	GNOme	G28378DY
G76351FY	UBERON:0002113	Mouse	Subsumption	GNOme	G28378DY
G76351FY	UBERON:0000948	ZebraFish	Subsumption	GNOme	G85079IJ
G76351FY	UBERON:0002419	ZebraFish	Subsumption	GNOme	G85079IJ
G76356NS	UBERON:0000948	Mouse	Subsumption	GNOme	G21078FZ
G76356NS	UBERON:0002048	Mouse	Subsumption	GNOme	G21078FZ
G76356NS	UBERON:0002535	ZebraFish	Subsumption	GNOme	G00650AC
G76356NS	UBERON:0000955	ZebraFish	Direct	PubMed	37998752
G76356NS	UBERON:0000955	ZebraFish	Direct	TableMaker	GLY_001252
G76376JX	UBERON:0000955	ZebraFish	Subsumption	GNOme	G02443MB
G76376JX	UBERON:0000955	ZebraFish	Subsumption	GNOme	G85331PK
G76408BJ	UBERON:0000473	Mouse	Subsumption	GNOme	G82207VX
G76408BJ	UBERON:0002048	Mouse	Subsumption	GNOme	G82207VX
G76408BJ	UBERON:0002106	Mouse	Subsumption	GNOme	G82207VX
G76465ED	UBERON:0000948	Human	Subsumption	GNOme	G14193YS
G76465ED	UBERON:0000948	Human	Subsumption	GNOme	G66328QF
G76482GK	UBERON:0000948	Human	Direct	PubMed	39988192
G76482GK	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G76500XO	UBERON:0000160	ZebraFish	Subsumption	GNOme	G77824XV
G76500XO	UBERON:0000948	ZebraFish	Subsumption	GNOme	G77824XV
G76500XO	UBERON:0002107	ZebraFish	Subsumption	GNOme	G77824XV
G76500YL	UBERON:0002048	Human	Subsumption	GNOme	G01033BK
G76500YL	UBERON:0002185	Human	Subsumption	GNOme	G01033BK
G76535VK	UBERON:0000323	FruitFly	Subsumption	GNOme	G85437LF
G76535VK	UBERON:0000922	FruitFly	Subsumption	GNOme	G85437LF
G76535VK	UBERON:0019248	FruitFly	Subsumption	GNOme	G85437LF
G76535VK	UBERON:0002106	Mouse	Subsumption	GNOme	G18410AS
G76542BD	UBERON:0001155	Human	Subsumption	GNOme	G67987DR
G76542BD	UBERON:0001155	Human	Subsumption	GNOme	G80055EX
G76542BD	UBERON:0002113	Mouse	Subsumption	GNOme	G80055EX
G76546IW	UBERON:0000160	ZebraFish	Subsumption	GNOme	G56516VH
G76546IW	UBERON:0000473	ZebraFish	Subsumption	GNOme	G56516VH
G76546IW	UBERON:0000948	ZebraFish	Subsumption	GNOme	G56516VH
G76546IW	UBERON:0000955	ZebraFish	Subsumption	GNOme	G56516VH
G76546IW	UBERON:0002419	ZebraFish	Subsumption	GNOme	G56516VH
G76546IW	UBERON:0002535	ZebraFish	Subsumption	GNOme	G56516VH
G76548TV	UBERON:0002048	Human	Subsumption	GNOme	G22725MK
G76548TV	UBERON:0002113	Mouse	Subsumption	GNOme	G22725MK
G76574YM	UBERON:0000178	Human	Subsumption	GNOme	G01177WS
G76574YM	UBERON:0001969	Human	Subsumption	GNOme	G01177WS
G76585PB	UBERON:0000178	Human	Subsumption	GNOme	G88977JL
G76587GX	UBERON:0000165	Human	Direct	PubMed	37268159
G76587GX	UBERON:0000165	Human	Direct	TableMaker	GLY_001408
G76592TA	UBERON:0001155	Human	Subsumption	GNOme	G85450FH
G76592TA	UBERON:0000955	ZebraFish	Subsumption	GNOme	G90155NY
G76613WN	UBERON:0002048	Mouse	Subsumption	GNOme	G09702SG
G76613WN	UBERON:0002370	Mouse	Subsumption	GNOme	G09702SG
G76613WN	UBERON:0002048	Mouse	Subsumption	GNOme	G57971XD
G76666KS	UBERON:0001977	Human	Subsumption	GNOme	G48442VP
G76675RC	UBERON:0001155	Human	Subsumption	GNOme	G03682TM
G76677IA	UBERON:0001969	Human	Subsumption	GNOme	G27919IH
G76677IA	UBERON:0001969	Human	Subsumption	GNOme	G58667NI
G76677IA	UBERON:0000473	ZebraFish	Subsumption	GNOme	G03015LB
G76677IA	UBERON:0000955	ZebraFish	Subsumption	GNOme	G03015LB
G76677IA	UBERON:0002535	ZebraFish	Subsumption	GNOme	G03015LB
G76685HR	UBERON:0000178	Human	Direct	PubMed	30093973
G76685HR	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G76687RG	UBERON:0000948	Human	Subsumption	GNOme	G41374IA
G76687RG	UBERON:0000948	Human	Subsumption	GNOme	G42074QD
G76687RG	UBERON:0000165	Human	Subsumption	GNOme	G55046FM
G76687RG	UBERON:0000948	Human	Subsumption	GNOme	G87769HP
G76704UU	UBERON:0000323	FruitFly	Subsumption	GNOme	G44298KL
G76704UU	UBERON:0000922	FruitFly	Subsumption	GNOme	G44298KL
G76704UU	UBERON:0019248	FruitFly	Subsumption	GNOme	G44298KL
G76704UU	UBERON:0000178	Human	Subsumption	GNOme	G44298KL
G76704UU	UBERON:0001969	Human	Subsumption	GNOme	G44298KL
G76724BQ	UBERON:0000948	Human	Subsumption	GNOme	G46825FJ
G76727OV	UBERON:0000948	Human	Subsumption	GNOme	G40563PV
G76727OV	UBERON:0000165	Human	Subsumption	GNOme	G66257KQ
G76733PY	UBERON:0002048	Human	Subsumption	GNOme	G25236RJ
G76733PY	UBERON:0002185	Human	Subsumption	GNOme	G25236RJ
G76733PY	UBERON:0001155	Human	Subsumption	GNOme	G33822TE
G76733PY	UBERON:0001264	Human	Subsumption	GNOme	G33822TE
G76733PY	UBERON:0002048	Human	Subsumption	GNOme	G33822TE
G76733PY	UBERON:0002107	Human	Subsumption	GNOme	G33822TE
G76746IA	UBERON:0001155	Human	Subsumption	GNOme	G97564QK
G76746IA	UBERON:0002108	Human	Subsumption	GNOme	G97564QK
G76746IA	UBERON:0000473	Mouse	Subsumption	GNOme	G97564QK
G76746IA	UBERON:0002113	Mouse	Subsumption	GNOme	G97564QK
G76751DW	UBERON:0000029	Human	Subsumption	GNOme	G57814LX
G76751DW	UBERON:0000948	Human	Subsumption	GNOme	G57814LX
G76751DW	UBERON:0001155	Human	Subsumption	GNOme	G57814LX
G76751DW	UBERON:0002048	Human	Subsumption	GNOme	G57814LX
G76751DW	UBERON:0002106	Human	Subsumption	GNOme	G57814LX
G76751DW	UBERON:0002107	Human	Subsumption	GNOme	G57814LX
G76751DW	UBERON:0002419	Human	Subsumption	GNOme	G57814LX
G76776CG	UBERON:0000948	Mouse	Subsumption	GNOme	G21078FZ
G76776CG	UBERON:0002048	Mouse	Subsumption	GNOme	G21078FZ
G76776CG	UBERON:0002535	ZebraFish	Subsumption	GNOme	G00650AC
G76776CG	UBERON:0000955	ZebraFish	Subsumption	GNOme	G76356NS
G76792KM	UBERON:0000948	Mouse	Subsumption	GNOme	G78913DE
G76794HC	UBERON:0000955	Mouse	Subsumption	GNOme	G93934MI
G76799QE	UBERON:0000955	ZebraFish	Subsumption	GNOme	G33246GQ
G76823DW	UBERON:0002108	Mouse	Subsumption	GNOme	G15898FJ
G76834HO	UBERON:0001155	Mouse	Subsumption	GNOme	G69457SW
G76843QN	UBERON:0001969	Human	Subsumption	GNOme	G26518BW
G76843QN	UBERON:0002107	Human	Subsumption	GNOme	G66924DF
G76843QN	UBERON:0000029	Human	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0001155	Human	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0002048	Human	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0002108	Human	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0002419	Human	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0000992	Mouse	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0001155	Mouse	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0002108	Mouse	Subsumption	GNOme	G74246AM
G76843QN	UBERON:0002370	Mouse	Subsumption	GNOme	G74246AM
G76867LD	UBERON:0000473	ZebraFish	Subsumption	GNOme	G21522AG
G76867LD	UBERON:0000992	ZebraFish	Subsumption	GNOme	G21522AG
G76868JS	UBERON:0000178	Human	Direct	PubMed	32898301
G76868JS	UBERON:0000178	Human	Direct	PubMed	33877489
G76868JS	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G76910CD	UBERON:0000160	ZebraFish	Subsumption	GNOme	G49527BY
G76910CD	UBERON:0000948	ZebraFish	Subsumption	GNOme	G49527BY
G76910CD	UBERON:0000955	ZebraFish	Subsumption	GNOme	G49527BY
G76910CD	UBERON:0002535	ZebraFish	Subsumption	GNOme	G49527BY
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G05191RT
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G21789FK
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G44241QX
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G46825FJ
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G48041QN
G76915EY	UBERON:0000165	Human	Subsumption	GNOme	G51880YN
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G70629WX
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G79124DX
G76915EY	UBERON:0000948	Human	Subsumption	GNOme	G90635TF
G76919LY	UBERON:0001155	Human	Subsumption	GNOme	G97564QK
G76919LY	UBERON:0002108	Human	Subsumption	GNOme	G97564QK
G76919LY	UBERON:0000473	Mouse	Subsumption	GNOme	G97564QK
G76919LY	UBERON:0002113	Mouse	Subsumption	GNOme	G97564QK
G76945EC	UBERON:0000955	Mouse	Subsumption	GNOme	G93934MI
G76946UR	UBERON:0000964	Mouse	Subsumption	GNOme	G20982KK
G76966EE	UBERON:0001155	Mouse	Subsumption	GNOme	G42100WR
G76967WI	UBERON:0000473	Mouse	Subsumption	GNOme	G54951OQ
G76967WI	UBERON:0000948	Mouse	Subsumption	GNOme	G54951OQ
G76975IV	UBERON:0002048	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G76975IV	UBERON:0002048	Human	Direct	GlyCosmos	G76975IV
G76975IV	UBERON:0000955	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G76975IV	UBERON:0002113	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G76975IV	UBERON:0000955	Mouse	Direct	GlyCosmos	G76975IV
G76975IV	UBERON:0002113	Mouse	Direct	GlyCosmos	G76975IV
G77039TI	UBERON:0000323	FruitFly	Subsumption	GNOme	G34427JE
G77039TI	UBERON:0000922	FruitFly	Subsumption	GNOme	G34427JE
G77039TI	UBERON:0019248	FruitFly	Subsumption	GNOme	G34427JE
G77050QU	UBERON:0000955	ZebraFish	Subsumption	GNOme	G01113QL
G77055XT	UBERON:0000029	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0000948	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0001155	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0001264	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0001977	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002048	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002106	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002107	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002108	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002419	Human	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0000473	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0000948	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0000955	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0000964	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0000992	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0001155	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002048	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002106	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002107	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002108	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002113	Mouse	Subsumption	GNOme	G03652TR
G77055XT	UBERON:0002370	Mouse	Subsumption	GNOme	G03652TR
G77056UT	UBERON:0002048	Human	Subsumption	GNOme	G14972EL
