GlyTouCanAccession	TaxID	Source	SourceID
G58938QK	10114	GlyTouCan	G58938QK
G58955OJ	32644	GlyTouCan	G58955OJ
G58955OJ	9031	GlyTouCan	G58955OJ
G58959BY	4896	GlyTouCan	G58959BY
G58980RJ	156871	GlyTouCan	G58980RJ
G58980RJ	8407	GlyTouCan	G58980RJ
G58990QD	9606	GlyTouCan	G58990QD
G58992VJ	9606	GlyTouCan	G58992VJ
G58995TS	10114	GlyTouCan	G58995TS
G58995TS	11320	GlyTouCan	G58995TS
G58995TS	9606	GlyTouCan	G58995TS
G59001FP	9606	GlyTouCan	G59001FP
G59022FC	10090	GlyTouCan	G59022FC
G59022FC	9606	GlyTouCan	G59022FC
G59024DC	9606	GlyTouCan	G59024DC
G59029DL	9606	GlyTouCan	G59029DL
G59041MP	9606	GlyTouCan	G59041MP
G59055IP	12958	GlyTouCan	G59055IP
G59055IP	6040	GlyTouCan	G59055IP
G59055KC	319528	GlyTouCan	G59055KC
G59055KC	6544	GlyTouCan	G59055KC
G59092IU	10029	GlyTouCan	G59092IU
G59092IU	4930	GlyTouCan	G59092IU
G59092IU	4932	GlyTouCan	G59092IU
G59092IU	9606	GlyTouCan	G59092IU
G59126YU	10090	GlyTouCan	G59126YU
G59126YU	9606	GlyTouCan	G59126YU
G59126YU	9913	GlyTouCan	G59126YU
G59126YU	9940	GlyTouCan	G59126YU
G59126YU	9986	GlyTouCan	G59126YU
G59141EN	9823	GlyTouCan	G59141EN
G59149SL	9606	GlyTouCan	G59149SL
G59168YE	8717	GlyTouCan	G59168YE
G59168YE	9606	GlyTouCan	G59168YE
G59185WM	10141	GlyTouCan	G59185WM
G59185WM	562	GlyTouCan	G59185WM
G59185WM	9606	GlyTouCan	G59185WM
G59234CC	9606	GlyTouCan	G59234CC
G59240WA	5476	GlyTouCan	G59240WA
G59256VO	9823	GlyTouCan	G59256VO
G59258LC	9913	GlyTouCan	G59258LC
G59297UK	9606	UniCarbKB	7432
G59306VK	9606	GlyTouCan	G59306VK
G59311AO	10029	GlyTouCan	G59311AO
G59311AO	10090	GlyTouCan	G59311AO
G59311AO	28005	GlyTouCan	G59311AO
G59311AO	3816	GlyTouCan	G59311AO
G59311AO	3885	GlyTouCan	G59311AO
G59311AO	3988	GlyTouCan	G59311AO
G59311AO	4220	GlyTouCan	G59311AO
G59311AO	4530	GlyTouCan	G59311AO
G59311AO	4932	GlyTouCan	G59311AO
G59311AO	5043	GlyTouCan	G59311AO
G59311AO	5061	GlyTouCan	G59311AO
G59311AO	55057	GlyTouCan	G59311AO
G59311AO	5665	GlyTouCan	G59311AO
G59311AO	5674	GlyTouCan	G59311AO
G59311AO	5693	GlyTouCan	G59311AO
G59311AO	5715	GlyTouCan	G59311AO
G59311AO	7091	GlyTouCan	G59311AO
G59311AO	7108	GlyTouCan	G59311AO
G59311AO	7787	GlyTouCan	G59311AO
G59311AO	78083	GlyTouCan	G59311AO
G59311AO	83891	GlyTouCan	G59311AO
G59311AO	9606	GlyTouCan	G59311AO
G59311AO	9615	GlyTouCan	G59311AO
G59311AO	9823	GlyTouCan	G59311AO
G59311AO	9913	GlyTouCan	G59311AO
G59354GZ	9823	GlyTouCan	G59354GZ
G59358BQ	9606	UniCarbKB	3459
G59361OW	9606	UniCarbKB	1161
G59406KS	10029	GlyTouCan	G59406KS
G59406KS	10090	GlyTouCan	G59406KS
G59406KS	3067	GlyTouCan	G59406KS
G59406KS	33208	GlyTouCan	G59406KS
G59407DT	9823	GlyTouCan	G59407DT
G59419HU	9606	GlyTouCan	G59419HU
G59456VR	9913	GlyTouCan	G59456VR
G59466UY	11309	GlyTouCan	G59466UY
G59471JC	9606	GlyTouCan	G59471JC
G59471TH	10116	UniCarbKB	2101
G59471TH	9031	GlyTouCan	G59471TH
G59471TH	93934	GlyTouCan	G59471TH
G59471TH	9606	UniCarbKB	2101
G59508TM	10114	GlyTouCan	G59508TM
G59508TM	9606	GlyTouCan	G59508TM
G59508TM	9823	GlyTouCan	G59508TM
G59513YA	10029	GlyTouCan	G59513YA
G59513YA	10090	GlyTouCan	G59513YA
G59513YA	10114	GlyTouCan	G59513YA
G59513YA	11309	GlyTouCan	G59513YA
G59513YA	3885	GlyTouCan	G59513YA
G59513YA	3988	GlyTouCan	G59513YA
G59513YA	55057	GlyTouCan	G59513YA
G59513YA	5691	GlyTouCan	G59513YA
G59513YA	7091	GlyTouCan	G59513YA
G59513YA	7227	GlyTouCan	G59513YA
G59513YA	9606	GlyTouCan	G59513YA
G59513YA	9823	GlyTouCan	G59513YA
G59513YA	9913	GlyTouCan	G59513YA
G59532XE	10090	GlyTouCan	G59532XE
G59576IJ	9606	UniCarbKB	7884
G59594CP	9031	GlyTouCan	G59594CP
G59594CP	9606	GlyTouCan	G59594CP
G59594CP	9913	GlyTouCan	G59594CP
G59594LT	10090	GlyTouCan	G59594LT
G59594LT	210	GlyTouCan	G59594LT
G59594LT	9606	GlyTouCan	G59594LT
G59594LT	9913	GlyTouCan	G59594LT
G59616TT	9606	UniCarbKB	7661
G59624GO	31159	GlyTouCan	G59624GO
G59624GO	9913	GlyTouCan	G59624GO
G59626AS	9606	UniCarbKB	comp_HexNAc4Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G59634NL	9606	GlyTouCan	G59634NL
G59636XZ	9606	GlyTouCan	G59636XZ
G59655FF	9606	GlyTouCan	G59655FF
G59655SA	10029	GlyTouCan	G59655SA
G59655SA	10090	GlyTouCan	G59655SA
G59655SA	9796	GlyTouCan	G59655SA
G59659CN	9606	GlyTouCan	G59659CN
G59672PP	11795	GlyTouCan	G59672PP
G59716ZO	1245	GlyTouCan	G59716ZO
G59734VX	562	GlyTouCan	G59734VX
G59742GY	10026	GlyTouCan	G59742GY
G59761EF	9606	GlyTouCan	G59761EF
G59804RR	9606	GlyTouCan	G59804RR
G59810YR	9606	GlyTouCan	G59810YR
G59823TM	9606	GlyTouCan	G59823TM
G59840HE	36659	GlyTouCan	G59840HE
G59840HE	91752	GlyTouCan	G59840HE
G59867EM	9823	GlyTouCan	G59867EM
G59867EM	9913	GlyTouCan	G59867EM
G59874JZ	10029	GlyTouCan	G59874JZ
G59874JZ	9606	GlyTouCan	G59874JZ
G59875OA	9913	GlyTouCan	G59875OA
G59883YF	10029	GlyTouCan	G59883YF
G59897WN	10114	GlyTouCan	G59897WN
G59909MT	9606	GlyTouCan	G59909MT
G59910CM	9606	GlyTouCan	G59910CM
G59925KQ	4530	GlyTouCan	G59925KQ
G59937CP	10116	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59937CP	9606	UniCarbKB	comp_HexNAc4Hex4dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G59942FB	3193	GlyTouCan	G59942FB
G59942FB	9031	GlyTouCan	G59942FB
G59946TO	7458	GlyTouCan	G59946TO
G59946TO	7460	GlyTouCan	G59946TO
G59967VI	9606	GlyTouCan	G59967VI
G59984BF	9606	GlyTouCan	G59984BF
G59995RD	9606	GlyTouCan	G59995RD
G59999BN	9606	GlyTouCan	G59999BN
G60012HO	9606	GlyTouCan	G60012HO
G60012HO	9823	GlyTouCan	G60012HO
G60033FS	10116	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60033FS	9606	UniCarbKB	comp_HexNAc5Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60041XW	9606	UniCarbKB	comp_HexNAc5Hex3dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G60074KV	11309	GlyTouCan	G60074KV
G60090YA	10114	GlyTouCan	G60090YA
G60109PL	9606	GlyTouCan	G60109PL
G60138JZ	298395	GlyTouCan	G60138JZ
G60138JZ	30338	GlyTouCan	G60138JZ
G60138JZ	9548	GlyTouCan	G60138JZ
G60138JZ	9606	GlyTouCan	G60138JZ
G60149QJ	10090	GlyTouCan	G60149QJ
G60187HZ	9606	GlyTouCan	G60187HZ
G60187HZ	9913	GlyTouCan	G60187HZ
G60200IZ	3879	GlyTouCan	G60200IZ
G60200IZ	486680	GlyTouCan	G60200IZ
G60200IZ	49606	GlyTouCan	G60200IZ
G60227QI	9606	UniCarbKB	5179
G60230HH	10116	UniCarbKB	1081
G60230HH	3847	GlyTouCan	G60230HH
G60230HH	3885	GlyTouCan	G60230HH
G60230HH	6855	GlyTouCan	G60230HH
G60230HH	9606	UniCarbKB	1081
G60230OQ	10090	GlyTouCan	G60230OQ
G60233QP	9913	GlyTouCan	G60233QP
G60233WN	10114	GlyTouCan	G60233WN
G60233WN	9606	GlyTouCan	G60233WN
G60234BX	9606	GlyTouCan	G60234BX
G60238AL	9913	GlyTouCan	G60238AL
G60261VY	4932	GlyTouCan	G60261VY
G60269YM	10036	GlyTouCan	G60269YM
G60273PS	10114	GlyTouCan	G60273PS
G60274JN	9606	GlyTouCan	G60274JN
G60281PM	9606	GlyTouCan	G60281PM
G60320IS	9606	GlyTouCan	G60320IS
G60330MA	9606	GlyTouCan	G60330MA
G60341PX	9606	GlyTouCan	G60341PX
G60365DR	9606	GlyTouCan	G60365DR
G60366UG	197	GlyTouCan	G60366UG
G60413YZ	9823	GlyTouCan	G60413YZ
G60430KO	9606	GlyTouCan	G60430KO
G60439QY	9606	UniCarbKB	1535
G60468EV	9606	GlyTouCan	G60468EV
G60482OT	9606	GlyTouCan	G60482OT
G60485RX	9606	GlyTouCan	G60485RX
G60496TU	9606	GlyTouCan	G60496TU
G60496YL	10029	GlyTouCan	G60496YL
G60496YL	10036	GlyTouCan	G60496YL
G60496YL	9606	GlyTouCan	G60496YL
G60534NQ	9031	GlyTouCan	G60534NQ
G60534NQ	9606	GlyTouCan	G60534NQ
G60534NQ	9913	GlyTouCan	G60534NQ
G60538YY	9606	GlyTouCan	G60538YY
G60538YY	9913	GlyTouCan	G60538YY
G60539QY	10114	GlyTouCan	G60539QY
G60542VK	9606	UniCarbKB	2683
G60615ZD	9606	GlyTouCan	G60615ZD
G60620BK	1817	GlyTouCan	G60620BK
G60631GY	9913	GlyTouCan	G60631GY
G60645OK	10090	GlyTouCan	G60645OK
G60645OK	10114	GlyTouCan	G60645OK
G60645OK	9031	GlyTouCan	G60645OK
G60645OK	9615	GlyTouCan	G60645OK
G60645OK	9823	GlyTouCan	G60645OK
G60645OK	9913	GlyTouCan	G60645OK
G60645OK	9940	GlyTouCan	G60645OK
G60645OK	9986	GlyTouCan	G60645OK
G60649YL	9913	GlyTouCan	G60649YL
G60653VD	10036	GlyTouCan	G60653VD
G60653VD	6183	GlyTouCan	G60653VD
G60653VD	9606	GlyTouCan	G60653VD
G60653VD	9796	GlyTouCan	G60653VD
G60653VD	9823	GlyTouCan	G60653VD
G60653VD	98334	GlyTouCan	G60653VD
G60653VD	9913	GlyTouCan	G60653VD
G60679DR	10114	GlyTouCan	G60679DR
G60716WG	9823	GlyTouCan	G60716WG
G60743GT	9606	UniCarbKB	comp_HexNAc5Hex8dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60799ZL	9606	GlyTouCan	G60799ZL
G60800QP	10114	GlyTouCan	G60800QP
G60833BB	9606	GlyTouCan	G60833BB
G60859DF	10141	GlyTouCan	G60859DF
G60866GG	10029	GlyTouCan	G60866GG
G60875XB	9606	GlyTouCan	G60875XB
G60875XB	9913	GlyTouCan	G60875XB
G60881ZO	9606	GlyTouCan	G60881ZO
G60890ZT	9606	GlyTouCan	G60890ZT
G60890ZT	9606	UniCarbKB	102
G60913TC	32644	GlyTouCan	G60913TC
G60923RB	10116	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60923RB	9606	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G60926SE	9913	GlyTouCan	G60926SE
G60949GI	9606	GlyTouCan	G60949GI
G60951JA	9606	GlyTouCan	G60951JA
G60955ML	10116	GlyTouCan	G60955ML
G60955ML	9606	GlyTouCan	G60955ML
G60956VN	10090	GlyTouCan	G60956VN
G60956VN	10114	GlyTouCan	G60956VN
G60956VN	11276	GlyTouCan	G60956VN
G60956VN	32644	GlyTouCan	G60956VN
G60956VN	9031	GlyTouCan	G60956VN
G60956VN	93934	GlyTouCan	G60956VN
G60956VN	9606	GlyTouCan	G60956VN
G60956VN	9796	GlyTouCan	G60956VN
G60956VN	9913	GlyTouCan	G60956VN
G60963AS	9606	UniCarbKB	1169
G60971WV	9823	GlyTouCan	G60971WV
G60982WS	5506	GlyTouCan	G60982WS
G61002BJ	10029	GlyTouCan	G61002BJ
G61002BJ	9823	GlyTouCan	G61002BJ
G61003IE	7778	GlyTouCan	G61003IE
G61008CN	9823	GlyTouCan	G61008CN
G61020WT	10029	GlyTouCan	G61020WT
G61020WT	11309	GlyTouCan	G61020WT
G61055FR	10090	GlyTouCan	G61055FR
G61055FR	9913	GlyTouCan	G61055FR
G61071JD	9606	GlyTouCan	G61071JD
G61071ZB	9913	GlyTouCan	G61071ZB
G61072JZ	10116	GlyTouCan	G61072JZ
G61086WG	9606	GlyTouCan	G61086WG
G61094XY	10114	GlyTouCan	G61094XY
G61094XY	9823	GlyTouCan	G61094XY
G61128UV	9606	GlyTouCan	G61128UV
G61138CS	36909	GlyTouCan	G61138CS
G61149BD	9606	GlyTouCan	G61149BD
G61169KO	9606	GlyTouCan	G61169KO
G61170KL	9606	UniCarbKB	7768
G61207RZ	10026	GlyTouCan	G61207RZ
G61207RZ	10029	GlyTouCan	G61207RZ
G61207RZ	9606	UniCarbKB	2195
G61222QQ	9606	GlyTouCan	G61222QQ
G61245NC	9606	GlyTouCan	G61245NC
G61245NC	9913	GlyTouCan	G61245NC
G61250GU	10029	GlyTouCan	G61250GU
G61251HF	9913	GlyTouCan	G61251HF
G61283FH	9606	GlyTouCan	G61283FH
G61302NC	9606	UniCarbKB	8090
G61328AC	278672	GlyTouCan	G61328AC
G61334IA	9606	UniCarbKB	2627
G61339UO	9606	GlyTouCan	G61339UO
G61351MP	9606	GlyTouCan	G61351MP
G61351MP	9913	GlyTouCan	G61351MP
G61366AT	10114	GlyTouCan	G61366AT
G61367OF	9606	GlyTouCan	G61367OF
G61386ZX	10090	GlyTouCan	G61386ZX
G61386ZX	10114	GlyTouCan	G61386ZX
G61386ZX	10116	GlyTouCan	G61386ZX
G61399JM	9606	GlyTouCan	G61399JM
G61399NC	10090	GlyTouCan	G61399NC
G61399NC	10114	GlyTouCan	G61399NC
G61399NC	6506	GlyTouCan	G61399NC
G61399NC	9823	GlyTouCan	G61399NC
G61406KC	10114	GlyTouCan	G61406KC
G61406KC	30212	GlyTouCan	G61406KC
G61406KC	8407	GlyTouCan	G61406KC
G61406KC	9606	GlyTouCan	G61406KC
G61406KC	9823	GlyTouCan	G61406KC
G61411XJ	9606	GlyTouCan	G61411XJ
G61418DU	10029	GlyTouCan	G61418DU
G61418DU	10114	GlyTouCan	G61418DU
G61420QM	562	GlyTouCan	G61420QM
G61420QM	9606	GlyTouCan	G61420QM
G61420QM	9796	GlyTouCan	G61420QM
G61456PF	32644	GlyTouCan	G61456PF
G61457CY	10090	GlyTouCan	G61457CY
G61457CY	9823	GlyTouCan	G61457CY
G61457CY	9913	GlyTouCan	G61457CY
G61459JW	10114	GlyTouCan	G61459JW
G61459JW	210	GlyTouCan	G61459JW
G61459JW	644	GlyTouCan	G61459JW
G61459JW	8355	GlyTouCan	G61459JW
G61459JW	9606	GlyTouCan	G61459JW
G61459JW	9823	GlyTouCan	G61459JW
G61459JW	9986	GlyTouCan	G61459JW
G61491DK	10114	GlyTouCan	G61491DK
G61491DK	190650	GlyTouCan	G61491DK
G61491DK	381124	GlyTouCan	G61491DK
G61491DK	4085	GlyTouCan	G61491DK
G61491DK	43659	GlyTouCan	G61491DK
G61491DK	4577	GlyTouCan	G61491DK
G61491DK	4932	GlyTouCan	G61491DK
G61491DK	5061	GlyTouCan	G61491DK
G61491DK	562	GlyTouCan	G61491DK
G61491DK	620	GlyTouCan	G61491DK
G61505ZR	9606	UniCarbKB	7503
G61519GA	9606	GlyTouCan	G61519GA
G61523RC	9606	GlyTouCan	G61523RC
G61530NU	9606	GlyTouCan	G61530NU
G61539GW	9606	GlyTouCan	G61539GW
G61575RT	9606	GlyTouCan	G61575RT
G61595MN	330488	GlyTouCan	G61595MN
G61601ZZ	10029	GlyTouCan	G61601ZZ
G61601ZZ	10090	GlyTouCan	G61601ZZ
G61601ZZ	5908	GlyTouCan	G61601ZZ
G61613II	10116	UniCarbKB	comp_HexNAc6Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61613II	9606	UniCarbKB	comp_HexNAc6Hex5dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61614JZ	9823	GlyTouCan	G61614JZ
G61627IG	9606	UniCarbKB	7439
G61636KP	10029	GlyTouCan	G61636KP
G61664CH	9606	GlyTouCan	G61664CH
G61706MD	10029	GlyTouCan	G61706MD
G61706MD	10090	GlyTouCan	G61706MD
G61706MD	10141	GlyTouCan	G61706MD
G61706MD	11191	GlyTouCan	G61706MD
G61706MD	5692	GlyTouCan	G61706MD
G61706MD	9031	GlyTouCan	G61706MD
G61706MD	9606	GlyTouCan	G61706MD
G61706MD	9615	GlyTouCan	G61706MD
G61706MD	9685	GlyTouCan	G61706MD
G61706MD	9913	GlyTouCan	G61706MD
G61715VD	9606	GlyTouCan	G61715VD
G61717JN	10090	GlyTouCan	G61717JN
G61717JN	11191	GlyTouCan	G61717JN
G61717JN	32644	GlyTouCan	G61717JN
G61717JN	40674	GlyTouCan	G61717JN
G61717JN	9606	GlyTouCan	G61717JN
G61717JN	9796	GlyTouCan	G61717JN
G61717JN	9823	GlyTouCan	G61717JN
G61726TP	9606	UniCarbKB	7471
G61730RY	9606	GlyTouCan	G61730RY
G61751GZ	10090	GlyTouCan	G61751GZ
G61751GZ	8399	GlyTouCan	G61751GZ
G61751GZ	8404	GlyTouCan	G61751GZ
G61751GZ	9031	GlyTouCan	G61751GZ
G61751GZ	9606	GlyTouCan	G61751GZ
G61751GZ	9913	GlyTouCan	G61751GZ
G61752HI	9606	GlyTouCan	G61752HI
G61780GR	9606	GlyTouCan	G61780GR
G61785RY	9606	GlyTouCan	G61785RY
G61792ET	9606	UniCarbKB	3375
G61818QD	9606	GlyTouCan	G61818QD
G61831UB	9606	GlyTouCan	G61831UB
G61833XV	10114	GlyTouCan	G61833XV
G61833XV	9606	GlyTouCan	G61833XV
G61833XV	9823	GlyTouCan	G61833XV
G61833XV	9913	GlyTouCan	G61833XV
G61833XV	9940	GlyTouCan	G61833XV
G61837KK	10114	GlyTouCan	G61837KK
G61846BY	9031	GlyTouCan	G61846BY
G61846BY	9606	GlyTouCan	G61846BY
G61846BY	9823	GlyTouCan	G61846BY
G61849OD	10114	GlyTouCan	G61849OD
G61849OD	10116	GlyTouCan	G61849OD
G61855PQ	10116	UniCarbKB	comp_HexNAc4Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61855PQ	9606	UniCarbKB	comp_HexNAc4Hex3dHex2NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G61866NY	9606	GlyTouCan	G61866NY
G61878VZ	9606	GlyTouCan	G61878VZ
G61894MD	9606	UniCarbKB	6424
G61896ZX	1301	GlyTouCan	G61896ZX
G61903HE	151740	GlyTouCan	G61903HE
G61937QU	9606	UniCarbKB	7531
G61941WO	9606	GlyTouCan	G61941WO
G61941WO	9913	GlyTouCan	G61941WO
G61956VN	9606	GlyTouCan	G61956VN
G61966PH	81742	GlyTouCan	G61966PH
G62015ZM	9606	GlyTouCan	G62015ZM
G62070TZ	9606	GlyTouCan	G62070TZ
G62088FQ	9606	GlyTouCan	G62088FQ
G62091GQ	9606	UniCarbKB	7452
G62097SF	9606	GlyTouCan	G62097SF
G62103QF	9606	GlyTouCan	G62103QF
G62112AO	32644	GlyTouCan	G62112AO
G62112AO	9606	GlyTouCan	G62112AO
G62117RR	9606	GlyTouCan	G62117RR
G62145FH	10029	GlyTouCan	G62145FH
G62165AG	9606	UniCarbKB	7585
G62165AG	9606	UniCarbKB	7717
G62165LJ	9606	GlyTouCan	G62165LJ
G62167DK	10114	GlyTouCan	G62167DK
G62167DK	7458	GlyTouCan	G62167DK
G62167DK	8839	GlyTouCan	G62167DK
G62167DK	8976	GlyTouCan	G62167DK
G62167DK	9031	GlyTouCan	G62167DK
G62167DK	9606	GlyTouCan	G62167DK
G62167DK	9823	GlyTouCan	G62167DK
G62167DK	9913	GlyTouCan	G62167DK
G62196IB	9606	GlyTouCan	G62196IB
G62204FH	1681	GlyTouCan	G62204FH
G62204FH	9606	GlyTouCan	G62204FH
G62204FH	9796	GlyTouCan	G62204FH
G62204FH	9913	GlyTouCan	G62204FH
G62217NB	43148	GlyTouCan	G62217NB
G62217NB	9031	GlyTouCan	G62217NB
G62217NB	9606	GlyTouCan	G62217NB
G62217NB	9796	GlyTouCan	G62217NB
G62221MB	4932	GlyTouCan	G62221MB
G62251QT	5476	GlyTouCan	G62251QT
G62262YL	562	GlyTouCan	G62262YL
G62262YL	9913	GlyTouCan	G62262YL
G62300KZ	6858	GlyTouCan	G62300KZ
G62311FX	9823	GlyTouCan	G62311FX
G62361DH	93934	GlyTouCan	G62361DH
G62364JZ	10090	GlyTouCan	G62364JZ
G62364JZ	10116	GlyTouCan	G62364JZ
G62380XZ	9606	GlyTouCan	G62380XZ
G62387ZO	10090	GlyTouCan	G62387ZO
G62387ZO	9606	GlyTouCan	G62387ZO
G62387ZO	9913	GlyTouCan	G62387ZO
G62408IZ	10090	UniCarbKB	7656
G62421QL	10090	GlyTouCan	G62421QL
G62433MP	5061	GlyTouCan	G62433MP
G62464EH	9606	GlyTouCan	G62464EH
G62469XB	9606	GlyTouCan	G62469XB
G62477JN	10029	GlyTouCan	G62477JN
G62481EN	10029	GlyTouCan	G62481EN
G62519IY	9606	GlyTouCan	G62519IY
G62527ZD	9606	GlyTouCan	G62527ZD
G62553AU	9606	GlyTouCan	G62553AU
G62554JH	10090	GlyTouCan	G62554JH
G62571UK	9606	GlyTouCan	G62571UK
G62574BY	9606	GlyTouCan	G62574BY
G62577TV	9606	GlyTouCan	G62577TV
G62595EF	9606	UniCarbKB	comp_HexNAc4Hex7dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G62606MC	10114	GlyTouCan	G62606MC
G62619LG	10026	GlyTouCan	G62619LG
G62619LG	9606	UniCarbKB	2003
G62639CP	9606	GlyTouCan	G62639CP
G62729AU	13894	GlyTouCan	G62729AU
G62732AB	9606	GlyTouCan	G62732AB
G62741IO	9606	GlyTouCan	G62741IO
G62746IY	9606	GlyTouCan	G62746IY
G62763GO	93934	GlyTouCan	G62763GO
G62763GO	9606	GlyTouCan	G62763GO
G62765SF	10029	GlyTouCan	G62765SF
G62765SF	9606	UniCarbKB	1977
G62765YT	10116	UniCarbKB	comp_HexNAc2Hex8dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G62765YT	9606	UniCarbKB	comp_HexNAc2Hex8dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G62768NK	10090	UniCarbKB	4822
G62768NK	9606	UniCarbKB	4822
G62779OI	9606	GlyTouCan	G62779OI
G62792OG	9606	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G62797OV	9606	GlyTouCan	G62797OV
G62801YJ	9606	GlyTouCan	G62801YJ
G62807LP	11276	GlyTouCan	G62807LP
G62808KR	9606	GlyTouCan	G62808KR
G62824TL	9606	GlyTouCan	G62824TL
G62837IG	10090	UniCarbKB	7856
G62848AR	9913	GlyTouCan	G62848AR
G62870HD	10026	GlyTouCan	G62870HD
G62870HD	9606	GlyTouCan	G62870HD
G62870ZM	9606	GlyTouCan	G62870ZM
G62922ZN	10026	GlyTouCan	G62922ZN
G62922ZN	10090	GlyTouCan	G62922ZN
G62922ZN	10114	GlyTouCan	G62922ZN
G62922ZN	11176	GlyTouCan	G62922ZN
G62922ZN	11795	GlyTouCan	G62922ZN
G62922ZN	9606	GlyTouCan	G62922ZN
G62933FW	10114	GlyTouCan	G62933FW
G62960MX	9606	GlyTouCan	G62960MX
G62968IF	10029	GlyTouCan	G62968IF
G62968IF	10036	GlyTouCan	G62968IF
G62968IF	10090	GlyTouCan	G62968IF
G62968IF	10114	GlyTouCan	G62968IF
G62968IF	11269	GlyTouCan	G62968IF
G62968IF	12721	GlyTouCan	G62968IF
G62968IF	9606	GlyTouCan	G62968IF
G62968IF	9823	GlyTouCan	G62968IF
G62968IF	9913	GlyTouCan	G62968IF
G62973JK	11309	GlyTouCan	G62973JK
G62973JK	9606	GlyTouCan	G62973JK
G62979KP	10515	GlyTouCan	G62979KP
G62979KP	11795	GlyTouCan	G62979KP
G62979KP	9606	GlyTouCan	G62979KP
G62979KP	9913	GlyTouCan	G62979KP
G63001DW	9606	GlyTouCan	G63001DW
G63021RS	10029	GlyTouCan	G63021RS
G63024BG	105351	GlyTouCan	G63024BG
G63024BG	11309	GlyTouCan	G63024BG
G63024BG	32644	GlyTouCan	G63024BG
G63024BG	44689	GlyTouCan	G63024BG
G63024BG	5659	GlyTouCan	G63024BG
G63024BG	5665	GlyTouCan	G63024BG
G63024BG	9823	GlyTouCan	G63024BG
G63035DM	10036	GlyTouCan	G63035DM
G63035DM	10141	GlyTouCan	G63035DM
G63035DM	11309	GlyTouCan	G63035DM
G63035DM	32644	GlyTouCan	G63035DM
G63035DM	3885	GlyTouCan	G63035DM
G63035DM	5693	GlyTouCan	G63035DM
G63035DM	9606	GlyTouCan	G63035DM
G63035DM	9823	GlyTouCan	G63035DM
G63035DM	9913	GlyTouCan	G63035DM
G63038KS	9606	GlyTouCan	G63038KS
G63046OH	10090	UniCarbKB	7839
G63065KG	9606	UniCarbKB	1167
G63065ZE	9913	GlyTouCan	G63065ZE
G63069TR	10114	GlyTouCan	G63069TR
G63069TR	9606	GlyTouCan	G63069TR
G63069TR	9823	GlyTouCan	G63069TR
G63078AB	9606	GlyTouCan	G63078AB
G63083GQ	9606	GlyTouCan	G63083GQ
G63100CN	9606	GlyTouCan	G63100CN
G63110FE	9606	UniCarbKB	4226
G63125IE	8717	GlyTouCan	G63125IE
G63150NE	9606	GlyTouCan	G63150NE
G63150NE	9913	GlyTouCan	G63150NE
G63160NR	151740	GlyTouCan	G63160NR
G63160NR	32644	GlyTouCan	G63160NR
G63160NR	9606	GlyTouCan	G63160NR
G63166WT	10090	GlyTouCan	G63166WT
G63170HT	9606	GlyTouCan	G63170HT
G63188OY	9606	GlyTouCan	G63188OY
G63208BT	10090	GlyTouCan	G63208BT
G63209MS	10114	GlyTouCan	G63209MS
G63226YJ	10114	GlyTouCan	G63226YJ
G63238VS	10114	GlyTouCan	G63238VS
G63238VS	10116	GlyTouCan	G63238VS
G63238VS	9606	GlyTouCan	G63238VS
G63240YA	9913	GlyTouCan	G63240YA
G63242HY	9606	GlyTouCan	G63242HY
G63250DI	1245	GlyTouCan	G63250DI
G63276XU	9606	UniCarbKB	comp_HexNAc6Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G63282TI	9606	GlyTouCan	G63282TI
G63308HG	10114	GlyTouCan	G63308HG
G63336AX	5661	GlyTouCan	G63336AX
G63336AX	5664	GlyTouCan	G63336AX
G63337DU	3847	GlyTouCan	G63337DU
G63337SS	3885	GlyTouCan	G63337SS
G63337SS	9606	UniCarbKB	1677
G63338KU	9606	GlyTouCan	G63338KU
G63349JM	562	GlyTouCan	G63349JM
G63389BN	9606	GlyTouCan	G63389BN
G63389VQ	32644	GlyTouCan	G63389VQ
