GlyTouCanAccession	Image-Size	Image-CRC	Image-Notation	Image-Style
G30617IL	5136	b6e0379b	cfg	extended
G30618VC	4145	a86e4745	cfg	extended
G30619BE	1522	3e0ad544	cfg	extended
G30620ZG	985	a7e49b51	cfg	extended
G30621FL	2356	bf666011	cfg	extended
G30622CY	5242	233314ce	cfg	extended
G30622JO	6487	8c8cb91b	cfg	extended
G30623NS	2188	ee7d194e	cfg	extended
G30623ZE	3604	c8e61545	cfg	extended
G30625WO	4331	734ad8dd	cfg	extended
G30627OI	4769	c93a6b6c	cfg	extended
G30630UO	1707	859ec388	cfg	extended
G30633DZ	1450	ee8466b1	cfg	extended
G30633FJ	2002	5f30ce75	cfg	extended
G30640LU	2200	a738c4ae	cfg	extended
G30647NK	1707	8b7824cb	cfg	extended
G30648VY	2003	0b3f888d	cfg	extended
G30651IU	4924	ceed6368	cfg	extended
G30652PI	3235	8158a991	cfg	extended
G30655SR	2234	c9638835	cfg	extended
G30656BO	1270	58d1c4d1	cfg	extended
G30657NA	1822	341ff62c	cfg	extended
G30660OR	7209	e3558a96	cfg	extended
G30663CZ	2221	4eece819	cfg	extended
G30664IS	1129	f8a16869	cfg	extended
G30666MK	1005	048e908d	cfg	extended
G30673AC	2021	07ec36ce	cfg	extended
G30681OF	1212	5d4bee03	cfg	extended
G30681ZA	3346	1e2b8720	cfg	extended
G30687DL	2321	b164317d	cfg	extended
G30689JV	2739	3d076ebf	cfg	extended
G30690LP	5798	04cceb33	cfg	extended
G30691VK	1711	949e69d9	cfg	extended
G30693UA	1715	d5e1088a	cfg	extended
G30694PD	3815	d8621804	cfg	extended
G30694RX	4013	4db69315	cfg	extended
G30697FM	1186	768c93f5	cfg	extended
G30700VP	4577	5b579aa2	cfg	extended
G30702EQ	1633	583dfbf1	cfg	extended
G30702UA	1062	d86aa602	cfg	extended
G30704AF	2823	e7b88b9e	cfg	extended
G30708CB	4235	642f84bd	cfg	extended
G30710NE	1009	fc8332e8	cfg	extended
G30723YY	2201	3154a5b2	cfg	extended
G30725CV	2290	02d59e42	cfg	extended
G30727EY	1838	dd7fc2de	cfg	extended
G30729YJ	3001	359d049d	cfg	extended
G30733VD	3983	3a198385	cfg	extended
G30737ZF	1137	3de190af	cfg	extended
G30738AJ	3474	baa7d67c	cfg	extended
G30739AG	2196	f09cb0c1	cfg	extended
G30743FK	2397	ec619529	cfg	extended
G30743QX	6824	a6592f80	cfg	extended
G30762QR	3094	05c38acc	cfg	extended
G30774VI	3167	c7e2a4da	cfg	extended
G30774XC	2387	a6d3e07e	cfg	extended
G30777ET	1379	3bb1a0ad	cfg	extended
G30781KG	591	743104b7	cfg	extended
G30791RD	2118	1a75e280	cfg	extended
G30792JM	4740	33e7d41f	cfg	extended
G30796HW	6875	b16d66f0	cfg	extended
G30797DS	3993	454032ea	cfg	extended
G30800IR	2026	83b1e67c	cfg	extended
G30801GN	1871	b07e3fda	cfg	extended
G30804AW	7047	835ec2d8	cfg	extended
G30807YB	1121	d951558a	cfg	extended
G30816RB	2027	c1f104cc	cfg	extended
G30816RQ	1507	b410d502	cfg	extended
G30827KR	2546	03b80177	cfg	extended
G30834XC	2287	db39339e	cfg	extended
G30834YX	6080	6db7dab0	cfg	extended
G30837MK	1579	17dd4621	cfg	extended
G30837TR	4621	8a6eaa6b	cfg	extended
G30838QM	5418	85136cfb	cfg	extended
G30841DH	1161	b7cbde3f	cfg	extended
G30844CL	3591	47ecd8b3	cfg	extended
G30844JI	1222	42c68972	cfg	extended
G30853DH	1258	04cc4625	cfg	extended
G30853JB	3825	c1bce7ad	cfg	extended
G30857WQ	3863	201e2abc	cfg	extended
G30859PE	4304	b2516363	cfg	extended
G30861EM	938	c54c5232	cfg	extended
G30861MI	5302	63f002b2	cfg	extended
G30862PA	3037	c4244fea	cfg	extended
G30868KJ	1431	4553e055	cfg	extended
G30871VQ	1926	8116f10e	cfg	extended
G30880PX	1333	5d968019	cfg	extended
G30880RA	6580	6dc72f82	cfg	extended
G30880YI	2199	7fd3070f	cfg	extended
G30886AB	1184	0d96fb4b	cfg	extended
G30888FF	3117	485e1ce0	cfg	extended
G30897RJ	1575	cec7840b	cfg	extended
G30897RN	4929	7dae43eb	cfg	extended
G30901GC	2674	7a3016ff	cfg	extended
G30909LI	2481	844a0c5e	cfg	extended
G30911PF	1187	8051d54d	cfg	extended
G30913DJ	1688	206823e4	cfg	extended
G30915AU	2866	0802899b	cfg	extended
G30917DM	3120	f180a028	cfg	extended
G30925QW	1552	77218b32	cfg	extended
G30926OR	1869	2fbf6991	cfg	extended
G30928KF	2485	e4814be6	cfg	extended
G30939HN	4398	826a91ad	cfg	extended
G30941LW	4505	f627b592	cfg	extended
G30952AH	986	97166791	cfg	extended
G30960YA	1729	41195392	cfg	extended
G30963VD	3858	48c092b0	cfg	extended
G30965YY	3485	38571ce8	cfg	extended
G30966TU	2006	456d01e0	cfg	extended
G30969JI	3556	755bdb0d	cfg	extended
G30975WS	1150	bb6f0fab	cfg	extended
G30976UY	2217	8128dba4	cfg	extended
G30979ZT	1899	a3f0dce4	cfg	extended
G30982YZ	1612	b47bbb28	cfg	extended
G30996QM	2002	825cbfd3	cfg	extended
G30998FW	1673	097bfdaa	cfg	extended
G30999DM	883	8059f02e	cfg	extended
G30999HP	2310	b7b527d4	cfg	extended
G31004HS	6558	f1e0a27d	cfg	extended
G31008GE	1773	38946a56	cfg	extended
G31010RQ	4183	4e33677c	cfg	extended
G31015MW	1258	1de4eab8	cfg	extended
G31016RR	1747	90bf7e6d	cfg	extended
G31019WF	4318	e54f15db	cfg	extended
G31021LA	4665	9d6d44af	cfg	extended
G31022UW	1830	b0fa3a25	cfg	extended
G31026DI	3933	2ef03e51	cfg	extended
G31028YV	1055	9a505fb8	cfg	extended
G31032XG	6599	da8db8bb	cfg	extended
G31033KO	3953	9f408e8b	cfg	extended
G31037WG	6571	02c4c23c	cfg	extended
G31039KM	1873	66b163c3	cfg	extended
G31040SL	7314	136d4e86	cfg	extended
G31041QW	1769	98731889	cfg	extended
G31041RI	2309	00080abd	cfg	extended
G31042LK	2469	3f22977b	cfg	extended
G31060JS	1821	37c72a4b	cfg	extended
G31061SB	1699	c743deeb	cfg	extended
G31063VK	1048	cef9e01d	cfg	extended
G31070HG	7143	98d74086	cfg	extended
G31080DL	786	cd11b72d	cfg	extended
G31088LW	1829	9de7b1d3	cfg	extended
G31089UT	1559	34f11172	cfg	extended
G31105PF	3191	70f42bba	cfg	extended
G31110RD	5611	4c239441	cfg	extended
G31112LT	1184	0d96fb4b	cfg	extended
G31113JM	1423	ff24adc5	cfg	extended
G31116GS	1278	c7a104e0	cfg	extended
G31118FR	4002	05057aad	cfg	extended
G31118TG	2269	cb1c61bc	cfg	extended
G31118VM	1366	0e342640	cfg	extended
G31119YY	1423	352691e5	cfg	extended
G31120JN	2962	c229c7fc	cfg	extended
G31124JV	3504	0f7c7f2b	cfg	extended
G31126EW	1227	04f56f1e	cfg	extended
G31135WM	1498	87bafa24	cfg	extended
G31140SV	5427	7f1004c6	cfg	extended
G31146XI	7371	421da2f1	cfg	extended
G31147CJ	1499	0093f697	cfg	extended
G31153XO	6541	3db483bd	cfg	extended
G31156QG	6335	b9ddf9c2	cfg	extended
G31160EV	1014	25caea16	cfg	extended
G31175IC	1927	973a9aa4	cfg	extended
G31183DQ	1535	9b720548	cfg	extended
G31186LT	4009	9ee5d2ac	cfg	extended
G31189KC	1458	d8ff80ef	cfg	extended
G31196DF	3002	f7e0a113	cfg	extended
G31198HK	1330	ff36d768	cfg	extended
G31209FL	1134	35fada0e	cfg	extended
G31213GU	2650	86a0051e	cfg	extended
G31213WS	2981	3b9312df	cfg	extended
G31219GT	5858	6740a5c1	cfg	extended
G31220IW	3558	f37b0d84	cfg	extended
G31223MN	4895	6e10e992	cfg	extended
G31224UP	1460	c387196e	cfg	extended
G31230OV	1994	daf2e641	cfg	extended
G31242JK	2272	0d31fb3f	cfg	extended
G31242TK	3513	3d6df0cd	cfg	extended
G31249PS	1116	c895b96e	cfg	extended
G31249TS	7514	8780b1a9	cfg	extended
G31254TP	5333	05f8c5fc	cfg	extended
G31259RV	1290	5ef1d8fe	cfg	extended
G31261NL	1844	efb8aea4	cfg	extended
G31265VL	1201	659d76cd	cfg	extended
G31274KJ	1504	3c9a25be	cfg	extended
G31276XF	3395	08e879de	cfg	extended
G31277KS	1572	2f346cae	cfg	extended
G31282SD	1877	bb98bb55	cfg	extended
G31294RU	2473	e2686924	cfg	extended
G31296RY	1455	21f4cdf0	cfg	extended
G31299AR	4193	6296df2c	cfg	extended
G31302OY	5730	d253aeaa	cfg	extended
G31307FU	1024	235ee2d1	cfg	extended
G31316SG	3868	8dea6af6	cfg	extended
G31323MO	1047	815ed045	cfg	extended
G31326QB	1200	67a3b557	cfg	extended
G31331FO	1277	a31545e0	cfg	extended
G31331MX	3948	de3b9bdb	cfg	extended
G31337GK	2563	3c8c43ab	cfg	extended
G31337VE	4140	1f48f928	cfg	extended
G31341PC	5128	b2a43b02	cfg	extended
G31349CX	2379	841a219d	cfg	extended
G31360PH	1153	d775446a	cfg	extended
G31363GF	1991	408c710d	cfg	extended
G31368HD	1291	3019f342	cfg	extended
G31372JR	3805	966d4ae3	cfg	extended
G31373ZL	3059	394a72fb	cfg	extended
G31377ER	1783	c766c617	cfg	extended
G31378RD	2134	24dc038e	cfg	extended
G31379FM	3184	3da7caba	cfg	extended
G31380GF	8709	35d2c207	cfg	extended
G31380TD	7442	b2afbd62	cfg	extended
G31385PY	1730	8de9ad19	cfg	extended
G31393GR	4622	a789ac98	cfg	extended
G31404TK	1090	f77a3e87	cfg	extended
G31405XJ	2283	d4f7e940	cfg	extended
G31407SH	2297	cb6fd30b	cfg	extended
G31408VE	1126	eb382674	cfg	extended
G31411GR	4142	5bd195db	cfg	extended
G31411IU	2876	d5869708	cfg	extended
G31415DK	4961	24b369eb	cfg	extended
G31416KB	2507	d80b2d60	cfg	extended
G31421EZ	4475	69dc8bf8	cfg	extended
G31423NL	1870	37905c2a	cfg	extended
G31429YW	3231	c55cdb2d	cfg	extended
G31432OQ	1587	7f45adb3	cfg	extended
G31433EJ	1980	f42a48e3	cfg	extended
G31438WA	3888	38a49b5f	cfg	extended
G31449NI	6461	79c085d9	cfg	extended
G31457FJ	1705	7a2bbe46	cfg	extended
G31467VP	3976	8f8da044	cfg	extended
G31470NX	1857	37c9f319	cfg	extended
G31471VL	1916	e899735e	cfg	extended
G31486NW	1160	8aaf23c7	cfg	extended
G31488RE	3033	2cec55f3	cfg	extended
G31490MN	579	9bee4eeb	cfg	extended
G31493NN	1643	52af9abe	cfg	extended
G31494OZ	6104	641b0134	cfg	extended
G31502EE	3556	290317fe	cfg	extended
G31510XO	1420	24035e9f	cfg	extended
G31513EC	1440	e24f4e06	cfg	extended
G31513IX	1577	f2315eb9	cfg	extended
G31515BE	3614	11aa6f71	cfg	extended
G31516NT	3372	1ae0f476	cfg	extended
G31520YP	2622	257bb0eb	cfg	extended
G31531NC	1411	6a4a0de3	cfg	extended
G31531SU	2230	8468d135	cfg	extended
G31531YC	2784	72926bed	cfg	extended
G31532GK	6236	7bec3d5f	cfg	extended
G31539UL	2770	4e31e9d8	cfg	extended
G31540AF	5531	e6790ccd	cfg	extended
G31540HC	3118	f424537f	cfg	extended
G31544HA	1646	cec703c8	cfg	extended
G31552VX	2058	f7e10b9e	cfg	extended
G31555TF	4053	a9d63efd	cfg	extended
G31559RO	5522	aed6233a	cfg	extended
G31560LW	6187	d116ae7f	cfg	extended
G31561GU	4211	34b3c91e	cfg	extended
G31561NQ	2293	80f6a67a	cfg	extended
G31564ST	1673	ab4ebdb8	cfg	extended
G31565BP	3234	cebe5fcf	cfg	extended
G31567WT	4028	c139549b	cfg	extended
G31571NW	1764	2a4515c7	cfg	extended
G31576LD	3628	3db357fe	cfg	extended
G31587OK	4636	cd627e90	cfg	extended
G31594LR	2773	7de6e93a	cfg	extended
G31598CF	2849	13c93108	cfg	extended
G31601FB	1278	4c24334c	cfg	extended
G31602HM	1950	02693370	cfg	extended
G31603AS	5790	7ffdeb38	cfg	extended
G31603EH	3370	44987011	cfg	extended
G31604HF	2290	0e2ab0b0	cfg	extended
G31606TH	6593	6c135fea	cfg	extended
G31615QY	1263	f8075dcc	cfg	extended
G31616YD	2036	1361bb3f	cfg	extended
G31618AH	3932	05c81cd4	cfg	extended
G31625VP	1881	6a70e5dc	cfg	extended
G31627FU	2496	82d5a172	cfg	extended
G31627MW	6313	d0d21d22	cfg	extended
G31627XJ	1806	5dcc6a0a	cfg	extended
G31629OB	732	fc2c73c9	cfg	extended
G31630RY	1303	68feddad	cfg	extended
G31632OD	3840	4a14f318	cfg	extended
G31632QM	4260	5804d3e7	cfg	extended
G31637BB	4719	ed73756f	cfg	extended
G31639NG	5366	a4742e13	cfg	extended
G31640LV	1703	d84d51d3	cfg	extended
G31642UV	3276	14a501b7	cfg	extended
G31648ED	4484	f29a97b0	cfg	extended
G31648QK	1543	8fe23cf2	cfg	extended
G31649CJ	1326	6713182e	cfg	extended
G31651JD	3997	2d1672db	cfg	extended
G31662BR	5107	cdefc2b4	cfg	extended
G31668AP	3796	2d19bc66	cfg	extended
G31670BC	4426	1f21fadb	cfg	extended
G31671UO	2399	5a68ca53	cfg	extended
G31674DQ	4050	8f5ed5cf	cfg	extended
G31674LC	1330	dd707b1c	cfg	extended
G31676DD	2461	61607cd7	cfg	extended
G31679YU	4345	1b01c55a	cfg	extended
G31685JQ	1663	958bbe96	cfg	extended
G31686QZ	1799	99c07dea	cfg	extended
G31690TW	846	6712b018	cfg	extended
G31692TJ	3601	8495a41a	cfg	extended
G31697GW	913	711620c7	cfg	extended
G31700GV	4986	24837366	cfg	extended
G31703US	1235	d3d78571	cfg	extended
G31709QL	2099	d28ea276	cfg	extended
G31712AB	4684	4da37f09	cfg	extended
G31713XX	1826	57c6cbb3	cfg	extended
G31716EV	1891	81bd4b70	cfg	extended
G31720WP	5345	12f126fd	cfg	extended
G31724RS	1579	e2869fd4	cfg	extended
G31726HT	4192	e05b6b6c	cfg	extended
G31729QS	4506	396978d9	cfg	extended
G31734OS	1485	543d0d7c	cfg	extended
G31736BK	600	fd432dd3	cfg	extended
G31736JN	2717	1f5e0bef	cfg	extended
G31736JO	4728	296e3614	cfg	extended
G31740OZ	1131	0ffcce28	cfg	extended
G31744OB	2386	7290698a	cfg	extended
G31745GZ	2468	c20fd05b	cfg	extended
G31747RS	4588	514bcf12	cfg	extended
G31748BD	1624	f6f40340	cfg	extended
G31748SG	1875	4833e2a4	cfg	extended
G31749HI	2836	83c11604	cfg	extended
G31751VR	3506	2847cfbe	cfg	extended
G31760OO	2370	6e84a5d1	cfg	extended
G31761VE	1256	eb4cfca2	cfg	extended
G31763WG	1067	f341e9f2	cfg	extended
G31763XS	1858	0f54d2c4	cfg	extended
G31767LY	5678	77151ec3	cfg	extended
G31769ZA	5437	554930db	cfg	extended
G31773JI	1611	fc8999e3	cfg	extended
G31774SW	3406	9daafb76	cfg	extended
G31776ML	2285	c47e43d8	cfg	extended
G31784HW	3401	5951e9ed	cfg	extended
G31787HV	7005	ef248729	cfg	extended
G31801IX	577	7a4f99a1	cfg	extended
G31806MI	1710	b9d475fc	cfg	extended
G31810OU	2615	b8346349	cfg	extended
G31814JO	3164	f0e68502	cfg	extended
G31814VP	2192	49578bb9	cfg	extended
G31816HU	2703	40cb81c3	cfg	extended
G31818IJ	1897	b5ea1f31	cfg	extended
G31822CM	5804	f5e3c205	cfg	extended
G31822JI	2212	98c28f49	cfg	extended
G31831PV	1562	0458f876	cfg	extended
G31831UH	1224	3866f6fc	cfg	extended
G31838XA	4821	c74816d0	cfg	extended
G31847TK	5564	90a503da	cfg	extended
G31849TV	2777	83690697	cfg	extended
G31851ZE	5098	97b9c865	cfg	extended
G31852PQ	1046	804b10e8	cfg	extended
G31858VW	2674	b0900cf9	cfg	extended
G31859FU	3516	474b9a2e	cfg	extended
G31864CJ	1276	d85ff839	cfg	extended
G31865AG	3196	05caafe2	cfg	extended
G31865PO	1108	11ebabba	cfg	extended
G31869RK	1690	67d0d048	cfg	extended
G31871KQ	5523	aee4d674	cfg	extended
G31881UK	1302	f0d67494	cfg	extended
G31883CF	1152	219abd87	cfg	extended
G31886NL	1230	acea9781	cfg	extended
G31894FR	1117	bf129693	cfg	extended
G31894KJ	4062	dc186aac	cfg	extended
G31902HI	2796	80eb681f	cfg	extended
G31904ND	7052	75bb0f58	cfg	extended
G31910FR	1689	9c15496b	cfg	extended
G31924YO	4427	b1857916	cfg	extended
G31932HA	1259	0af5593a	cfg	extended
G31941YJ	2083	fa23c074	cfg	extended
G31943KG	3290	74a732d5	cfg	extended
G31957VC	1538	24bd13a7	cfg	extended
G31962YX	1677	6fb27301	cfg	extended
G31964BN	3414	f89869d4	cfg	extended
G31966IZ	2637	d4d6daba	cfg	extended
G31982EH	1612	a6090e6b	cfg	extended
G31986NC	1361	51f126bc	cfg	extended
G31990NP	1212	553aa508	cfg	extended
G31991IV	5991	30582490	cfg	extended
G31993QW	3638	dda7c571	cfg	extended
G31994GC	633	662b3ab7	cfg	extended
G32001GS	1198	f384c529	cfg	extended
G32005GF	2427	a0d8fd9c	cfg	extended
G32021FM	869	266b6451	cfg	extended
G32026FA	2037	0c2f2a7a	cfg	extended
G32030CB	813	146398a0	cfg	extended
G32030FN	1747	01a6fafa	cfg	extended
G32032BU	1328	5b04e8ed	cfg	extended
G32041AB	2043	f7478dc5	cfg	extended
G32053XC	3985	eca9173b	cfg	extended
G32061UE	1947	2e05b2fe	cfg	extended
G32063IJ	2317	9053c250	cfg	extended
G32065BG	4611	aa62084d	cfg	extended
G32065KX	3935	3a4f5495	cfg	extended
G32067JF	1067	acb15484	cfg	extended
G32072NY	1612	5fa11551	cfg	extended
G32072PH	1406	d6d40cde	cfg	extended
G32079YD	4990	e9658fbc	cfg	extended
G32080QS	3985	33e2ad09	cfg	extended
G32081WS	1743	dc518b8d	cfg	extended
G32082KI	2024	e7b55109	cfg	extended
G32085QO	1932	37040a18	cfg	extended
G32090WI	2076	06d544e0	cfg	extended
G32093IA	3821	61adeaae	cfg	extended
G32094CS	3127	5d781388	cfg	extended
G32098XC	3911	95a770a7	cfg	extended
G32104HQ	1387	a016df26	cfg	extended
G32104JU	2009	1e11f6a3	cfg	extended
G32104XV	4785	b900bbb4	cfg	extended
G32107QY	2051	7769fbd3	cfg	extended
G32111TP	6651	896a1c9c	cfg	extended
G32112SX	1422	315af07f	cfg	extended
G32114AT	1199	f4a7e8ac	cfg	extended
G32116PG	1348	f94b1a87	cfg	extended
G32116UD	5426	ece2f161	cfg	extended
G32118LZ	1223	18deac04	cfg	extended
G32126LE	2355	8bb15ace	cfg	extended
G32127JA	1098	9302190d	cfg	extended
G32149KV	3953	9f408e8b	cfg	extended
G32149RY	2354	cbfb0f6e	cfg	extended
G32152BH	1459	2af71d49	cfg	extended
G32154LK	5337	d6cd9a0b	cfg	extended
G32155NY	3588	f4e8f18a	cfg	extended
G32156DB	4959	e885710b	cfg	extended
G32156ZV	2235	9341606e	cfg	extended
G32165MO	2248	59aa3c6b	cfg	extended
G32166DQ	1369	e76d14c1	cfg	extended
G32167RW	1364	bacd6662	cfg	extended
G32173NW	5034	4c36faa2	cfg	extended
G32175LG	4250	ae3fc0af	cfg	extended
G32179HL	5910	c1e624fa	cfg	extended
G32189DW	2222	364d088e	cfg	extended
G32189RG	1256	b3f59932	cfg	extended
G32190EA	3207	7bf2a418	cfg	extended
G32201IL	3801	f14cf150	cfg	extended
G32202OT	1806	b63070a5	cfg	extended
G32205YW	3969	fc8de833	cfg	extended
G32207JL	1901	e899bc94	cfg	extended
G32211XJ	6857	3e3ba63f	cfg	extended
G32215KN	1354	f439fd0d	cfg	extended
G32216IU	2280	7db0f3c1	cfg	extended
G32216OS	3131	007683b0	cfg	extended
G32216QH	3804	a3193236	cfg	extended
G32218WF	1308	0afebda3	cfg	extended
G32220YP	1825	c712cb1c	cfg	extended
G32225EF	2134	453f8888	cfg	extended
G32225VS	1829	6ddd64cb	cfg	extended
G32227EH	1586	e9552b92	cfg	extended
G32237WQ	4437	37138fb4	cfg	extended
G32241HI	3583	cce6f7df	cfg	extended
G32246SI	5672	faa7f12c	cfg	extended
G32249SU	3280	1b19ab1e	cfg	extended
G32249YO	6283	6e77ecd7	cfg	extended
G32250QD	2336	5ce32f93	cfg	extended
G32252UW	1517	427c858e	cfg	extended
G32253LY	1455	cf1e2996	cfg	extended
G32254QI	1807	f59c921d	cfg	extended
G32263FZ	675	43635252	cfg	extended
G32263XB	1354	cff924f1	cfg	extended
G32283ZK	2550	dfbb22c6	cfg	extended
G32286UR	1475	8c3b4ea9	cfg	extended
G32296TG	5382	2d174050	cfg	extended
G32303JY	4404	3676f976	cfg	extended
G32303MT	6578	5d6faaed	cfg	extended
G32304WN	2242	9b3232fb	cfg	extended
G32305RZ	3863	41bc9657	cfg	extended
G32311NM	2192	eecb520e	cfg	extended
G32315XS	2772	9e041e3e	cfg	extended
G32319HH	832	50b88c72	cfg	extended
G32319IP	3462	0417f7f1	cfg	extended
G32321PC	1734	8558bfa2	cfg	extended
G32324QA	4762	cb1d2de6	cfg	extended
G32325OQ	1884	fadd08f4	cfg	extended
G32326ZL	1328	642a2536	cfg	extended
G32327EF	2332	75d4604c	cfg	extended
G32328JL	1338	b16bcf60	cfg	extended
G32332OM	5902	92a84620	cfg	extended
G32338PG	2226	432e196b	cfg	extended
G32340DX	3762	8e60d57f	cfg	extended
G32340MS	878	a41dac3b	cfg	extended
G32357CK	1935	eb0dbb71	cfg	extended
G32358YV	7092	127a3ad0	cfg	extended
G32363KK	1265	62fffbe3	cfg	extended
G32364DF	5046	acd4ec8f	cfg	extended
G32365IM	2281	1e596724	cfg	extended
G32371XG	4071	fac81ffb	cfg	extended
G32371YQ	3026	c1e5a33c	cfg	extended
G32375YW	2031	a57387aa	cfg	extended
G32377GZ	6340	b6e5377c	cfg	extended
G32377LJ	2236	945a4546	cfg	extended
G32378BV	5746	34e887e0	cfg	extended
G32380DI	722	5d103b7e	cfg	extended
G32381ON	2433	c6cae8c4	cfg	extended
G32383ZG	1811	7059b351	cfg	extended
G32386AG	5577	0f3b17b0	cfg	extended
G32391RG	1116	e90082f8	cfg	extended
G32397EL	1084	e43f98cc	cfg	extended
G32403EK	1451	baa03c54	cfg	extended
G32405GG	1991	11425753	cfg	extended
G32417DU	2079	fd0c2f94	cfg	extended
G32417JV	2057	7678abbb	cfg	extended
G32418EP	1483	ce76051a	cfg	extended
G32426JY	1638	b1e12d14	cfg	extended
G32430MQ	739	62977782	cfg	extended
G32437SG	1949	78602cbb	cfg	extended
G32442JO	1821	57426712	cfg	extended
G32446GZ	4956	58c3e1ba	cfg	extended
G32447FC	3734	1cc72588	cfg	extended
G32452JU	1615	bb602932	cfg	extended
G32453DM	2799	de7a6816	cfg	extended
G32453SC	5250	b2c545cd	cfg	extended
G32455PS	2787	a7e3ee2a	cfg	extended
G32460TA	1791	89c3dcf8	cfg	extended
G32461GF	6570	78b95c97	cfg	extended
G32466NT	1602	86ac92fe	cfg	extended
G32472DJ	1504	2a4fdb48	cfg	extended
G32473OI	2313	8d2d76f7	cfg	extended
G32476MI	2236	bd6bd0df	cfg	extended
G32483HZ	6610	0f8cd07c	cfg	extended
G32484KU	1923	0df2202a	cfg	extended
G32484LQ	5716	4ca6c38e	cfg	extended
G32505ZO	1575	a3e6ba0b	cfg	extended
G32510IJ	3820	d5033ae3	cfg	extended
G32510IZ	5119	f57af2cf	cfg	extended
G32510SF	2764	ac00df5e	cfg	extended
G32517DG	731	0a9492b3	cfg	extended
G32518YQ	6580	88f6c765	cfg	extended
G32522KP	5185	eee0e347	cfg	extended
G32524IC	837	629ef05c	cfg	extended
G32530JS	2924	0507d1c9	cfg	extended
G32534JO	575	809a1019	cfg	extended
G32536AQ	1880	0287b263	cfg	extended
G32537PS	1481	55fa221b	cfg	extended
G32540JJ	4164	cc2d4c1e	cfg	extended
G32541GR	2757	f8766e46	cfg	extended
G32547FO	741	0251452d	cfg	extended
G32550BI	958	0be3d83b	cfg	extended
G32551IQ	6685	59dfb9a6	cfg	extended
G32554UC	2706	291dfbbc	cfg	extended
G32556JI	2512	e15f6f86	cfg	extended
G32567DO	2383	a977675b	cfg	extended
G32570CD	2754	280e2567	cfg	extended
G32570WF	3938	c2671596	cfg	extended
G32572AU	1031	05b5eec7	cfg	extended
G32574YK	4568	3fc3cd3d	cfg	extended
G32586BA	2557	5ef66b93	cfg	extended
G32588AA	1766	1a19d7f4	cfg	extended
G32590TH	3693	1b76e1ef	cfg	extended
G32592IB	5245	a7b82330	cfg	extended
G32596NE	1735	c2acf5dd	cfg	extended
G32601MJ	1481	f40e5cb0	cfg	extended
G32611KT	3060	985aae1c	cfg	extended
G32614XB	3972	bec7f2cb	cfg	extended
G32617GB	722	d646fe4e	cfg	extended
G32621VX	4112	bc02c450	cfg	extended
G32623DL	1998	a8518827	cfg	extended
G32639VU	3753	727ef0d8	cfg	extended
G32646BW	4678	adeeaa40	cfg	extended
G32648IV	3851	b96b4c02	cfg	extended
G32648VR	1703	e11ec422	cfg	extended
G32649BE	2294	7f9254f0	cfg	extended
G32652KI	2818	781335bc	cfg	extended
G32653ET	5641	4299c783	cfg	extended
G32654XG	4699	c782ede5	cfg	extended
G32659RY	4230	f2f25798	cfg	extended
G32660GU	3989	e7adbae8	cfg	extended
G32660RB	4736	d765635d	cfg	extended
G32665EN	1490	9b7826e2	cfg	extended
G32669GX	3792	f00cb243	cfg	extended
G32671AN	4004	b48c6669	cfg	extended
G32675WL	1508	8555e378	cfg	extended
G32679VL	3656	5d30d33f	cfg	extended
G32683ZN	2446	7df3a60a	cfg	extended
G32685CP	1847	c170f3db	cfg	extended
G32685NO	4065	537cdd39	cfg	extended
G32692TS	2677	c8f4372e	cfg	extended
G32696NX	1275	3c534a98	cfg	extended
G32698HD	1472	d7dd44ec	cfg	extended
G32701FC	1097	38661d85	cfg	extended
G32704TW	3394	31472600	cfg	extended
G32705EO	4534	a161e2d1	cfg	extended
G32711PR	3963	78dbce76	cfg	extended
G32715TG	2065	a41767f7	cfg	extended
G32722PR	1354	d71e10f4	cfg	extended
G32723SL	1113	76bb6144	cfg	extended
G32726WH	1494	99c695df	cfg	extended
G32735YJ	2319	3725374a	cfg	extended
G32740WV	1947	22640b3e	cfg	extended
G32744YO	2043	df4e823b	cfg	extended
G32746QI	5831	8d5f800e	cfg	extended
G32747TK	2108	06456243	cfg	extended
G32748CU	2288	24ab0e75	cfg	extended
G32754SV	978	92762a6b	cfg	extended
G32758HZ	4126	1e1f3d0f	cfg	extended
G32761XQ	6544	863708df	cfg	extended
G32767PS	1234	cee6c948	cfg	extended
G32773JJ	4435	a4d73416	cfg	extended
G32774AR	4405	bd979c3b	cfg	extended
G32776KY	591	36056ae7	cfg	extended
G32779HW	688	36a016d3	cfg	extended
G32779JS	3185	47ef6d46	cfg	extended
G32780LD	3232	734c3465	cfg	extended
G32781YS	1267	ff726305	cfg	extended
G32791GB	1261	1a60aa6d	cfg	extended
G32795DI	2535	849b818c	cfg	extended
G32796RQ	1197	732603a4	cfg	extended
G32801HX	2071	64d7b9ed	cfg	extended
G32803SE	2308	7742f99d	cfg	extended
G32804WM	2464	7ba62c7f	cfg	extended
G32808NL	5372	ad9e65c7	cfg	extended
G32810TH	2245	6af3be32	cfg	extended
G32816HT	4005	4a80354a	cfg	extended
G32825OO	4957	3ae05f7c	cfg	extended
G32829EU	7101	32d73daa	cfg	extended
G32830IJ	1985	a5b75791	cfg	extended
G32830SE	5802	269a1740	cfg	extended
G32832NG	2175	ef159c5c	cfg	extended
