GlyTouCanAccession	PubMedID	Source	SourceID
G83633GK	33077685	UniCarbKB	comp_HexNAc6Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	22171320	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	24393138	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	24766575	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	24841998	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	29671580	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	29741879	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	30659065	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	32363391	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	32366695	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	32841605	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83646BJ	33077685	UniCarbKB	comp_HexNAc5Hex5dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G83916HL	28630345	GlyTouCan	G83916HL
G84034JH	9873046	GlyTouCan	G84034JH
G84155GY	11447134	UniCarbKB	7565
G84155GY	19864504	UniCarbKB	7729
G84224TW	12149231	GlyTouCan	G84224TW
G84224TW	21621752	GlyTouCan	G84224TW
G84224TW	3112159	GlyTouCan	G84224TW
G84224TW	6190518	GlyTouCan	G84224TW
G84224TW	6585365	GlyTouCan	G84224TW
G84224TW	7678417	GlyTouCan	G84224TW
G84263XI	12110702	GlyTouCan	G84263XI
G84263XI	15501227	GlyTouCan	G84263XI
G84263XI	16033656	GlyTouCan	G84263XI
G84263XI	6141938	GlyTouCan	G84263XI
G84263XI	6863318	GlyTouCan	G84263XI
G84291SQ	24090084	UniCarbKB	comp_HexNAc4Hex5dHex2NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G84320LV	24090084	UniCarbKB	comp_HexNAc5Hex6dHex2NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G84331QL	17956937	UniCarbKB	7440
G84362VL	17956937	UniCarbKB	7589
G84390MS	10764840	UniCarbKB	2001
G84390MS	11805077	UniCarbKB	2001
G84390MS	2550193	UniCarbKB	2001
G84390MS	2813359	UniCarbKB	2001
G84390MS	3179269	UniCarbKB	2001
G84390MS	8460945	UniCarbKB	2001
G84390MS	8477709	UniCarbKB	2001
G84444TS	9008848	GlyTouCan	G84444TS
G84467IZ	10029548	UniCarbKB	1249
G84467IZ	108268	UniCarbKB	1249
G84467IZ	10929010	UniCarbKB	1249
G84467IZ	12151713	UniCarbKB	1249
G84467IZ	1456441	UniCarbKB	1249
G84467IZ	1694115	UniCarbKB	1249
G84467IZ	1820200	UniCarbKB	1249
G84467IZ	1899031	UniCarbKB	1249
G84467IZ	1991473	UniCarbKB	1249
G84467IZ	2015821	UniCarbKB	1249
G84467IZ	2059624	UniCarbKB	1249
G84467IZ	2065054	UniCarbKB	1249
G84467IZ	2386787	UniCarbKB	1249
G84467IZ	2390069	UniCarbKB	1249
G84467IZ	6192908	UniCarbKB	1249
G84467IZ	6684483	UniCarbKB	1249
G84467IZ	6833285	UniCarbKB	1249
G84467IZ	6966283	UniCarbKB	1249
G84467IZ	7068558	UniCarbKB	1249
G84467IZ	7096333	UniCarbKB	1249
G84467IZ	7107587	UniCarbKB	1249
G84467IZ	7309709	UniCarbKB	1249
G84467IZ	7451505	UniCarbKB	1249
G84467IZ	7679920	UniCarbKB	1249
G84467IZ	7686446	UniCarbKB	1249
G84467IZ	7774715	UniCarbKB	1249
G84467IZ	7944531	UniCarbKB	1249
G84467IZ	8026573	UniCarbKB	1249
G84467IZ	8174273	UniCarbKB	1249
G84467IZ	8202534	UniCarbKB	1249
G84467IZ	8390218	UniCarbKB	1249
G84467IZ	8486673	UniCarbKB	1249
G84467IZ	9449027	UniCarbKB	1249
G84492TS	24090084	UniCarbKB	comp_HexNAc5Hex5dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G84492TS	24766575	UniCarbKB	comp_HexNAc5Hex5dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G84492TS	29741879	UniCarbKB	comp_HexNAc5Hex5dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G84552CD	24090084	UniCarbKB	7955
G84570YO	10536039	GlyTouCan	G84570YO
G84583JR	34191522	UniCarbKB	G84583JR
G84596VQ	18678667	GlyTouCan	G84596VQ
G84664JR	23345538	UniCarbKB	comp_HexNAc7Hex9dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G84712KL	26791533	UniCarbKB	comp_HexNAc7Hex3dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G84754BQ	34106099	UniCarbKB	G84754BQ
G84811LS	8053566	UniCarbKB	3455
G84852GW	17293352	UniCarbKB	7737
G84891DZ	1567198	GlyTouCan	G84891DZ
G84891DZ	3192544	GlyTouCan	G84891DZ
G84891DZ	7533156	GlyTouCan	G84891DZ
G84891DZ	8262898	GlyTouCan	G84891DZ
G85016IG	9593686	GlyTouCan	G85016IG
G85041WE	11180632	UniCarbKB	3411
G85041WE	2110822	UniCarbKB	3411
G85041WE	8344278	UniCarbKB	3411
G85143CH	34207636	UniCarbKB	G85143CH
G85144OK	23345538	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	24393138	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	26791533	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	29671580	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	32366695	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	32841605	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	33077685	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85144OK	33135055	UniCarbKB	G85144OK
G85144OK	34106099	UniCarbKB	G85144OK
G85196CF	11067851	UniCarbKB	657
G85196QC	10092871	UniCarbKB	3963
G85282JO	24766575	UniCarbKB	comp_HexNAc6Hex6dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G85282JO	24841998	UniCarbKB	comp_HexNAc6Hex6dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G85282JO	32363391	UniCarbKB	comp_HexNAc6Hex6dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G85282JO	32841605	UniCarbKB	comp_HexNAc6Hex6dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G85282JO	33077685	UniCarbKB	comp_HexNAc6Hex6dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G85497PI	10491181	GlyTouCan	G85497PI
G85497PI	10894166	GlyTouCan	G85497PI
G85497PI	11438331	GlyTouCan	G85497PI
G85497PI	12110702	GlyTouCan	G85497PI
G85497PI	14736812	GlyTouCan	G85497PI
G85497PI	15121843	GlyTouCan	G85497PI
G85497PI	15351705	GlyTouCan	G85497PI
G85497PI	15505339	GlyTouCan	G85497PI
G85497PI	281705	GlyTouCan	G85497PI
G85497PI	2860973	GlyTouCan	G85497PI
G85497PI	6113181	GlyTouCan	G85497PI
G85497PI	6117281	GlyTouCan	G85497PI
G85497PI	6129058	GlyTouCan	G85497PI
G85497PI	6129244	GlyTouCan	G85497PI
G85497PI	6152898	GlyTouCan	G85497PI
G85497PI	6165896	GlyTouCan	G85497PI
G85542KD	10092871	UniCarbKB	1149
G85542KD	2226797	UniCarbKB	1149
G85542KD	2513186	UniCarbKB	1149
G85542KD	8416919	UniCarbKB	1149
G85542KD	8687384	UniCarbKB	1149
G85582CB	23345538	UniCarbKB	comp_HexNAc4Hex4dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85582CB	24766575	UniCarbKB	comp_HexNAc4Hex4dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85582CB	24841998	UniCarbKB	comp_HexNAc4Hex4dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G85678WN	7620335	UniCarbKB	1925
G85709JZ	1898343	UniCarbKB	5103
G85737WG	10207177	UniCarbKB	7744
G85737WG	7514386	UniCarbKB	7744
G85740DB	24090084	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	24766575	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	24841998	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	29671580	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	29741879	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	30659065	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	32366695	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	32841605	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	33077685	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85740DB	33135055	UniCarbKB	G85740DB
G85740DB	34004174	UniCarbKB	comp_HexNAc5Hex5dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G85767HW	24090084	UniCarbKB	1497
G85768QF	34207636	UniCarbKB	G85768QF
G85987RP	33077685	UniCarbKB	comp_HexNAc5Hex7dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G86102AA	1468573	UniCarbKB	1035
G86102AA	2023947	UniCarbKB	1035
G86102AA	2393398	UniCarbKB	1035
G86182NS	22171320	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	23345538	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	24393138	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	24766575	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	24841998	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	29671580	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	30659065	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	32366695	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86182NS	33077685	UniCarbKB	comp_HexNAc5Hex4dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86186US	3342257	UniCarbKB	356
G86299UP	17056022	GlyTouCan	G86299UP
G86339HP	33077685	UniCarbKB	comp_HexNAc9Hex6dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G86357DX	10207177	UniCarbKB	1663
G86357DX	10704524	UniCarbKB	1663
G86357DX	10764840	UniCarbKB	1663
G86357DX	11180632	UniCarbKB	1663
G86357DX	11805077	UniCarbKB	1663
G86357DX	1374031	UniCarbKB	1663
G86357DX	1388166	UniCarbKB	1663
G86357DX	1820200	UniCarbKB	1663
G86357DX	1991473	UniCarbKB	1663
G86357DX	2110822	UniCarbKB	1663
G86357DX	2550193	UniCarbKB	1663
G86357DX	2813359	UniCarbKB	1663
G86357DX	3179269	UniCarbKB	1663
G86357DX	468798	UniCarbKB	1663
G86357DX	7514386	UniCarbKB	1663
G86357DX	8026573	UniCarbKB	1663
G86357DX	8323280	UniCarbKB	1663
G86357DX	8344278	UniCarbKB	1663
G86357DX	8460945	UniCarbKB	1663
G86357DX	8477709	UniCarbKB	1663
G86357DX	8639592	UniCarbKB	1663
G86357DX	9449027	UniCarbKB	1663
G86555OF	1898343	UniCarbKB	7479
G86632ZU	7525874	UniCarbKB	7545
G86633LD	12473106	GlyTouCan	G86633LD
G86633LD	21999548	GlyTouCan	G86633LD
G86696LV	10764840	UniCarbKB	1751
G86696LV	11805077	UniCarbKB	1751
G86696LV	2550193	UniCarbKB	1751
G86696LV	2813359	UniCarbKB	1751
G86696LV	3179269	UniCarbKB	1751
G86696LV	8460945	UniCarbKB	1751
G86696LV	8477709	UniCarbKB	1751
G86705PH	7592613	UniCarbKB	5665
G86723LO	6188700	GlyTouCan	G86723LO
G86750HK	10024660	UniCarbKB	3553
G86750HK	11676606	UniCarbKB	3553
G86750HK	14693913	UniCarbKB	3553
G86750HK	34106099	UniCarbKB	G86750HK
G86750HK	34207636	UniCarbKB	G86750HK
G86750HK	3571205	UniCarbKB	3553
G86750HK	8404899	UniCarbKB	3553
G86752LQ	23345538	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	24393138	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	24766575	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	24841998	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	26791533	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	29671580	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	32366695	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	32841605	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	33077685	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86752LQ	33135055	UniCarbKB	G86752LQ
G86752LQ	34004174	UniCarbKB	comp_HexNAc5Hex6dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G86753CK	10764840	UniCarbKB	1747
G86753CK	11805077	UniCarbKB	1747
G86753CK	2550193	UniCarbKB	1747
G86753CK	2813359	UniCarbKB	1747
G86753CK	3179269	UniCarbKB	1747
G86753CK	8460945	UniCarbKB	1747
G86753CK	8477709	UniCarbKB	1747
G87051GH	24090084	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G87051GH	26791533	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G87051GH	29741879	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G87051GH	32366695	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G87051GH	32841605	UniCarbKB	comp_HexNAc4Hex5dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G87073UP	10024660	UniCarbKB	2977
G87073UP	14693913	UniCarbKB	2977
G87073UP	8404899	UniCarbKB	2977
G87090RU	20593269	GlyTouCan	G87090RU
G87139BK	23345538	UniCarbKB	comp_HexNAc6Hex4dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G87139BK	24393138	UniCarbKB	comp_HexNAc6Hex4dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G87208AT	33077685	UniCarbKB	comp_HexNAc6Hex8dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G87384DY	32841605	UniCarbKB	comp_HexNAc2Hex1dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G87418CY	10029548	UniCarbKB	4212
G87418CY	10929010	UniCarbKB	4212
G87418CY	1456441	UniCarbKB	4212
G87418CY	7944531	UniCarbKB	4212
G87418CY	8174273	UniCarbKB	4212
G87425FN	16676419	GlyTouCan	G87425FN
G87433AX	23001782	UniCarbKB	7863
G87492XO	18954144	GlyTouCan	G87492XO
G87505EW	24090084	UniCarbKB	7928
G87535DG	1898343	UniCarbKB	7612
G87597CN	19864504	UniCarbKB	7513
G87618BG	10207177	UniCarbKB	7401
G87618BG	34106099	UniCarbKB	G87618BG
G87618BG	7514386	UniCarbKB	7401
G87633UQ	2592374	UniCarbKB	1837
G87672CW	33077685	UniCarbKB	comp_HexNAc6Hex9dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G87838NG	10735874	GlyTouCan	G87838NG
G87875QF	26791533	UniCarbKB	comp_HexNAc4Hex4dHex0NeuAc4NeuGc0Pent0S0P0KDN0HexA0
G87889NL	7592613	UniCarbKB	2109
G87947EJ	18214858	UniCarbKB	7855
G88027AL	2226797	UniCarbKB	2011
G88027AL	2513186	UniCarbKB	2011
G88027AL	8687384	UniCarbKB	2011
G88068QT	11676606	UniCarbKB	1921
G88068QT	7620335	UniCarbKB	1921
G88194GI	8652593	GlyTouCan	G88194GI
G88206YY	9228738	GlyTouCan	G88206YY
G88374WZ	16321355	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	21609021	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	22171320	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	23345538	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	24090084	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	24393138	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	24766575	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	24841998	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	26791533	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	29671580	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	29741879	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	30659065	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	32363391	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	32366695	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	32841605	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	33077685	UniCarbKB	comp_HexNAc4Hex5dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G88374WZ	33135055	UniCarbKB	G88374WZ
G88374WZ	34106099	UniCarbKB	G88374WZ
G88417ED	2226797	UniCarbKB	1147
G88417ED	2513186	UniCarbKB	1147
G88417ED	8416919	UniCarbKB	1147
G88417ED	8687384	UniCarbKB	1147
G88461FF	2226797	UniCarbKB	1145
G88461FF	2513186	UniCarbKB	1145
G88461FF	8416919	UniCarbKB	1145
G88461FF	8687384	UniCarbKB	1145
G88673AA	10677208	UniCarbKB	3279
G88696CU	10764840	UniCarbKB	4790
G88696CU	11805077	UniCarbKB	4790
G88696CU	2550193	UniCarbKB	4790
G88696CU	2813359	UniCarbKB	4790
G88696CU	3179269	UniCarbKB	4790
G88696CU	8460945	UniCarbKB	4790
G88696CU	8477709	UniCarbKB	4790
G88713AC	26598643	UniCarbKB	comp_HexNAc3Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88713AC	30459171	UniCarbKB	comp_HexNAc3Hex1dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	21609021	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	24090084	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	24766575	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	24841998	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	29671580	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	30659065	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	32363391	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	32366695	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	32841605	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	33077685	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	33135055	UniCarbKB	G88725PI
G88725PI	34004174	UniCarbKB	comp_HexNAc5Hex3dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G88725PI	34106099	UniCarbKB	G88725PI
G88948CY	8416919	UniCarbKB	1157
G89009DQ	33077685	UniCarbKB	comp_HexNAc7Hex6dHex1NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G89246EJ	1699120	GlyTouCan	G89246EJ
G89307GT	10728707	GlyTouCan	G89307GT
G89307GT	12354382	GlyTouCan	G89307GT
G89307GT	9556613	GlyTouCan	G89307GT
G89329UM	7497480	GlyTouCan	G89329UM
G89373FA	26791533	UniCarbKB	comp_HexNAc7Hex3dHex0NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G89417VQ	8053566	UniCarbKB	3467
G89547PG	33993882	UniCarbKB	G89547PG
G89547PG	34106099	UniCarbKB	G89547PG
G89738LW	17956937	UniCarbKB	7880
G89877QI	10029548	UniCarbKB	1615
G89877QI	10929010	UniCarbKB	1615
G89877QI	1456441	UniCarbKB	1615
G89877QI	2015821	UniCarbKB	1615
G89877QI	7096333	UniCarbKB	1615
G89877QI	7451505	UniCarbKB	1615
G89877QI	7944531	UniCarbKB	1615
G89877QI	8174273	UniCarbKB	1615
G89878AA	2592374	UniCarbKB	1845
G89973QY	8982115	GlyTouCan	G89973QY
G89993FE	11180632	UniCarbKB	2073
G89993FE	1694115	UniCarbKB	2073
G89993FE	2110822	UniCarbKB	2073
G89993FE	6192908	UniCarbKB	2073
G89993FE	7679920	UniCarbKB	2073
G89993FE	7686446	UniCarbKB	2073
G89993FE	8344278	UniCarbKB	2073
G90245IA	24393138	UniCarbKB	comp_HexNAc7Hex4dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90348RI	12151713	UniCarbKB	1227
G90348RI	2390069	UniCarbKB	1227
G90348RI	7068558	UniCarbKB	1227
G90348RI	7774715	UniCarbKB	1227
G90352XZ	8942648	UniCarbKB	7150
G90443NH	10200178	UniCarbKB	7605
G90542MP	2136357	UniCarbKB	1557
G90542MP	9884403	UniCarbKB	1557
G90596ME	33993882	UniCarbKB	G90596ME
G90717TP	10207177	UniCarbKB	3343
G90717TP	7514386	UniCarbKB	3343
G90725ZC	1694115	UniCarbKB	4017
G90725ZC	6192908	UniCarbKB	4017
G90725ZC	7679920	UniCarbKB	4017
G90725ZC	7686446	UniCarbKB	4017
G90734RJ	23345538	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90734RJ	24766575	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90734RJ	24841998	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90734RJ	26791533	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90734RJ	29741879	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90734RJ	32366695	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90734RJ	33077685	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G90784AP	10764840	UniCarbKB	2667
G90784AP	11805077	UniCarbKB	2667
G90784AP	2550193	UniCarbKB	2667
G90784AP	2813359	UniCarbKB	2667
G90784AP	3179269	UniCarbKB	2667
G90784AP	8460945	UniCarbKB	2667
G90784AP	8477709	UniCarbKB	2667
G90789YQ	16834341	UniCarbKB	7742
G90885MZ	32363391	UniCarbKB	comp_HexNAc6Hex6dHex1NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G90885MZ	33077685	UniCarbKB	comp_HexNAc6Hex6dHex1NeuAc3NeuGc0Pent0S0P0KDN0HexA0
G90987JA	2136357	UniCarbKB	5145
G90987JA	9884403	UniCarbKB	5145
G91023GB	1694115	UniCarbKB	1609
G91023GB	6192908	UniCarbKB	1609
G91023GB	7679920	UniCarbKB	1609
G91023GB	7686446	UniCarbKB	1609
G91028VZ	8053566	UniCarbKB	3453
G91083SV	3149518	GlyTouCan	G91083SV
G91130VE	18642129	UniCarbKB	7537
G91158SA	26791533	UniCarbKB	comp_HexNAc8Hex6dHex3NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G91237TK	1627599	GlyTouCan	G91237TK
G91237TK	16621820	GlyTouCan	G91237TK
G91237TK	23747419	GlyTouCan	G91237TK
G91237TK	2414279	GlyTouCan	G91237TK
G91237TK	2908845	GlyTouCan	G91237TK
G91237TK	3031684	GlyTouCan	G91237TK
G91237TK	3167827	GlyTouCan	G91237TK
G91237TK	7734848	GlyTouCan	G91237TK
G91237TK	8262898	GlyTouCan	G91237TK
G91237TK	8586620	GlyTouCan	G91237TK
G91237TK	8891271	GlyTouCan	G91237TK
G91365ZQ	108268	UniCarbKB	1107
G91365ZQ	1694115	UniCarbKB	1107
G91365ZQ	1820200	UniCarbKB	1107
G91365ZQ	1899031	UniCarbKB	1107
G91365ZQ	1991473	UniCarbKB	1107
G91365ZQ	2059624	UniCarbKB	1107
G91365ZQ	2065054	UniCarbKB	1107
G91365ZQ	2136357	UniCarbKB	1107
