GlyTouCan	MonosaccharideDB_ID
G93955WL	2
G93955WL	3
G93955WL	5
G93955WL	6
G93984MO	1
G93984MO	2
G93984MO	7
G93984MO	18
G93984MO	222
G93993PD	1
G93993PD	3
G93993PD	5
G93999ON	Some monosaccharide(s) has no ID in monosaccharide DB
G93999ON	1
G93999ON	3
G93999ON	5
G94013XT	Some monosaccharide(s) has no ID in monosaccharide DB
G94013XT	3
G94013XT	5
G94019IV	Some monosaccharide(s) has no ID in monosaccharide DB
G94019IV	1
G94019IV	2
G94019IV	3
G94019IV	5
G94019IV	6
G94019IV	7
G94045IP	1
G94045IP	2
G94045IP	3
G94045IP	5
G94045IP	6
G94045IP	7
G94047VH	1
G94047VH	2
G94047VH	3
G94047VH	5
G94047VH	6
G94047VH	222
G94085FI	Some monosaccharide(s) has no ID in monosaccharide DB
G94085FI	1
G94085FI	2
G94085FI	3
G94085FI	5
G94085FI	6
G94106MV	1
G94106MV	3
G94106MV	5
G94116NC	Some monosaccharide(s) has no ID in monosaccharide DB
G94116NC	1
G94116NC	2
G94116NC	3
G94116NC	5
G94116NC	7
G94116NC	367
G94141FZ	1
G94141FZ	2
G94141FZ	3
G94141FZ	5
G94141FZ	6
G94141FZ	7
G94141FZ	10
G94156YI	1
G94156YI	3
G94156YI	5
G94163JU	Some monosaccharide(s) has no ID in monosaccharide DB
G94163JU	1
G94163JU	2
G94163JU	3
G94163JU	5
G94163JU	7
G94163JZ	1
G94163JZ	2
G94163JZ	3
G94163JZ	5
G94163JZ	6
G94163JZ	7
G94232LU	1
G94232LU	2
G94232LU	3
G94232LU	5
G94232LU	7
G94232LU	14
G94232LU	15
G94241OT	Some monosaccharide(s) has no ID in monosaccharide DB
G94241OT	1
G94241OT	2
G94241OT	3
G94241OT	5
G94278FQ	2
G94278FQ	4
G94278FQ	6
G94278FQ	12
G94342QN	Some monosaccharide(s) has no ID in monosaccharide DB
G94342QN	1
G94342QN	2
G94342QN	6
G94342QN	7
G94363RH	1
G94363RH	2
G94363RH	3
G94363RH	5
G94363RH	6
G94373HA	Some monosaccharide(s) has no ID in monosaccharide DB
G94373HA	1
G94373HA	2
G94373HA	3
G94373HA	5
G94373HA	7
G94394GK	1
G94394GK	2
G94394GK	3
G94394GK	5
G94394GK	10
G94407CM	Some monosaccharide(s) has no ID in monosaccharide DB
G94407CM	1
G94407CM	2
G94407CM	3
G94407CM	5
G94407CM	6
G94423NC	Some monosaccharide(s) has no ID in monosaccharide DB
G94423NC	1
G94423NC	2
G94423NC	3
G94423NC	5
G94423NC	12
G94435QH	2
G94435QH	7
G94435QH	14
G94436UW	2
G94436UW	11
G94436UW	12
G94436UW	13
G94449IF	1
G94449IF	2
G94449IF	3
G94449IF	5
G94449IF	6
G94468TS	Some monosaccharide(s) has no ID in monosaccharide DB
G94468TS	2
G94468TS	7
G94470QH	6
G94470QH	215
G94481KZ	1
G94481KZ	3
G94481KZ	5
G94481KZ	8
G94498MI	1
G94498MI	2
G94498MI	4
G94498MI	6
G94498MI	7
G94531EZ	1
G94531EZ	2
G94531EZ	3
G94531EZ	5
G94531EZ	6
G94531EZ	7
G94547KR	1
G94547KR	2
G94547KR	3
G94547KR	5
G94547KR	6
G94547KR	7
G94547KR	15
G94559IJ	1
G94559IJ	3
G94559IJ	5
G94562LS	Some monosaccharide(s) has no ID in monosaccharide DB
G94562LS	1
G94562LS	2
G94566ZN	Some monosaccharide(s) has no ID in monosaccharide DB
G94566ZN	1
G94566ZN	2
G94566ZN	14
G94610QX	Some monosaccharide(s) has no ID in monosaccharide DB
G94610QX	1
G94610QX	2
G94610QX	3
G94610QX	5
G94610QX	6
G94610SC	1
G94610SC	2
G94610SC	3
G94610SC	5
G94610SC	6
G94610SC	7
G94615OV	1
G94615OV	2
G94615OV	7
G94615OV	14
G94615OV	18
G94626AX	Some monosaccharide(s) has no ID in monosaccharide DB
G94626AX	1
G94626AX	2
G94626AX	3
G94626AX	5
G94626AX	7
G94626GC	1
G94626GC	3
G94626GC	5
G94705OR	Some monosaccharide(s) has no ID in monosaccharide DB
G94705OR	1
G94705OR	2
G94705OR	7
G94718HG	Some monosaccharide(s) has no ID in monosaccharide DB
G94718HG	1
G94718HG	2
G94718HG	3
G94718HG	5
G94718HG	7
G94733WZ	1
G94733WZ	2
G94733WZ	3
G94733WZ	5
G94733WZ	6
G94734OT	1
G94734OT	3
G94734OT	5
G94736EY	Some monosaccharide(s) has no ID in monosaccharide DB
G94736EY	1
G94736EY	2
G94736EY	3
G94736EY	5
G94736EY	7
G94748CQ	1
G94748CQ	3
G94748CQ	5
G94770AN	1
G94770AN	2
G94770AN	3
G94770AN	5
G94770AN	7
G94770AN	15
G94773HW	1
G94773HW	2
G94773HW	3
G94773HW	5
G94773HW	6
G94773HW	7
G94773HW	10
G94773HW	15
G94798MK	1
G94798MK	2
G94804ZC	Some monosaccharide(s) has no ID in monosaccharide DB
G94804ZC	1
G94804ZC	2
G94804ZC	3
G94804ZC	5
G94804ZC	6
G94804ZC	7
G94806YM	Some monosaccharide(s) has no ID in monosaccharide DB
G94806YM	1
G94806YM	2
G94806YM	3
G94806YM	5
G94806YM	6
G94806YM	7
G94809SW	Some monosaccharide(s) has no ID in monosaccharide DB
G94809SW	1
G94809SW	2
G94809SW	3
G94809SW	5
G94809SW	7
G94816EL	Some monosaccharide(s) has no ID in monosaccharide DB
G94816EL	1
G94816EL	2
G94816EL	3
G94816EL	5
G94816EL	6
G94816EL	7
G94816EL	14
G94827SR	1
G94827SR	2
G94827SR	3
G94827SR	5
G94827SR	6
G94827SR	7
G94827SR	15
G94850KK	1
G94850KK	18
G94850KK	215
G94876HV	1
G94876HV	2
G94876HV	3
G94876HV	5
G94876HV	6
G94876HV	12
G94876HV	222
G94923PG	17
G94926TV	Some monosaccharide(s) has no ID in monosaccharide DB
G94926TV	1
G94926TV	2
G94926TV	3
G94926TV	5
G94926TV	7
G94926TV	12
G94946LG	Some monosaccharide(s) has no ID in monosaccharide DB
G94946LG	1
G94946LG	3
G94946LG	5
G94946LG	7
G94946LG	12
G94979RS	1
G94979RS	2
G94979RS	3
G94979RS	5
G94979RS	6
G95014LS	1
G95014LS	2
G95014LS	4
G95086RV	Some monosaccharide(s) has no ID in monosaccharide DB
G95086RV	1
G95086RV	2
G95086RV	6
G95109CV	Some monosaccharide(s) has no ID in monosaccharide DB
G95109CV	1
G95109CV	2
G95109CV	3
G95109CV	5
G95109CV	6
G95109CV	7
G95142MK	Some monosaccharide(s) has no ID in monosaccharide DB
G95142MK	1
G95142MK	2
G95142MK	6
G95142MK	7
G95151JF	Some monosaccharide(s) has no ID in monosaccharide DB
G95151JF	1
G95151JF	2
G95151JF	6
G95151JF	7
G95166FG	Some monosaccharide(s) has no ID in monosaccharide DB
G95166FG	1
G95166FG	2
G95166FG	3
G95166FG	5
G95166FG	6
G95186HE	Some monosaccharide(s) has no ID in monosaccharide DB
G95186HE	1
G95186HE	2
G95186HE	3
G95186HE	5
G95186HE	6
G95200WW	Some monosaccharide(s) has no ID in monosaccharide DB
G95200WW	2
G95200WW	6
G95200WW	12
G95200WW	14
G95222PD	Some monosaccharide(s) has no ID in monosaccharide DB
G95222PD	1
G95222PD	2
G95222PD	3
G95222PD	5
G95223JW	Some monosaccharide(s) has no ID in monosaccharide DB
G95223JW	3
G95223JW	5
G95227SJ	Some monosaccharide(s) has no ID in monosaccharide DB
G95227SJ	1
G95227SJ	3
G95227SJ	5
G95227SJ	8
G95251MI	Some monosaccharide(s) has no ID in monosaccharide DB
G95251MI	1
G95251MI	2
G95251MI	3
G95251MI	5
G95251MI	6
G95251MI	7
G95260HV	Some monosaccharide(s) has no ID in monosaccharide DB
G95260HV	1
G95260HV	2
G95260HV	3
G95260HV	5
G95260HV	6
G95260HV	7
G95298UR	1
G95298UR	2
G95298UR	3
G95298UR	5
G95298UR	6
G95298UR	7
G95333ZG	Some monosaccharide(s) has no ID in monosaccharide DB
G95333ZG	1
G95333ZG	2
G95333ZG	3
G95333ZG	5
G95333ZG	6
G95334YI	Some monosaccharide(s) has no ID in monosaccharide DB
G95334YI	1
G95334YI	2
G95334YI	3
G95334YI	5
G95334YI	6
G95335FK	Some monosaccharide(s) has no ID in monosaccharide DB
G95335FK	1
G95335FK	2
G95335FK	3
G95335FK	5
G95335FK	7
G95335FK	10
G95335FK	16
G95336MK	1
G95336MK	2
G95336MK	3
G95336MK	5
G95336MK	7
G95357RI	Some monosaccharide(s) has no ID in monosaccharide DB
G95357RI	8
G95375WT	1
G95375WT	2
G95375WT	3
G95375WT	5
G95375WT	7
G95375WT	15
G95382MF	Some monosaccharide(s) has no ID in monosaccharide DB
G95382MF	1
G95382MF	3
G95382MF	5
G95382MF	12
G95393JS	1
G95393JS	2
G95393JS	3
G95393JS	5
G95393JS	7
G95393JS	10
G95420RF	1
G95420RF	2
G95420RF	3
G95420RF	5
G95420RF	7
G95437AC	Some monosaccharide(s) has no ID in monosaccharide DB
G95437AC	1
G95437AC	2
G95437AC	3
G95437AC	5
G95437AC	7
G95440SV	Some monosaccharide(s) has no ID in monosaccharide DB
G95440SV	1
G95440SV	2
G95440SV	3
G95440SV	5
G95440SV	6
G95440SV	7
G95462VZ	1
G95462VZ	2
G95462VZ	3
G95462VZ	5
G95462VZ	6
G95462VZ	7
G95462VZ	15
G95473VJ	Some monosaccharide(s) has no ID in monosaccharide DB
G95473VJ	1
G95473VJ	2
G95473VJ	3
G95473VJ	5
G95473VJ	7
G95473VJ	12
G95490LA	1
G95490LA	2
G95490LA	3
G95490LA	5
G95490LA	7
G95491GH	Some monosaccharide(s) has no ID in monosaccharide DB
G95528UC	1
G95528UC	2
G95528UC	3
G95528UC	5
G95528UC	7
G95528UC	15
G95536UW	Some monosaccharide(s) has no ID in monosaccharide DB
G95536UW	1
G95536UW	2
G95536UW	3
G95536UW	5
G95536UW	6
G95536UW	7
G95537KQ	Some monosaccharide(s) has no ID in monosaccharide DB
G95537KQ	1
G95537KQ	2
G95537KQ	3
G95537KQ	5
G95542JQ	1
G95542JQ	2
G95542JQ	3
G95542JQ	5
G95542JQ	6
G95542JQ	7
G95567CI	1
G95567CI	18
G95575GS	Some monosaccharide(s) has no ID in monosaccharide DB
G95575GS	1
G95575GS	3
G95575GS	5
G95575GS	7
G95584MN	Some monosaccharide(s) has no ID in monosaccharide DB
G95584MN	1
G95584MN	2
G95584MN	3
G95584MN	5
G95584MN	7
G95589FK	Some monosaccharide(s) has no ID in monosaccharide DB
G95589FK	1
G95589FK	3
G95589FK	5
G95589FK	7
G95616YE	Some monosaccharide(s) has no ID in monosaccharide DB
G95616YE	1
G95616YE	2
G95616YE	3
G95616YE	5
G95617FJ	1
G95617FJ	2
G95617FJ	3
G95617FJ	5
G95617FJ	7
G95619PX	1
G95619PX	2
G95619PX	3
G95619PX	5
G95619PX	6
G95619PX	15
G95639RD	Some monosaccharide(s) has no ID in monosaccharide DB
G95639RD	1
G95639RD	2
G95639RD	3
G95639RD	5
G95639RD	6
G95655OA	Some monosaccharide(s) has no ID in monosaccharide DB
G95655OA	1
G95655OA	3
G95655OA	5
G95655OA	7
G95655OA	173
G95658PH	1
G95658PH	2
G95658PH	3
G95658PH	5
G95658PH	6
G95658PH	7
G95658PH	12
G95660LN	Some monosaccharide(s) has no ID in monosaccharide DB
G95660LN	1
G95660LN	2
G95660LN	3
G95660LN	5
G95660LN	6
G95677OZ	1
G95677OZ	3
G95677OZ	4
G95677OZ	5
G95695ZV	1
G95695ZV	2
G95695ZV	3
G95695ZV	5
G95713LQ	Some monosaccharide(s) has no ID in monosaccharide DB
G95713LQ	1
G95713LQ	3
G95713LQ	5
G95713LQ	8
G95739UA	1
G95739UA	2
G95739UA	18
G95786NX	Some monosaccharide(s) has no ID in monosaccharide DB
G95786NX	1
G95786NX	3
G95786NX	5
G95788IL	Some monosaccharide(s) has no ID in monosaccharide DB
G95788IL	1
G95788IL	2
G95788IL	3
G95788IL	5
G95788IL	7
G95788IL	12
G95801EZ	1
G95801EZ	2
G95801EZ	31
G95861KV	1
G95861KV	2
G95861KV	3
G95861KV	5
G95861KV	6
G95861KV	7
G95882HX	Some monosaccharide(s) has no ID in monosaccharide DB
G95882HX	1
G95882HX	2
G95882HX	7
G95882HX	14
G95898GD	1
G95898GD	2
G95898GD	3
G95898GD	5
G95898GD	7
G95901MC	1
G95901MC	3
G95901MC	5
G95901MC	7
G95910WJ	Some monosaccharide(s) has no ID in monosaccharide DB
G95910WJ	1
G95910WJ	2
G95910WJ	3
G95910WJ	5
G95910WJ	6
G95910WJ	7
G95919TI	1
G95919TI	2
G95919TI	3
G95919TI	5
G95919TI	7
G95924JX	1
G95924JX	2
G95924JX	3
G95924JX	5
G95924JX	6
G95952ST	Some monosaccharide(s) has no ID in monosaccharide DB
G95952ST	1
G95952ST	2
G95952ST	3
G95952ST	5
G95952ST	6
G95952ST	7
G95956WE	1
G95956WE	2
G95956WE	3
G95956WE	5
G95963DM	1
G95963DM	3
G95963DM	5
G95984JN	Some monosaccharide(s) has no ID in monosaccharide DB
G95984JN	1
G95984JN	2
G95984JN	3
G95984JN	5
G95984JN	6
G95984JN	7
G95994EE	Some monosaccharide(s) has no ID in monosaccharide DB
G95994EE	1
G95994EE	2
G95994EE	3
G95994EE	5
G95994EE	7
G95994EE	10
G95997CK	Some monosaccharide(s) has no ID in monosaccharide DB
G95997CK	1
G95997CK	2
G95997CK	3
G95997CK	5
G95997CK	6
G95997CK	7
G95997CK	12
G96004HC	Some monosaccharide(s) has no ID in monosaccharide DB
G96004HC	1
G96004HC	2
G96004HC	3
G96004HC	5
G96004HC	6
G96010OZ	Some monosaccharide(s) has no ID in monosaccharide DB
G96010OZ	1
G96010OZ	2
G96010OZ	3
G96010OZ	6
G96010OZ	7
G96017QA	Some monosaccharide(s) has no ID in monosaccharide DB
G96017QA	1
G96017QA	2
G96024GG	1
G96024GG	3
G96024GG	5
G96045AL	1
G96045AL	2
G96045AL	3
G96045AL	5
G96045AL	6
G96045AL	7
G96045AL	15
G96057TO	Some monosaccharide(s) has no ID in monosaccharide DB
G96057TO	2
G96057TO	7
G96063MG	1
G96063MG	2
G96063MG	3
G96063MG	5
G96063MG	12
G96079KC	Some monosaccharide(s) has no ID in monosaccharide DB
G96079KC	1
G96079KC	2
G96079KC	3
G96079KC	5
G96079QX	Some monosaccharide(s) has no ID in monosaccharide DB
G96079QX	1
G96079QX	2
G96079QX	3
G96079QX	5
G96079QX	6
G96079QX	7
G96079QX	12
G96081GH	Some monosaccharide(s) has no ID in monosaccharide DB
G96081GH	1
G96081GH	2
G96081GH	3
G96081GH	5
G96081GH	6
G96081GH	7
G96081GH	12
G96091LW	1
G96091LW	2
G96091LW	3
G96091LW	5
G96095QD	1
G96095QD	2
G96095QD	3
G96095QD	5
G96095QD	6
G96095QD	7
G96113SZ	1
G96113SZ	2
G96113SZ	3
G96113SZ	5
G96113SZ	7
G96122UB	Some monosaccharide(s) has no ID in monosaccharide DB
G96122UB	1
G96122UB	2
G96122UB	3
G96122UB	5
G96122UB	6
G96153DN	1
G96153DN	3
G96153DN	5
G96153DN	8
G96168ED	1
G96168ED	2
G96168ED	3
G96168ED	5
G96168ED	7
G96168ED	15
G96175KT	Some monosaccharide(s) has no ID in monosaccharide DB
G96175KT	1
G96175KT	2
G96175KT	3
G96175KT	5
G96175KT	6
G96175KT	222
G96214EI	1
G96214EI	2
G96214EI	4
G96214EI	6
G96223WK	1
G96223WK	2
G96223WK	3
G96223WK	5
G96223WK	7
G96223WK	10
G96225KT	Some monosaccharide(s) has no ID in monosaccharide DB
G96225KT	1
G96225KT	2
G96225KT	3
G96235XM	1
G96235XM	2
G96235XM	3
G96235XM	5
G96235XM	6
G96235XM	7
G96251ED	1
G96251ED	2
G96251ED	3
G96251ED	5
G96251ED	15
G96283OE	Some monosaccharide(s) has no ID in monosaccharide DB
G96283OE	1
G96283OE	2
G96283OE	3
G96283OE	5
G96349RY	Some monosaccharide(s) has no ID in monosaccharide DB
G96349RY	1
G96349RY	2
G96349RY	7
G96359AD	Some monosaccharide(s) has no ID in monosaccharide DB
G96359AD	1
G96359AD	13
G96364RV	Some monosaccharide(s) has no ID in monosaccharide DB
G96364RV	1
G96364RV	2
G96364RV	7
G96364RV	14
G96370EB	1
G96370EB	3
G96370EB	5
G96370EB	7
G96370EB	11
G96401FK	1
G96401FK	2
G96401FK	4
G96401FK	6
G96401FK	7
G96417PJ	1
G96417PJ	2
G96417PJ	3
G96417PJ	5
G96439CH	1
G96439CH	2
G96439CH	3
G96439CH	5
G96439CH	6
G96439CH	15
G96445EY	1
G96445EY	2
G96445EY	3
G96445EY	5
G96445EY	6
G96445EY	7
G96445EY	15
G96463EY	Some monosaccharide(s) has no ID in monosaccharide DB
G96463EY	1
G96463EY	2
G96463EY	7
G96503EZ	1
G96503EZ	2
G96503EZ	3
G96503EZ	5
G96503EZ	6
G96503EZ	7
G96538JO	1
G96538JO	2
G96538JO	4
G96538JO	7
G96538JO	14
G96570OI	1
G96570OI	3
G96570OI	5
G96570OI	15
G96579KL	Some monosaccharide(s) has no ID in monosaccharide DB
G96579KL	1
G96579KL	2
G96579KL	3
G96579KL	5
G96579KL	6
G96596OC	2
G96596OC	4
G96596OC	12
G96596OC	222
G96674LJ	1
G96674LJ	2
G96674LJ	3
G96674LJ	5
G96674LJ	6
G96674LJ	7
G96681ZB	6
G96681ZB	12
G96709CX	1
G96709CX	2
G96709CX	4
G96709CX	6
G96717WN	1
G96717WN	2
G96717WN	3
G96717WN	5
G96717WN	7
G96717WN	15
G96717WN	38
G96719MC	1
G96719MC	2
G96719MC	3
G96719MC	5
G96719MC	6
G96719MC	7
G96738MG	1
G96738MG	2
G96738MG	3
G96738MG	5
G96738MG	7
G96738MG	15
G96746BC	1
G96746BC	2
G96746BC	7
G96746BC	18
G96758WF	1
G96758WF	2
G96758WF	6
G96758WF	7
G96758WF	18
G96768SN	Some monosaccharide(s) has no ID in monosaccharide DB
G96768SN	1
G96768SN	3
G96768SN	5
G96768SN	7
G96771UL	1
G96771UL	3
G96771UL	5
G96794ZC	Some monosaccharide(s) has no ID in monosaccharide DB
G96794ZC	1
G96794ZC	2
G96794ZC	3
G96794ZC	5
G96794ZC	6
G96797OU	Some monosaccharide(s) has no ID in monosaccharide DB
G96797OU	1
G96797OU	13
G96823NW	Some monosaccharide(s) has no ID in monosaccharide DB
G96823NW	6
G96834JC	2
G96834JC	4
G96834JC	12
G96839UN	Some monosaccharide(s) has no ID in monosaccharide DB
G96839UN	1
G96839UN	2
G96839UN	3
G96839UN	5
G96841SQ	1
G96841SQ	2
G96841SQ	3
G96841SQ	5
G96841SQ	6
G96841SQ	15
G96852FA	Some monosaccharide(s) has no ID in monosaccharide DB
G96852FA	1
G96852FA	2
G96852FA	3
G96852FA	5
G96852FA	6
G96861IW	Some monosaccharide(s) has no ID in monosaccharide DB
G96861IW	1
G96861IW	2
G96861IW	3
G96861IW	5
G96861IW	7
G96881BQ	7
G96894DL	Some monosaccharide(s) has no ID in monosaccharide DB
G96894DL	1
G96894DL	2
G96894DL	3
G96894DL	5
G96894DL	6
G96894DL	7
G96896RL	Some monosaccharide(s) has no ID in monosaccharide DB
G96896RL	1
G96896RL	2
G96896RL	3
G96896RL	5
G96896RL	6
G96896RL	7
G96906RY	Some monosaccharide(s) has no ID in monosaccharide DB
G96906RY	1
G96906RY	2
G96906RY	3
G96906RY	5
G96915NW	1
G96915NW	2
G96915NW	3
G96915NW	5
G96915NW	6
G96915NW	15
G96916QO	Some monosaccharide(s) has no ID in monosaccharide DB
G96916QO	1
G96916QO	2
G96916QO	3
G96916QO	5
G96916QO	6
G96916QO	7
G96919WB	1
G96919WB	2
G96919WB	3
G96919WB	5
G96921ZU	1
G96921ZU	2
G96921ZU	3
G96921ZU	5
G96921ZU	6
G96921ZU	7
G96932XT	Some monosaccharide(s) has no ID in monosaccharide DB
G96932XT	1
G96932XT	2
G96932XT	3
G96932XT	5
G96932XT	6
G96932XT	7
G96963QG	1
G96963QG	2
G96963QG	3
G96963QG	5
G96963QG	6
G96988DW	Some monosaccharide(s) has no ID in monosaccharide DB
G96988DW	1
G96988DW	2
G96988DW	3
G96988DW	5
G97023FS	Some monosaccharide(s) has no ID in monosaccharide DB
G97023FS	1
G97023FS	3
G97023FS	5
G97028UT	Some monosaccharide(s) has no ID in monosaccharide DB
G97028UT	1
G97028UT	3
G97028UT	5
G97051EO	Some monosaccharide(s) has no ID in monosaccharide DB
G97051EO	1
G97051EO	2
G97051EO	3
G97051EO	5
G97083VO	Some monosaccharide(s) has no ID in monosaccharide DB
G97083VO	1
G97083VO	2
G97083VO	6
G97109LT	Some monosaccharide(s) has no ID in monosaccharide DB
G97109LT	1
G97109LT	2
G97109LT	3
G97109LT	5
G97109LT	7
G97123IR	Some monosaccharide(s) has no ID in monosaccharide DB
G97123IR	1
G97123IR	3
G97123IR	5
G97123TW	Some monosaccharide(s) has no ID in monosaccharide DB
G97123TW	1
G97123TW	2
G97123TW	3
G97123TW	5
G97123TW	6
G97123TW	7
G97130PD	Some monosaccharide(s) has no ID in monosaccharide DB
G97130PD	1
G97130PD	2
G97130PD	3
G97130PD	5
G97130PD	7
G97168TC	Some monosaccharide(s) has no ID in monosaccharide DB
G97168TC	1
G97168TC	2
G97168TC	6
G97168TC	7
G97185IQ	Some monosaccharide(s) has no ID in monosaccharide DB
G97185IQ	1
G97185IQ	2
G97185IQ	3
G97185IQ	5
G97185IQ	6
G97185IQ	7
G97212ZE	Some monosaccharide(s) has no ID in monosaccharide DB
G97212ZE	1
G97212ZE	2
G97212ZE	3
G97212ZE	7
G97292GW	Some monosaccharide(s) has no ID in monosaccharide DB
G97292GW	1
G97292GW	3
G97292GW	5
G97304IA	Some monosaccharide(s) has no ID in monosaccharide DB
G97304IA	1
G97317HP	Some monosaccharide(s) has no ID in monosaccharide DB
G97317HP	1
G97317HP	2
G97317HP	3
G97317HP	5
G97317HP	6
G97317HP	10
G97352VJ	Some monosaccharide(s) has no ID in monosaccharide DB
G97352VJ	1
G97352VJ	2
G97352VJ	3
G97352VJ	5
G97352VJ	7
G97353GO	1
G97353GO	3
G97353GO	5
G97353GO	7
G97353GO	15
G97413OV	1
G97413OV	2
G97413OV	7
G97413OV	18
G97423PY	1
G97423PY	3
G97423PY	5
G97436XI	1
G97436XI	2
G97436XI	18
G97436XI	215
G97452SL	Some monosaccharide(s) has no ID in monosaccharide DB
G97452SL	1
G97452SL	2
G97452SL	7
G97452SL	14
G97453GF	1
G97453GF	2
G97453GF	3
G97453GF	5
G97453GF	6
G97453GF	7
G97455PT	1
G97455PT	3
G97455PT	5
G97480VZ	2
G97480VZ	6
G97480VZ	11
G97489LK	Some monosaccharide(s) has no ID in monosaccharide DB
G97489LK	1
G97489LK	2
G97489LK	3
G97489LK	5
G97489LK	6
G97489LK	15
G97501MA	1
G97501MA	2
G97501MA	7
G97501MA	14
G97523ON	Some monosaccharide(s) has no ID in monosaccharide DB
G97523ON	1
G97523ON	2
G97523ON	3
G97523ON	5
G97523ON	6
G97523ON	7
G97548TA	Some monosaccharide(s) has no ID in monosaccharide DB
G97548TA	1
G97548TA	2
G97548TA	3
G97548TA	5
G97553BW	1
G97553BW	2
G97553BW	3
G97553BW	5
G97553BW	6
G97553BW	7
G97553BW	15
G97569KL	Some monosaccharide(s) has no ID in monosaccharide DB
G97569KL	6
G97575FW	Some monosaccharide(s) has no ID in monosaccharide DB
G97575FW	1
G97575FW	2
G97575FW	3
G97575FW	5
G97575FW	6
G97607IA	1
G97607IA	2
G97607IA	3
G97607IA	5
G97607IA	6
G97607IA	7
G97607IA	15
G97674NY	1
G97674NY	2
G97674NY	3
G97674NY	5
G97674NY	6
G97674NY	7
G97709WW	Some monosaccharide(s) has no ID in monosaccharide DB
G97709WW	1
G97709WW	2
G97709WW	3
G97709WW	5
G97709WW	6
G97720QM	1
G97720QM	2
G97720QM	3
G97720QM	5
G97720QM	6
G97765TT	1
G97765TT	2
G97765TT	3
G97765TT	5
G97765TT	7
G97765TT	14
G97832IV	Some monosaccharide(s) has no ID in monosaccharide DB
G97832IV	1
G97832IV	3
G97832IV	5
G97832IV	6
G97832IV	12
G97842ZO	Some monosaccharide(s) has no ID in monosaccharide DB
G97842ZO	1
G97842ZO	2
G97842ZO	3
G97842ZO	5
G97842ZO	6
G97842ZO	7
G97874DV	18
G97874DV	367
G97894OW	Some monosaccharide(s) has no ID in monosaccharide DB
G97894OW	1
G97894OW	2
G97894OW	3
G97894OW	5
G97895RK	1
G97895RK	2
G97895RK	3
G97895RK	5
G97895RK	6
G97904NO	1
G97904NO	2
G97904NO	3
G97904NO	5
G97904NO	6
G97904NO	15
G97908CK	Some monosaccharide(s) has no ID in monosaccharide DB
G97938ZK	Some monosaccharide(s) has no ID in monosaccharide DB
G97938ZK	1
G97938ZK	3
G97938ZK	5
G97948YW	Some monosaccharide(s) has no ID in monosaccharide DB
G97948YW	1
G97948YW	3
G97948YW	5
G97948YW	12
G97953NC	Some monosaccharide(s) has no ID in monosaccharide DB
G97953NC	2
G97953NC	7
G97975GF	1
G97975GF	2
G97975GF	4
G97975GF	7
G97975GF	12
G97975GF	14
G98030BR	Some monosaccharide(s) has no ID in monosaccharide DB
G98030BR	1
G98030BR	2
G98030BR	3
G98030BR	5
G98030BR	6
G98030BR	7
G98030BR	10
G98066UT	1
G98066UT	3
G98066UT	5
G98066UT	12
G98073MH	Some monosaccharide(s) has no ID in monosaccharide DB
G98073MH	1
G98073MH	2
G98073MH	6
G98073MH	7
G98115AV	1
G98115AV	2
G98115AV	3
G98115AV	5
G98115AV	7
G98132BH	Some monosaccharide(s) has no ID in monosaccharide DB
G98132BH	1
G98132BH	2
G98132BH	3
G98132BH	5
G98132BH	7
G98140IX	1
G98140IX	3
G98140IX	5
G98207CW	Some monosaccharide(s) has no ID in monosaccharide DB
G98207CW	1
G98207CW	2
G98207CW	3
G98207CW	5
G98207CW	6
G98212GQ	Some monosaccharide(s) has no ID in monosaccharide DB
G98212GQ	1
G98212GQ	2
G98212GQ	3
G98212GQ	5
G98212GQ	6
G98217YG	Some monosaccharide(s) has no ID in monosaccharide DB
G98217YG	1
G98217YG	2
G98217YG	3
G98217YG	5
G98217YG	7
G98223HN	Some monosaccharide(s) has no ID in monosaccharide DB
G98223HN	1
G98223HN	2
G98223HN	3
G98223HN	5
G98223HN	367
G98292JT	Some monosaccharide(s) has no ID in monosaccharide DB
G98292JT	1
G98292JT	2
G98292JT	3
G98292JT	5
G98304AO	7
G98304AO	15
G98308VA	1
G98308VA	2
G98308VA	7
G98308VA	18
G98318PN	Some monosaccharide(s) has no ID in monosaccharide DB
G98318PN	1
G98318PN	2
G98318PN	6
G98327TQ	Some monosaccharide(s) has no ID in monosaccharide DB
G98327TQ	1
G98327TQ	2
G98335IX	2
G98335IX	6
G98335IX	16
G98338IO	Some monosaccharide(s) has no ID in monosaccharide DB
G98338IO	1
G98338IO	2
G98338IO	3
G98338IO	5
G98338IO	6
G98366ZJ	1
G98366ZJ	2
G98366ZJ	3
G98366ZJ	5
G98366ZJ	6
G98369DU	Some monosaccharide(s) has no ID in monosaccharide DB
G98369DU	1
G98369DU	2
G98369DU	3
G98369DU	5
G98369DU	10
G98393IW	Some monosaccharide(s) has no ID in monosaccharide DB
G98393IW	1
G98393IW	2
G98398TH	Some monosaccharide(s) has no ID in monosaccharide DB
G98398TH	1
G98398TH	3
G98398TH	5
G98398TH	7
G98417SQ	Some monosaccharide(s) has no ID in monosaccharide DB
G98417SQ	1
G98417SQ	2
G98419CX	1
G98419CX	2
G98419CX	3
G98419CX	5
G98419CX	7
G98419CX	14
G98419CX	15
G98425JK	Some monosaccharide(s) has no ID in monosaccharide DB
