SID,REGID,CID
252290315,G96991NM,91857161
252290314,G96976GM,136666680
252290313,G90479EZ,91857159
252290312,G03330ED,10909020
252290311,G78239PM,91857158
252290310,G68344AN,45480574
252290309,G68366MI,91857157
252290308,G74975SV,91857156
252290307,G60631AC,91857155
252290306,G78678GP,91857154
252290305,G97778TR,91857153
252290304,G77496WX,91857152
252290303,G48597RA,91857151
252290302,G23438NR,91857150
252290301,G80926OA,44263859
252290300,G06250ZP,71297568
252290299,G60650EN,91857149
252290298,G10571CF,91857148
252290297,G23067RI,56614780
252290296,G78236BI,91857147
252290295,G35286RN,91857146
252290294,G92621TL,91857145
252290293,G89070EV,91857144
252290292,G28370RI,91857143
252290291,G88631VR,91857142
252290290,G31839TR,91857141
252290289,G05216VK,91857140
252290288,G83540SE,71297898
252290287,G10509UC,91857139
252290286,G75723HG,91857138
252290285,G21842MZ,91857137
252290284,G97734LX,91857136
252290283,G25872UR,91857135
252290282,G70140QB,91857134
252290281,G82688ED,44611310
252290280,G48614JL,91857133
252290279,G52111BX,91857132
252290278,G81471LE,91857131
252290277,G99415KF,91857130
252290276,G84447GQ,91857129
252290275,G40467AO,91857128
252290274,G33373MR,91857127
252290273,G96966LA,91857126
252290272,G61883WS,91857125
252290271,G33394ZE,91857124
252290270,G71178HV,91857123
252290269,G29548YX,70678946
252290268,G29988WQ,91857122
252290267,G63302YP,91857121
252290266,G01406BM,91857120
252290265,G55051BJ,91857119
252290264,G36150LU,91857118
252290263,G84467PF,91857117
252290262,G51655VG,91857116
252290261,G55463SG,91857115
252290260,G00504NZ,53239727
252290259,G92053QM,5289608
252290258,G02387FV,91857114
252290257,G05108UT,71297363
252290256,G95266QE,91857113
252290255,G74484ON,91857112
252290254,G94127QR,91857111
252290253,G77475MM,91857110
252290252,G07490EK,11013287
252290251,G33080RE,136666679
252290250,G70161LS,91857108
252290249,G43839NY,91857107
252290248,G14326YE,91857106
252290247,G10339TL,91857105
252290246,G63472XV,53239712
252290245,G02262UA,91857104
252290244,G20204WB,91857103
252290243,G20269AL,91857102
252290242,G14561VC,71297244
252290241,G45121CA,91857101
252290240,G74029ZL,91857100
252290239,G31573HO,91857099
252290238,G44055OI,91857098
252290237,G04205VL,91857097
252290236,G32584EV,91857096
252290235,G95645ZC,91857095
252290234,G15335CE,14298903
252290233,G58310PV,91857094
252290232,G35428QY,91857093
252290231,G46743EW,91857092
252290230,G39783KO,91857091
252290229,G03432PP,91857090
252290228,G99664XK,91857089
252290227,G97425NW,91857088
252290226,G51402FG,91857087
252290225,G29729BX,91857086
252290224,G01727PW,91857085
252290223,G90271EB,91857084
252290222,G34524XG,10029060
252290221,G06311TB,91857083
252290220,G33928JK,91857082
252290219,G38369AA,91857081
252290218,G10292TC,91857080
252290217,G39740CJ,91857079
252290216,G08493GY,91857078
252290215,G11386DK,91857077
252290214,G03154OW,91857076
252290213,G61046EN,91857075
252290212,G98394QG,91857074
252290211,G69864PN,11968638
252290210,G09947VE,91857073
252290209,G19447ZX,71297566
252290208,G56076SG,91857072
252290207,G18795OB,91857071
252290206,G61266PA,91857070
252290205,G63342TJ,91857069
252290204,G03016BW,91857068
252290203,G35372BP,57207312
252290202,G96771TP,91857067
252290201,G27835VA,91857066
252290200,G33755AN,91857065
252290199,G24062HN,91857064
252290198,G20222KH,71298305
252290197,G65971NQ,91857063
252290196,G97423JA,70678533
252290195,G53524FC,91857062
252290194,G63411NB,91857061
252290193,G55801YT,91857060
252290192,G68195QP,91857059
252290191,G39125OY,91857058
252290190,G51400HU,91857057
252290189,G31034KT,91857056
252290188,G32927FC,91857055
252290187,G69471CU,91857054
252290186,G11198HA,91857053
252290185,G83782WR,91857052
252290184,G89372KH,91857051
252290183,G79808MN,91857050
252290182,G43103QD,91857049
252290181,G06768XI,71297338
252290180,G99510WI,71297254
252290179,G33101CG,91857048
252290178,G94396BB,91857047
252290177,G11176KW,91857046
252290176,G83666FZ,70679212
252290175,G25748ME,91857045
252290174,G32113QD,91857044
252290173,G98559XP,91857043
252290172,G79875YF,91857042
252290171,G14266HU,91857041
252290170,G75488YU,91857040
252290169,G79368CP,91857039
252290168,G29703NT,90659858
252290167,G28270TZ,91857038
252290166,G48110RB,91857037
252290165,G59734TZ,91857036
252290164,G26087MN,91857035
252290163,G30618VC,91857034
252290162,G59052JN,91857033
252290161,G87907JO,91857032
252290160,G32112SX,91857031
252290159,G90130AG,91857030
252290158,G94445GS,91857029
252290157,G82221BU,91857028
252290156,G11827PW,91857027
252290155,G58808TX,71297760
252290154,G39710QM,91857026
252290153,G48076SF,91857025
252290152,G28321HL,91857024
252290151,G61027RP,91857023
252290150,G36777IJ,71298297
252290149,G62199WN,91857022
252290148,G48524PJ,91857021
252290147,G24553WE,91857020
252290146,G30966TU,91857019
252290145,G85750HN,91857018
252290144,G86979HX,91857017
252290143,G62732AB,10147060
252290142,G88024XM,91857016
252290141,G53730LB,91857015
252290140,G01935FK,70679046
252290139,G60506UU,91857014
252290138,G50687AC,91857013
252290137,G16353SN,53239714
252290136,G98788IG,91849196
252290135,G51466UO,91857012
252290134,G52088TD,91857011
252290133,G35724NW,91857010
252290132,G16567UO,71298252
252290131,G52558KX,91857009
252290130,G65481GA,71298516
252290129,G23018CO,91857008
252290128,G10738NK,91857007
252290127,G55849PV,91857006
252290126,G14942ZU,71297597
252290125,G72802WN,91857005
252290124,G18237PC,91857004
252290123,G63298FN,91857003
252290122,G09048BA,91857002
252290121,G02072LK,91857001
252290120,G82619QL,91857000
252290119,G05484KA,91856999
252290118,G89532GI,91856998
252290117,G23778LQ,439709
252290116,G84288XC,91856997
252290115,G11509RN,91856996
252290114,G74054RO,71297340
252290113,G47486DS,91856995
252290112,G15790SC,91856994
252290111,G64589FV,91856993
252290110,G95491GH,91856992
252290109,G97511SW,91856991
252290108,G77273YB,91856990
252290107,G05948HK,71297673
252290106,G42343WF,91856989
252290105,G93762IB,91856988
252290104,G03545AJ,91856987
252290103,G73753UM,91856986
252290102,G48342MB,91856985
252290101,G39624AY,91856984
252290100,G97190DS,91856983
252290099,G31993QW,71297784
252290098,G90155RZ,91856982
252290097,G25042AN,91856981
252290096,G53734CY,91856980
252290095,G22521PR,91856979
252290094,G50146AM,13489094
252290093,G98906VR,91856978
252290092,G43950UU,91856977
252290091,G70444FA,71298081
252290090,G91544DS,91856976
252290089,G41812WD,91856975
252290088,G14106NO,91856974
252290087,G88122BX,91856973
252290086,G57035US,91856972
252290085,G25742AK,10929211
252290084,G48646TF,91856971
252290083,G84650VX,91856970
252290082,G09727XA,71297730
252290081,G60833BB,71298463
252290080,G04065SU,91856969
252290079,G64922XJ,91856968
252290078,G40341NV,91856967
252290077,G53480FX,10234335
252290076,G85226NV,91856966
252290075,G64154RG,91856965
252290074,G69746MY,91856964
252290073,G40269CS,91856963
252290072,G68946DB,91856962
252290071,G42426DS,91856961
252290070,G48415TJ,71297312
252290069,G31174IN,45480575
252290068,G23119MJ,91856960
252290067,G83006AQ,91856959
252290066,G79457WN,91856958
252290065,G35743OI,91856957
252290064,G56363KQ,91856956
252290063,G03821PP,91856955
252290062,G34863TS,71298281
252290061,G39272PO,91856954
252290060,G67126HO,91856953
252290059,G83006QK,91856952
252290058,G82050MN,91856951
252290057,G85287GS,91856950
252290056,G20681GO,91856949
252290055,G99768EW,91856948
252290054,G23246WN,91856947
252290053,G25479BB,91856946
252290052,G04669JB,91856945
252290051,G36085PU,91856944
252290050,G20578GS,91856943
252290049,G55297HB,91856942
252290048,G33264BF,91856941
252290047,G57962KF,91856940
252290046,G89762UA,91856939
252290045,G15861JH,91856938
252290044,G86614XL,439764
252290043,G01004EV,91856937
252290042,G63363XX,46878601
252290041,G16332UQ,91856936
252290040,G40221BS,34173590
252290039,G66132ZL,91856935
252290038,G51610BJ,91856934
252290037,G85229BX,91856933
252290036,G52535WI,91856932
252290035,G14798IX,91856931
252290034,G37918TV,91856930
252290033,G39531LA,71297838
252290032,G96260GC,91856929
252290031,G98673NE,91856928
252290030,G89765ZS,91856927
252290029,G87517PM,91856926
252290028,G25382JX,91856925
252290027,G49598JM,91856924
252290026,G42903SQ,91856923
252290025,G50190XI,67810472
252290024,G61245NC,91856922
252290023,G55126WZ,91856921
252290022,G65220IW,91856920
252290021,G86832LA,12314994
252290020,G22686TA,91856919
252290019,G23463KX,71298500
252290018,G12651WP,91856918
252290017,G77748YL,14282016
252290016,G23463HL,91856917
252290015,G47508TK,91856916
252290014,G84987IW,91856915
252290013,G28416YP,91856914
252290012,G16194TN,91856913
252290011,G82618CT,91856912
252290010,G34350HE,91856911
252290009,G93330CR,91856910
252290008,G75530MD,91856909
252290007,G19995HB,91856908
252290006,G02025MF,91856907
252290005,G94806YM,71297890
252290004,G91508RU,91856906
252290003,G42686NP,91856905
252290002,G81534KB,91856904
252290001,G32313GS,91856903
252290000,G76931AL,91856902
252289999,G07875MT,136666038
252289998,G57764KC,91856901
252289997,G52934AK,91856900
252289996,G55205ZV,49852424
252289995,G15001YX,91856899
252289994,G77058YR,91856898
252289993,G96974IH,136666037
252289992,G02970WT,91856896
252289991,G10197OY,91856895
252289990,G93267XR,91856894
252289989,G95554JA,91856893
252289988,G18495ED,71298359
252289987,G02049IZ,91856892
252289986,G50643IK,91856891
252289985,G36327JC,68981565
252289984,G18186LB,91856890
252289983,G53652MS,91856889
252289982,G17470DT,91856888
252289981,G13548FA,91856887
252289980,G28449FY,91856886
252289979,G71322PZ,91856885
252289978,G34124RD,91856884
252289977,G75277CR,91856883
252289976,G32752LD,91856882
252289975,G89122GR,91856881
252289974,G09826WW,91856880
252289973,G79916NT,71297948
252289972,G17428ZZ,91856879
252289971,G08898NO,91856878
252289970,G88227QI,91856877
252289969,G53812TY,91856876
252289968,G21381MC,91856875
252289967,G91118AS,91856874
252289966,G27560AI,91856873
252289965,G06510BN,91856872
252289964,G49001ZT,91856871
252289963,G25173BQ,91856870
252289962,G28484YT,91856869
252289961,G32751TM,91856868
252289960,G23795SX,91856867
252289959,G44632DP,91856866
252289958,G25559RS,91856865
252289957,G60235MM,91856864
252289956,G46410MV,91856863
252289955,G97640EY,91856862
252289954,G86478BT,91856861
252289953,G04854NQ,91856860
252289952,G87310ZF,91856859
252289951,G47734YR,91856858
252289950,G40455IF,91856857
252289949,G79349EV,91856856
252289948,G79636NQ,91856855
252289947,G52179QP,91856854
252289946,G94133JU,91856853
252289945,G30453OT,91856852
252289944,G00826SV,91856851
252289943,G30781KG,91856850
252289942,G46432HW,71297996
252289941,G23101QJ,91856849
252289940,G52492KP,91856848
252289939,G05408YD,91856847
252289938,G09604EH,444670
252289937,G45746QF,91856846
252289936,G47973RJ,91856845
252289935,G72782OT,91856844
252289934,G85552PR,91856843
252289933,G48699XJ,91856842
252289932,G50103EO,91856841
252289931,G46080ZC,91856840
252289930,G67069KV,91856839
252289929,G56026PA,91856838
252289928,G99568AR,71297962
252289927,G89783UE,91856837
252289926,G99775NW,91856836
252289925,G80812WN,5287805
252289924,G14089KE,91856835
252289923,G98745FI,91856834
252289922,G96541IN,91856833
252289921,G27473KH,91856832
252289920,G45752UQ,91856831
252289919,G44639PM,91856830
252289918,G92868LN,91856829
252289917,G15977FT,91856828
252289916,G69739BI,11613070
252289915,G71692VA,91856827
252289914,G94570GR,91856826
252289913,G82625KX,91856825
252289912,G32687NU,91856824
252289911,G28659UB,71297894
252289910,G02926ZU,91856823
252289909,G31221HW,91856822
252289908,G18286BM,91856821
252289907,G81646WG,91856820
252289906,G00123IP,91856819
252289905,G00123JF,11521105
252289904,G06318KV,91856818
252289903,G05260RH,91856817
252289902,G28449JB,91856816
252289901,G25869EQ,91856815
252289900,G79345TW,91856814
252289899,G13919JC,91856813
252289898,G02682HR,91856812
252289897,G87937HR,91856811
252289896,G07095PT,441421
252289895,G96898SD,91856810
252289894,G88272GG,91856809
252289893,G81646KF,91856808
252289892,G21468FB,91856807
252289891,G95990BO,91856806
252289890,G57581IQ,91856805
252289889,G04415BZ,91856804
252289888,G98959BJ,91856803
252289887,G24404SY,91856802
252289886,G52106FW,91856801
252289885,G71789BV,91856800
252289884,G32960GW,91856799
252289883,G68607SL,91856798
252289882,G41850YN,91856797
252289881,G41974MG,91856796
252289880,G92003TX,91856795
252289879,G79546WW,91856794
252289878,G86213NZ,91856793
252289877,G70565NH,91856792
252289876,G32664WG,91856791
252289875,G82038RE,71298020
252289874,G69550XF,91856790
252289873,G70919RK,91856789
252289872,G78513XO,91856788
252289871,G06087PM,91856787
252289870,G34731QC,91856786
252289869,G08105HA,91856785
252289868,G95391DQ,11823089
252289867,G32437SG,136666036
252289866,G78012VI,91856783
252289865,G04774ZB,91856782
252289864,G07990UY,91856781
252289863,G05162IT,91856780
252289862,G30535SP,91856779
252289861,G39884QV,91856778
252289860,G21816FF,91856777
252289859,G34543MD,91856776
252289858,G83412LT,91856775
252289857,G36958UT,91856774
252289856,G44266EX,91856773
252289855,G92238BK,91856772
252289854,G49065ZE,91856771
252289853,G66080JM,91856770
252289852,G14439MP,91856769
252289851,G22398CT,91856768
252289850,G22203BB,70788973
252289849,G07661GP,91856767
252289848,G46064EM,91856766
252289847,G61366ID,91856765
252289846,G91599FN,71297546
252289845,G88784SV,91856764
252289844,G83582BK,91856763
252289843,G82265JF,91856762
252289842,G81397LO,91856761
252289841,G70283AS,91856760
252289840,G68333JQ,91856759
252289839,G58620TK,91856758
252289838,G57611ZA,91856757
252289837,G55662YU,91856756
252289836,G49966IY,91856755
252289835,G49599HG,91856754
252289834,G47928KI,50992085
252289833,G44739HH,91856753
252289832,G31865AG,70698314
252289831,G30553WH,91856752
252289830,G29949IO,91856751
252289829,G28720MP,71297465
252289828,G19949UL,91856750
252289827,G18863OJ,91856749
252289826,G16147MP,91856748
252289825,G05014UV,91856747
252289824,G02071VV,91856746
252289823,G94297FY,91856745
252289822,G93767PD,91856744
252289821,G91591ER,91856743
252289820,G91247WI,71297468
252289819,G87935YG,91856742
252289818,G87610PZ,91856741
252289817,G81436EU,91856740
252289816,G77960OV,91856739
252289815,G74465ET,91856738
252289814,G69804WT,70680334
252289813,G66298ZJ,91856737
252289812,G65686FS,91856736
252289811,G63496FG,91856735
252289810,G63092DE,91856734
252289809,G46922FQ,91856733
252289808,G38590XT,91856732
252289807,G25473OX,91856731
252289806,G21916IS,91856730
252289805,G19282BU,91856729
252289804,G05579FO,136666035
252289803,G04414GO,91856727
252289802,G03789VH,91856726
252289801,G02799CL,71298438
252289800,G98122MZ,91856725
252289799,G95786NX,91856724
252289798,G87680BW,91856723
252289797,G87290QO,91856722
252289796,G82882LR,91856721
252289795,G81378YR,91856720
252289794,G81214EK,91856719
252289793,G75993IV,91856718
252289792,G63832WS,91856717
252289791,G56796JJ,91856716
252289790,G50319NJ,91856715
252289789,G48389RI,91856714
252289788,G47970KN,91856713
252289787,G46098BL,91856712
252289786,G42980JL,91856711
252289785,G40336JD,91856710
252289784,G40319SF,91856709
252289783,G39213VZ,70680337
252289782,G31157QP,91856708
252289781,G24495VV,91856707
252289780,G20981PT,91856706
252289779,G19619KS,91856705
252289778,G16768QV,71298314
252289777,G15220QC,91856704
252289776,G10106TL,71297516
252289775,G08569VN,91856703
252289774,G99474SM,91856702
252289773,G98140IX,91856701
252289772,G97860FK,91856700
252289771,G97802SN,91856699
252289770,G18305DH,91856698
252289769,G40894EI,91856697
252289768,G69788BR,71298237
252289767,G92639RB,91856696
252289766,G51984LA,91856695
252289765,G40630FY,136666034
252289764,G44210YC,91856694
252289763,G88880RW,54491418
252289762,G20217CX,91856693
252289761,G99141XX,71297832
252289760,G67899LX,91856692
252289759,G11042HO,10169039
252289758,G39813YP,91856691
252289757,G61367OF,91856690
252289756,G67536FA,71297878
252289755,G88014YP,91856689
252289754,G80161SF,91856688
252289753,G34751SB,9957787
252289752,G88038QS,91856687
252289751,G92964ZO,91856686
252289750,G21113AK,91856685
252289749,G48945UO,91856684
252289748,G70073SG,10170667
252289747,G52102FU,91856683
252289746,G21421NG,91856682
252289745,G10614XK,91856681
252289744,G53909CK,91856680
252289743,G35270OJ,91856679
252289742,G02627NR,91856678
252289741,G91652OY,91856677
252289740,G27475LK,91856676
252289739,G46129QV,91856675
252289738,G41764LG,91856674
252289737,G46398BV,82170
252289736,G83113KT,91856673
252289735,G60660TF,91856672
252289734,G84506PM,91856671
252289733,G28878FC,91856670
252289732,G06511XS,91856669
252289731,G16074RV,91856668
252289730,G56993MO,91856667
252289729,G94751IN,91856666
252289728,G02998EX,10973189
252289727,G02826HN,91856665
252289726,G94156YI,91856664
252289725,G19880QK,91856663
252289724,G87685WT,91856662
252289723,G93130PS,91856661
252289722,G68137PO,440660
252289721,G58077PJ,91856660
252289720,G08269OB,91856659
252289719,G68191IE,91856658
252289718,G34771DU,91856657
252289717,G11636EE,91856656
252289716,G34547VN,91856655
252289715,G65103XZ,91856654
252289714,G39296RO,91856653
252289713,G29460KW,91856652
252289712,G64239KZ,91856651
252289711,G85790SE,91856650
252289710,G92211YV,91856649
252289709,G60741OC,91856648
252289708,G50977JR,91856647
252289707,G62505LR,91856646
252289706,G25495SR,91856645
252289705,G41183CR,91856644
252289704,G27436FG,91856643
252289703,G41762PO,91856642
252289702,G11473RQ,91856641
252289701,G34893TG,91856640
252289700,G17934XE,71297310
252289699,G67802NI,91856639
252289698,G45895GY,91856638
252289697,G32871SU,90276981
