SID,REGID,CID
445509626,G01592OT,57036269
445509627,G42333EL,53821892
445509628,G90590JM,156614263
445509629,G94210XR,7059415
445509630,G79397ZT,151474
445509631,G12951UA,92471161
445509632,G70854DZ,513472
445509633,G75177WM,156614264
445509634,G53679CZ,9549206
445509635,G22635SL,439273
445509636,G32765IV,156614265
445509637,G42620YQ,1549086
445509638,G85718EP,90659075
445509639,G90691ZN,102184082
445509640,G36011ZB,152304
445509641,G76041HK,92530122
445509642,G26655QK,67592081
445509643,G70844MN,1149665
445509644,G37362WU,156614266
445509645,G54580US,10986831
445509646,G98468VS,92092
445509647,G75214EN,6857450
445509648,G52972FR,156614267
445509649,G11303VN,22793847
445509650,G03660QE,21145289
445509651,G10737HK,156614268
445509652,G16578AT,12444980
445509653,G79023HL,102217324
445509654,G49680CB,6102462
445509655,G58981IQ,11829767
445509656,G90812SJ,6101658
445509657,G76164CY,40486040
445509658,G35230TA,6992107
445509659,G86948UP,16732251
445509660,G45841JJ,24755546
445509661,G26807PV,448686
445509662,G67672EK,3084489
445509663,G89649SD,89652230
445509664,G20985VY,131133849
445509665,G74263LC,6971020
445509666,G39340DV,439781
445509667,G57814GP,21155373
445509668,G67504SR,5289397
445509669,G88523NL,101613842
445509670,G95191MT,6857369
445509671,G98627TX,440271
445509672,G71898LU,6326757
445509673,G25941ZF,10176372
445509674,G10233RT,10313507
445509675,G76637LW,88503872
445509676,G83458PC,6337064
445509677,G49351RA,6933349
445509678,G13347EW,151261
445509679,G44758IC,11990295
445509680,G93295FF,156614269
445509681,G01856MR,11869377
445509682,G35719EW,151805
445509683,G06644RA,14408225
445509684,G51346DL,101586586
445509685,G21524EA,12306006
445509686,G13551LI,156614270
445509687,G12395OP,11861101
445509688,G72657MJ,101371036
445509689,G55034GQ,6857367
445509690,G43385YH,7017978
445509691,G89239JX,5459879
445509692,G93255XG,25032980
445509693,G60349YI,99513
445509694,G83200MX,6857365
445509695,G99694IP,156614271
445509696,G85357CZ,22885267
445509697,G09335SZ,44123585
445509698,G40108AS,449154
445509699,G57856MN,65041
445509700,G80478GI,152990
445509701,G99073CV,102063639
445509702,G95537UO,22866547
445509703,G70961ZW,97398
445509704,G61430RY,6602431
445509705,G72390LB,156614272
445509706,G84316SM,24755524
445509707,G46272OF,156614273
445509708,G69371PB,22253
445509709,G56747AH,156614274
445509710,G05722PJ,11744963
445509711,G55573VG,10867836
445509712,G65492BN,445246
445509713,G11659VI,88100344
445509714,G94395YF,15559383
445509715,G66826OY,156614275
445509716,G05625YB,40494137
445509717,G87098AF,101219428
445509718,G48704AL,102298631
445509719,G89599ML,151504
445509720,G07714CH,447849
445509721,G36593UG,101076877
445509722,G97917VG,101991013
445509723,G23278FI,14057269
445509724,G15886GC,447846
445509725,G80214EM,21627871
445509726,G43491SV,129682268
445509727,G20824XH,156614276
445509728,G65373HP,101593137
445509729,G91844CP,53638646
445509730,G31323IK,25200343
445509731,G53989ZX,92299159
445509732,G49054VG,53782692
445509733,G84072NC,10130221
445509734,G02347YV,73819566
445509735,G86732ST,51403829
445509736,G08402SR,17751002
445509737,G25448VE,12313034
445509738,G62083JK,3081369
445509739,G63824EF,156614277
445509740,G27349NY,24886703
445509741,G67077DJ,90008
445509742,G48125KT,7057905
445509743,G84712AY,5460034
445509744,G21384KD,19233
445509745,G25472LV,5288443
445509746,G28275IO,156614278
445509747,G44058QD,156614279
445509748,G19634YT,21353469
445509749,G42918SL,13559839
445509750,G95553BP,15558204
445509751,G01324YS,193410
445509752,G90099VV,90296943
445509753,G73406HG,67675316
445509754,G25224IO,449368
445509755,G22716KJ,54291891
445509756,G96402TD,11908474
445509757,G40034EQ,102381244
445509758,G57632OS,445564
445509759,G57991PN,40486041
445509760,G25731TJ,15559441
445509761,G47067IG,102148227
445509762,G42068LU,124302060
445509763,G29515VK,10443517
445509764,G05518TD,6572236
445509765,G66944HC,156614280
445509766,G35726XK,12600
445509767,G58393QV,7027
445509768,G84036ES,5460024
445509769,G53923NT,6857362
445509770,G94732AD,445052
445509771,G71476MH,20055384
445509772,G79996IH,11829766
445509773,G29584RP,72551442
445509774,G75866KE,101673061
445509775,G76990DM,7098668
445509776,G42007OM,92251102
445509777,G38580BH,46173899
445509778,G68435WP,445536
445509779,G81912KA,12358755
445509780,G04988XL,445184
445509781,G21346KK,3037071
445509782,G23688HM,6971060
445509783,G85800UH,11988274
445509784,G56310CC,53922493
445509785,G94254DE,102303746
445509786,G80038ZV,165105
445509787,G68618KX,9964245
445509788,G59120EW,101932487
445509789,G28226KV,156614281
445509790,G21799IS,130243833
445509791,G59624AJ,11600723
445509792,G30763GY,156614282
445509793,G04219PE,444525
445509794,G14206XH,5289313
445509795,G43136NT,21123040
445509796,G01872FG,5319755
445509797,G17625OB,156614283
445509798,G40820ST,18845
445509799,G40812TN,55253000
445509800,G12214WU,57320857
445509801,G89091XI,448682
445509802,G63034DF,2758978
445509803,G99655SO,38989255
445509804,G69201YZ,125028154
445509805,G96937AI,22214151
445509806,G07585FD,156614284
445509807,G16963JX,5459832
445509808,G54670XQ,102014182
445509809,G85806PF,446103
445509810,G94716XP,11095207
445509811,G66662EV,12358757
445509812,G87935LL,5460035
445509813,G80139BR,6553877
445509814,G11486SM,102489199
445509815,G06748HA,22820975
445509816,G11002JA,100977185
445509817,G84545UZ,89810215
445509818,G13761OS,21596766
445509819,G42313WU,92164
445509820,G90208ZS,21145305
445509821,G22577PQ,10154314
445509822,G51995KQ,439373
445509823,G35637EX,439994
445509824,G26217YD,100993545
445509825,G04999XI,55297133
445509826,G01511TX,447601
445509827,G79793WA,58340219
445509828,G10887XB,130855598
445509829,G39564YW,94168
445509830,G20138TW,446101
445509831,G16925AL,101477680
445509832,G79664KO,446996
445509833,G72716FM,15942891
445509834,G05795KA,1774581
445509835,G40205VU,16738681
445509836,G02423PI,22800170
445509837,G42091PK,101060129
445509838,G23711DK,5460677
445509839,G94984NY,14212668
445509840,G21012UG,156614285
445509841,G17041GP,51548332
445509842,G37845XB,33037
445509843,G74066VW,71777702
445509844,G58026KU,156614286
445509845,G80795FD,16680003
445509846,G53320FT,123962
445509847,G60235EW,156614287
445509848,G02116NT,7191874
445509849,G51867ZN,156614288
445509850,G69019IL,140382170
445509851,G54384QC,439330
445509852,G59906NF,10773319
445509853,G61745SE,821461
445509854,G49380EQ,23392868
445509855,G10717VS,5459874
445509856,G57916QV,13159188
445509857,G94805KT,156614289
445509858,G33830QZ,101937160
445509859,G61971FS,26176683
445509860,G82228LW,88986089
445509861,G16401VC,101669770
445509862,G23401HY,11217586
445509863,G83958VZ,189022
445509864,G49549BA,6543736
445509865,G21108CB,156614290
445509866,G37959NP,656402
445509867,G18723JK,6453351
445509868,G44026WX,130891780
445509869,G71104BM,120753
445509870,G14111SH,156614291
445509871,G96062UJ,6904
445509872,G64346PH,102217323
445509873,G71210MZ,45100496
445509874,G09829EA,22799077
445509875,G95181HI,40467889
445509876,G90634VP,101605267
445509877,G88735KU,3034656
445509878,G45288QD,3081368
445509879,G54911FA,156614292
445509880,G22099MQ,156614293
445509881,G54433ZI,11805294
445509882,G32726ZM,101139752
445509883,G44841US,101593144
445509884,G04849MA,7067545
445509885,G01864SU,1738118
445509886,G19151BJ,10909888
445509887,G61965XW,449372
445509888,G47528UO,100944467
445509889,G32752TJ,6933348
445509890,G03881TZ,188315
445509891,G76280AX,94001671
445509892,G91199DM,67564074
445509893,G69144DB,447806
445509894,G15311NE,11219339
445509895,G61511UQ,5288437
445509896,G24630TV,140983272
445509897,G35382GP,439803
445509898,G48801AQ,69447440
445509899,G93950AL,11571896
445509900,G42102BK,447343
445509901,G39067BU,57115074
445509902,G85210DB,101120895
445509903,G12053DB,89810580
445509904,G58862IB,5984
445509905,G50496XM,102191
445509906,G82762WV,7059413
445509907,G97164KH,89065798
445509908,G60059XG,3080627
445509909,G58813ZE,6971099
445509910,G53453JD,10080704
445509911,G79824WM,446102
445509912,G26185EK,45480584
445509913,G34400GF,12306014
445509914,G19002JC,5460352
445509915,G57890JQ,36688078
445509916,G81790KA,101244916
445509917,G92661JC,25032978
445509918,G34208PJ,102208371
445509919,G77371SJ,6857454
445509920,G76541MG,12302999
445509921,G18147VO,143143252
445509922,G71354QQ,69637184
445509923,G91169HN,7195799
445509924,G14558QS,130468
445509925,G85630JZ,23392976
445509926,G53074HT,107428
445509927,G80804DF,25032979
445509928,G59534TU,88101065
445509929,G34803QO,14028612
445509930,G89570TA,11789795
445509931,G42504TO,44208031
445509932,G97794AX,440545
445509933,G95516AN,11052233
445509934,G33805QE,12444981
445509935,G77345ZS,89810768
445509936,G53441VV,102594811
445509937,G83295FL,161227
445509938,G96043BJ,5288724
445509939,G66556AS,53782703
445509940,G67103RA,6971021
445509941,G68320XZ,5460673
445509942,G74330PH,96358127
445509943,G70534LQ,22818394
445509944,G19277WM,447147
445509945,G03509PV,13361740
445509946,G27557EE,11521103
445509947,G97058DA,446586
445509948,G27485TI,129391052
445509949,G31061NM,90657998
445509950,G70593SO,130861009
445509951,G58707UT,156614294
445509952,G68219NO,156614295
445509953,G65565CT,87075739
445509954,G65571VT,53638647
445509955,G17407TX,102424
445509956,G87537QM,16214822
445509957,G90754FQ,130764364
445509958,G49112VZ,12306011
445509959,G33620FB,101605835
445509960,G10485XO,156614296
445509961,G89447RL,15559380
445509962,G82300ZW,21581131
445509963,G10571IW,10198044
445509964,G82292VS,66954081
445509965,G08671ZR,192876
445509966,G25944PZ,101078077
445509967,G50353CY,159630
445509968,G04348PT,12837093
445509969,G33580EG,14607362
445509970,G61674AO,439184
445509971,G55529RF,101593145
445509972,G43605SW,14859671
445509973,G75593IT,6432703
445509974,G48373OS,17753995
445509975,G51495SK,446228
445509976,G71436ZA,40617445
445509977,G10461OU,447406
445509978,G06460IZ,3081466
445509979,G51632RW,101613840
445509980,G70529ET,156614297
445509981,G01310JP,156614298
445509982,G02297WY,446401
445509983,G35904WW,5460167
445509984,G43768JB,193393
445509985,G22523ZP,193433
445509986,G57329BS,101586585
445509987,G67265SL,130904513
445509988,G50281NT,447561
445509989,G56286UC,3037582
445509990,G44734PL,7059432
445509991,G70197XA,53978058
445509992,G11183EM,448819
445509993,G76176IL,20753604
445509994,G07377KJ,101281367
445509995,G18096JZ,101586584
445509996,G39098HU,12306013
445509997,G15291RY,85090
445509998,G18803DH,448683
445509999,G53912JT,102357105
445510000,G65881BF,101688583
445510001,G64442IO,151257
445510002,G12110EN,102287026
445510003,G11172UF,101592992
445510004,G86962EE,446806
445510005,G04850JT,102015540
445510006,G06196YA,122045
445510007,G82932OV,7058175
445510008,G90823RJ,83885
445510009,G25043HL,7171769
445510010,G48625UV,447629
445510011,G32631BM,164929
445510012,G64838DH,5287704
445510013,G99751WH,1201535
445510014,G18096RT,54350589
445510015,G91919LH,44354782
445510016,G88227NG,21126151
445510017,G72336JA,156614299
445510018,G34020II,6713579
445510019,G47677SV,6857455
445510020,G38936QK,91936875
445510021,G00709WY,92261970
445510022,G83830YM,5320271
445510023,G92223ST,11137679
445510024,G81208NX,11963500
445510025,G23624QE,108223
445510026,G30779VA,101008644
445510027,G37455SB,444690
445510028,G73540JJ,22821812
445510029,G96536YL,101201136
445510030,G28472VT,444064
445510031,G75816IR,6602426
445510032,G21122SS,448931
445510033,G98791SH,22884054
445510034,G84837AK,84740
445510035,G91246CI,102088033
445510036,G30532WF,448684
445510037,G98092NA,25033061
445510038,G27265UQ,156614300
445510039,G43772VI,159793
445510040,G50990UV,64960
445510041,G37207IR,11961810
445510042,G72133RC,57070720
445510043,G85319RQ,16738691
445510044,G08957UI,134694323
445510045,G72867LN,69101581
445510046,G02671KD,94270
445510047,G96535DW,14123185
445510048,G10912JX,644111
445510049,G08422SJ,20661956
445510050,G46581AR,156614301
445510051,G79399EI,5317407
445510052,G67275QT,15644813
445510053,G22152LO,11094776
445510054,G60704RY,45100487
445510055,G06440CD,14122626
445510056,G63421LS,2724552
445510057,G81448CL,156614302
445510058,G01518EQ,156614303
445510059,G74945HO,3085666
445510060,G63317ON,5289590
445510061,G29390KL,156614304
445510062,G70895DH,152241
445510063,G82899PX,445011
445510064,G77013RP,101090420
445510065,G41218BT,101760010
445510066,G29036BC,18392540
445510067,G47427MX,72941513
445510068,G38644AW,156614305
445510069,G03757FT,134694326
445510070,G62222JZ,444390
445510071,G48723MN,167298
445510072,G33003NO,102171134
445510073,G36756DP,156614306
445510074,G08136SB,446832
445510075,G52614BI,100993028
445510076,G69768CH,87108950
445510077,G85925FS,102304421
445510078,G05677BF,12306757
445510079,G89693AQ,58312000
445510080,G70761DO,441482
445510081,G97863IP,22859305
445510082,G22515CP,176465
445510083,G97215EV,11030160
445510084,G90496UJ,7140380
445510085,G22706ST,100924417
445510086,G80957HP,447100
445510087,G05333AM,441201
445510088,G80487VI,156614307
445510089,G46248XJ,14028613
445510090,G94331JM,49866461
445510091,G33512QB,138752105
445510092,G45078KG,102085561
445510093,G09867VX,12358756
445510094,G65237BH,130842012
445510095,G62741TN,447053
445510096,G67663JW,13037720
445510097,G52039RN,29987853
445510098,G06447MP,11008485
445510099,G86630LQ,81264
445510100,G97310WI,5460029
445510101,G34376KP,5460675
445510102,G16850YS,86641207
445510103,G37765CO,109374050
445510104,G52465TW,54361182
445510105,G52624PI,5288374
445510106,G21418YV,130929243
445510107,G21886JN,156614308
445510108,G89607XO,3246595
445510109,G97229YM,151016
445510110,G36797WL,6857442
445510111,G30774OL,156614309
445510112,G39701HX,156614310
445510113,G62404LW,67701993
445510114,G51182UN,101866306
445510115,G60722RW,38989251
445510116,G04245WA,20653468
445510117,G70332RR,156614311
445510118,G16188IP,156614312
445510119,G58481IE,6857566
445510120,G88620LS,14461866
445510121,G39728LW,441479
445510122,G07690SS,11869611
445510123,G92679TM,11094970
445510124,G00691QH,56633114
445510125,G58694JL,1549082
445510126,G97149NV,15559618
445510127,G83629MQ,444061
445510128,G62202FJ,71529761
445510129,G18840ZV,29933694
445510130,G50260YT,44234359
445510131,G00265ET,15559385
445510132,G56963NA,92854534
445510133,G83445LY,102015541
445510134,G70271TQ,70004972
445510135,G44450ME,21634885
445510136,G44593RJ,56629412
445510137,G41586PD,448719
445510138,G06745JC,6992104
445510139,G54939YD,101244915
445510140,G54155TD,101586583
445510141,G42780HS,440653
445510142,G61792PV,15560246
445510143,G19839IP,156614313
445510144,G84007SN,25058196
445510145,G20808SS,102304420
445510146,G62824GF,65150
445510147,G21450PB,54350588
445510148,G72388PX,11370291
445510149,G40614HM,3035456
445510150,G20886KP,445562
445510151,G31139AB,49867059
445510152,G91282TQ,23392971
445510153,G57577MA,11105690
445510154,G70858BD,123658
445510155,G21434YY,22882785
445510156,G77811EJ,156614314
445510157,G39010YA,6971011
445510158,G13551CI,156614315
445510159,G50601AY,11309850
445510160,G97305SY,16741058
445510161,G72970ZT,446145
445510162,G82548CR,6857598
445510163,G05866BJ,100924413
445510164,G25010MQ,89810242
